State Facility Type 1 Literal,Facility Name,Licensee,Address,City,State,Zip,Phone Number,County,Capacity,Ownership Type,License Number
PERSONAL CARE HOMES,QUALITY LIFE SERVICES - APOLLO,WEST HAVEN MANOR LP,"153 GOODVIEW DRIVE,",APOLLO,PA,15613,7247273102,WESTMORELAND,80,PROFIT,442380
PERSONAL CARE HOMES,QUALITY LIFE SERVICES - CHICORA,CHICORA MEDICAL CENTER LIMITED PARTNERSHIP,"160 MEDICAL CENTER ROAD,",CHICORA,PA,16025,7244452000,BUTLER,26,PROFIT,405530
PERSONAL CARE HOMES,QUALITY LIFE SERVICES - MERCER,COUNTRYSIDE CONVALESCENT HOME LIMITED PARTNERSHIP,"8221 LAMOR ROAD,",MERCER,PA,16137,7246625860,MERCER,36,PROFIT,460500
PERSONAL CARE HOMES,QUALITY LIFE SERVICES - SARVER,FAIR WINDS MANOR LP,"126 IRON BRIDGE ROAD,",SARVER,PA,16055,7243531531,BUTLER,30,PROFIT,434760
PERSONAL CARE HOMES,QUALITY LIFE SERVICES - SUGAR CREEK,SUGAR CREEK REST LIMITED PARTNERSHIP,109 PERSONAL CARE LANE,WORTHINGTON,PA,16262,7244452863,ARMSTRONG,47,PROFIT,426810
PERSONAL CARE HOMES,QUALITY LIFE SERVICES - WESTMONT,WESTMONT WOODS LP,"787 GOUCHER STREET,",JOHNSTOWN,PA,15905,8142555539,CAMBRIA,34,PROFIT,332380
PERSONAL CARE HOMES,QUARRYVILLE PRESBYTERIAN RETIREMENT COMMUNITY,QUARRYVILLE PRESBYTERIAN RETIREMENT COMMUNITY,"LONG AND THOMPSON BUILDINGS,",QUARRYVILLE,PA,17566,7177867321,LANCASTER,100,NON-PROFIT,321800
PERSONAL CARE HOMES,QUARTERS AT THE SHOOK,THE SHOOK HOME,"55 SOUTH SECOND STREET,",CHAMBERSBURG,PA,17201,7172646815,FRANKLIN,45,NON-PROFIT,355540
PERSONAL CARE HOMES,QUINCY RETIREMENT COMMUNITY,QUINCY RETIREMENT COMMUNITY,"6596 ORPHANAGE ROAD,",QUINCY,PA,17247,7177492300,FRANKLIN,52,PROFIT,306520
PERSONAL CARE HOMES,RAINBOW REFLECTION,RAINBOW REFLECTIONS ASSOCIATES LLC,"2114 WEST TIOGA STREET,",PHILADELPHIA,PA,19140,2672731736,PHILADELPHIA,16,PROFIT,105800
PERSONAL CARE HOMES,REASTHEAVEN 1,REASTHEAVEN 1 LLC,"45 SOUTH MT. VERNON AVENUE,",UNIONTOWN,PA,15401,7245504225,FAYETTE,35,PROFIT,447662
PERSONAL CARE HOMES,REASTHEAVEN 2,REASTHEAVEN 2 LLC,"166 NORTH GALATIN AVENUE,",UNIONTOWN,PA,15401,7244399411,FAYETTE,22,PROFIT,447781
PERSONAL CARE HOMES,REBECCA'S AT EVERETT,REBECCA S PERSONAL CARE HOME INC,"118 MASTERS AVENUE,",EVERETT,PA,15537,8146522834,BEDFORD,37,PROFIT,324070
PERSONAL CARE HOMES,REBECCA'S PERSONAL CARE HOME,DAVID M & REBECCA L GROVES,"47 WEST STREET,",NORTH EAST,PA,16428,8147252678,ERIE,42,PROFIT,464360
PERSONAL CARE HOMES,REBEKAH MANOR WELLNESS COMMUNITY,REBEKAH MANOR WELLNESS COMMUNITY INC,"1912 PHILADELPHIA AVENUE,",NORTHERN CAMBRIA,PA,15714,8149485500,CAMBRIA,37,PROFIT,312890
PERSONAL CARE HOMES,REBEKAH MANOR WELLNESS COMMUNITY,REBEKAH MANOR WELLNESS COMMUNITY INC,"1000 WASHINGTON AVENUE,",PORTAGE,PA,15946,8147369504,CAMBRIA,37,PROFIT,326920
PERSONAL CARE HOMES,RED ROSE MANOR,GMK LIMITED,"38 COTTAGE AVENUE,",LANCASTER,PA,17602,7173948999,LANCASTER,30,PROFIT,326530
PERSONAL CARE HOMES,REDSTONE HIGHLANDS,REDSTONE PRESBYTERIAN SENIORCARE,"4 GARDEN CENTER DRIVE,",GREENSBURG,PA,15601,7248328400,WESTMORELAND,61,NON-PROFIT,443360
PERSONAL CARE HOMES,REDSTONE HIGHLANDS,REDSTONE PRESBYTERIAN SENIORCARE,"12921 REDSTONE DRIVE,",NORTH HUNTINGDON,PA,15642,7248645811,WESTMORELAND,44,NON-PROFIT,443370
PERSONAL CARE HOMES,REDSTONE HIGHLANDS,REDSTONE PRESBYTERIAN SENIORCARE,"4949 CLINE HOLLOW ROAD,",MURRYSVILLE,PA,15668,7247339494,WESTMORELAND,48,NON-PROFIT,443380
PERSONAL CARE HOMES,REFORMED PRESBYTERIAN HOME,REFORMED PRESBYTERIAN WOMEN'S ASSOCIATION,"2344 PERRYSVILLE AVENUE,",PITTSBURGH,PA,15214,4123214139,ALLEGHENY,56,NON-PROFIT,429660
PERSONAL CARE HOMES,REGENCY SUITES/REGENCY AT SOUTH SHORE,MILLCREEK MANOR,"322 WASHINGTON PLACE,",ERIE,PA,16505,8144542222,ERIE,70,NON-PROFIT,446570
PERSONAL CARE HOMES,REMED,REMED RECOVERY CARE CENTERS,"137 SPRUCE LANE,",PAOLI,PA,19301,6109932827,CHESTER,5,PROFIT,138330
PERSONAL CARE HOMES,REMED,"REMED RECOVERY CARE CENTERS, LLC","139 SPRUCE LANE,",PAOLI,PA,19301,4845959300,CHESTER,5,PROFIT,134360
PERSONAL CARE HOMES,REMED - DEVON ROAD,REMED,"84 DEVON ROAD,",PAOLI,PA,19301,6102962442,CHESTER,8,PROFIT,101020
PERSONAL CARE HOMES,REMED - GIBSONIA,REMED RECOVERY CARE CENTERS,"3043 EAST BARDONNER ROAD,",GIBSONIA,PA,15044,7244448009,ALLEGHENY,8,PROFIT,432760
PERSONAL CARE HOMES,REMED KING STREET,REMED RECOVERY CARE CENTERS,"198 WEST KING STREET,",MALVERN,PA,19355,4845959300,CHESTER,5,PROFIT,115730
PERSONAL CARE HOMES,REMED RECOVERY CARE CENTERS,REMED RECOVERY CARE CENTERS LLC,"1152 NORTH NEW STREET,",WEST CHESTER,PA,19380,6103443983,CHESTER,8,PROFIT,106230
PERSONAL CARE HOMES,REMED RECOVERY CARE CENTERS,REMED RECOVERY CARE CENTERS,"2 HARVEY LANE,",MALVERN,PA,19335,4845959300,CHESTER,8,PROFIT,128470
PERSONAL CARE HOMES,REMED RECOVERY CARE CENTERS,REMED RECOVERY CARE CENTERS LLC,"350 PAOLI PIKE,",MALVERN,PA,19355,4845959300,CHESTER,8,PROFIT,131580
PERSONAL CARE HOMES,REMED RECOVERY CARE CENTERS,REMED RECOVERY CARE CENTERS LLC,"934 NORTH CHESTER ROAD,",WEST CHESTER,PA,19380,4845959300,CHESTER,8,PROFIT,141160
PERSONAL CARE HOMES,REMED RECOVERY CARE CENTERS,REMED RECOVERY CARE CENTERS LLC,"100 BRISTOL LANE,",IRWIN,PA,15642,4845959300,WESTMORELAND,8,PROFIT,449970
PERSONAL CARE HOMES,REMED RECOVERY CARE CENTERS,REMED RECOVERY CARE CENTERS,"103 AQUA DRIVE,",PITTSBURGH,PA,15238,4845959300,ALLEGHENY,8,PROFIT,440260
PERSONAL CARE HOMES,REMED RECOVERY CARE CENTERS,REMED RECOVERY CARE CENTERS LLC,"709 FAIRVIEW ROAD,",FOX CHAPEL,PA,15238,4845959300,ALLEGHENY,8,PROFIT,446450
PERSONAL CARE HOMES,REMED-CAMPBELL LANE,REMED,"5 CAMPBELL LANE,",PHOENIXVILLE,PA,19460,6109335912,CHESTER,8,PROFIT,104970
PERSONAL CARE HOMES,REMED-STATE ROAD,REMED,"1420 STATE ROAD,",PHOENIXVILLE,PA,19460,4845959300,CHESTER,6,PROFIT,101950
PERSONAL CARE HOMES,RENAISSANCE HOME FORKS,RENAISSANCE HOME FORKS LLC,"2222 SULLIVAN TRAIL,",EASTON,PA,18040,6105150500,NORTHAMPTON,61,PROFIT,226920
PERSONAL CARE HOMES,RENAISSANCE HOME NORTHAMPTON,RENAISSANCE HOME NORTHAMPTON LLC,"1001 WASHINGTON AVENUE,",NORTHAMPTON,PA,18067,6102621010,NORTHAMPTON,60,PROFIT,227010
PERSONAL CARE HOMES,RENAISSANCE HOME PINEBROOK,RENAISSANCE HOME PINEBROOK LLC,"2 WOODBRIDGE ROAD,",ORWIGSBURG,PA,17961,5703668544,SCHUYLKILL,68,PROFIT,227550
PERSONAL CARE HOMES,RENEWED LIFE HAVEN,HAND IN HAND CHRISTIAN COUNSELING LLC,"16871 CRAIG ROAD,",SAEGERTOWN,PA,16433,8147636096,CRAWFORD,15,PROFIT,451220
PERSONAL CARE HOMES,RESPICENTER INCORPORATED,RESPICENTER INCORPORATED,"545 WEST HIGH STREET,",WAYNESBURG,PA,15370,7248521300,GREENE,20,PROFIT,449520
PERSONAL CARE HOMES,REST ASSURED RESIDENTIAL LIVING CENTER,BROOKE GROVE FOUNDATION INC,"1137 SHIRLEY'S HOLLOW ROAD,",MEYERSDALE,PA,15552,8146340567,SOMERSET,33,NON-PROFIT,321320
PERSONAL CARE HOMES,RHODES ESTATES,RHODES ESTATES LIMITED PARTNERSHIP,"318 RHODES PLACE,",NEW CASTLE,PA,16101,7246568000,LAWRENCE,90,PROFIT,474050
PERSONAL CARE HOMES,RICHARDSON GROUP SENIOR CITIZENS LIVING QUARTER,"RICHARDSON GROUP SENIOR CITIZENS LIVING QUARTER, INC.","1754 BRIDGE STREET,BUILDING II,",PHILADELPHIA,PA,19124,2157435522,PHILADELPHIA,16,PROFIT,133060
PERSONAL CARE HOMES,"RICHARDSON GROUP, SENIOR CITIZENS LIVING QUARTERS","RICHARDSON GROUP, SENIOR CITIZENS LIVING QUARTERS, INC.","1750 BRIDGE STREET,",PHILADELPHIA,PA,19124,2157435522,PHILADELPHIA,4,PROFIT,100510
PERSONAL CARE HOMES,RICHLAND CHRISTIAN HOME,"RICHLAND CHRISTIAN HOME, INC","211 SOUTH RACE ST, PO BOX 735,",RICHLAND,PA,17087,7176281530,LEBANON,23,NON-PROFIT,328910
PERSONAL CARE HOMES,RIDGE VIEW PERSONAL CARE HOME,RIDGE VIEW PERSONAL CARE HOME INC,"117 SHAFFER LANE,",HOLLIDAYSBURG,PA,16648,8146950536,BLAIR,36,PROFIT,334950
PERSONAL CARE HOMES,RIDGEVIEW RESIDENTIAL CARE,"P.A.L., INC.","122 RIDGEVIEW STREET,",YOUNGWOOD,PA,15697,7249250212,WESTMORELAND,40,PROFIT,428580
PERSONAL CARE HOMES,RIDGEWOOD AT SHENANGO VALLEY,PARTNERS IN SENIOR CARE INC,"ONE ELSTON WAY,",HERMITAGE,PA,16148,7243470998,MERCER,52,NON-PROFIT,403020
PERSONAL CARE HOMES,RIDGMONT,WRC PENNSYLVANIA MEMORIAL HOME,"163 RIDGMONT DRIVE,",RIDGWAY,PA,15853,8147726608,ELK,54,NON-PROFIT,440950
PERSONAL CARE HOMES,RILE'S HOME-AIDE HAVEN,RILES HOME AIDE HAVEN INC,"409 EAST LINCOLN AVENUE,",MYERSTOWN,PA,17067,7178667989,LEBANON,6,PROFIT,328540
PERSONAL CARE HOMES,RITTENHOUSE VILLAGE AT LEHIGH VALLEY,1263 S CEDAR CREST BLVD SENIOR LIVING I OPCO LLC,"1263 S CEDAR CREST BOULEVARD,",ALLENTOWN,PA,18103,6104339220,LEHIGH,110,PROFIT,223010
PERSONAL CARE HOMES,RITTENHOUSE VILLAGE AT MUHLENBERG,DISCOVERY READING LEASING LLC,"2900 LAWN TERRACE,",READING,PA,19605,6102088890,BERKS,104,PROFIT,228020
PERSONAL CARE HOMES,RIVERCLIFF TERRACE,RIVERCLIFF TERRACE INC,"120 ALLEGHENY AVENUE,",KITTANNING,PA,16201,7245487409,ARMSTRONG,34,PROFIT,426610
PERSONAL CARE HOMES,RIVERCLIFF TERRACE ANNEX,RIVERCLIFF TERRACE INC,"322 NORTH MCKEAN STREET,",KITTANNING,PA,16201,7245435923,ARMSTRONG,28,PROFIT,426930
PERSONAL CARE HOMES,RIVERSTONE MANOR,RIVERSTONE MANOR LLC,"ONE MAIN STREET,",WALNUTPORT,PA,18088,6107670575,NORTHAMPTON,72,PROFIT,223940
PERSONAL CARE HOMES,RIVERVIEW HOME,"CITY OF PHILADELPHIA, OFFICE OF HOMELESS SERVICES","7979 STATE ROAD,",PHILADELPHIA,PA,19136,2156858317,PHILADELPHIA,107,NON-PROFIT,144730
PERSONAL CARE HOMES,RIVERVIEW MANOR,ALBRIGHT CARE SERVICES,"3201 RIVER ROAD,",LEWISBURG,PA,17837,5705226204,UNION,100,NON-PROFIT,202980
PERSONAL CARE HOMES,RIVERVIEW RIDGE,300 COURTRIGHT STREET OPERATIONS LLC,"300 COURTRIGHT AVENUE,",WILKES-BARRE,PA,18702,5708250538,LUZERNE,114,PROFIT,222070
PERSONAL CARE HOMES,ROBINSON PERSONAL CARE HOME,HUGH ROBINSON,"4104 WEST GIRARD AVENUE,",PHILADELPHIA,PA,19104,2153865670,PHILADELPHIA,20,PROFIT,198810
PERSONAL CARE HOMES,ROCHESTER VILLA,ROCHESTER VILLA INC,"174 VIRGINIA AVENUE,",ROCHESTER,PA,15074,7247756400,BEAVER,105,PROFIT,466180
PERSONAL CARE HOMES,ROCKWELL RETIREMENT & COMMUNITY ARTS CENTER,COMMONWEALTH REAL ESTATE INVESTORS,"32 SOUTH TURBOT AVENUE,",MILTON,PA,17847,5707424100,NORTHUMBERLAND,224,PROFIT,202670
PERSONAL CARE HOMES,ROSE HAVEN PERSONAL CARE HOME,ROSE HAVEN MANAGEMENT COMPANY INC,"132 HAVEN DRIVE,",INDIANA,PA,15701,7244637673,INDIANA,43,PROFIT,427760
PERSONAL CARE HOMES,"ROSE OF SHARON HOME, INC.",ROSE OF SHARON HOME INC,"135 MAIN STREET, PO BOX 336,",SAINT MICHAEL,PA,15951,8144954642,CAMBRIA,30,PROFIT,332060
PERSONAL CARE HOMES,ROSE TREE PLACE,"WATERMARK OPERATOR, LLC","500 SANDY BANK ROAD,",MEDIA,PA,19063,6105651405,DELAWARE,149,PROFIT,132810
PERSONAL CARE HOMES,ROSEWOOD OF THE OHIO VALLEY,ROSEWOOD OF THE OHIO VALLEY LLC,"814 CHARTIERS AVENUE,",MCKEES ROCKS,PA,15136,7248140667,ALLEGHENY,74,PROFIT,448020
PERSONAL CARE HOMES,ROSEWOOD PERSONAL CARE HOME,ROSEWOOD PERSONAL CARE AND RETIREMENT COMMUNITY INC,"122 CARWYN DRIVE,",JOHNSTOWN,PA,15904,8142692338,CAMBRIA,55,PROFIT,309060
PERSONAL CARE HOMES,ROXBOROUGH HOME FOR WOMEN,ROXBOROUGH HOME FOR WOMEN INC,"601 EAST LEVERINGTON AVENUE,",PHILADELPHIA,PA,19128,2154826615,PHILADELPHIA,30,NON-PROFIT,141560
PERSONAL CARE HOMES,RURAL VALLEY MANOR,PATRICIA A. AND DANIEL J. HILL,"521 MAIN STREET,",RURAL VALLEY,PA,16249,7247836552,ARMSTRONG,15,PROFIT,426910
PERSONAL CARE HOMES,RUTH M. SMITH CENTER,RUTH M. SMITH CENTER,"407 SOUTH MAIN STREET,",SHEFFIELD,PA,16347,8149683238,WARREN,10,NON-PROFIT,445950
PERSONAL CARE HOMES,RUTH M. SMITH CENTER,RUTH M. SMITH CENTER,"407 SOUTH MAIN STREET,",SHEFFIELD,PA,16347,8149683238,WARREN,15,NON-PROFIT,445960
PERSONAL CARE HOMES,RUTH M. SMITH CENTER,RUTH M. SMITH CENTER,"407 SOUTH MAIN STREET,",SHEFFIELD,PA,16347,8149683238,WARREN,15,NON-PROFIT,445980
PERSONAL CARE HOMES,RYDAL PARK PERSONAL CARE,HUMANGOOD PENNSYLVANIA,"1515 THE FAIRWAY,",RYDAL,PA,19046,2153766278,MONTGOMERY,72,NON-PROFIT,138120
PERSONAL CARE HOMES,SACRED HEART SENIOR LIVING BY SAUCON CREEK,SACRED HEART ASSISTED LIVING BY SAUCON CREEK LLC,"4851 SAUCON CREEK ROAD,",CENTER VALLEY,PA,18034,6108142700,LEHIGH,85,PROFIT,216750
PERSONAL CARE HOMES,SACRED HEART SENIOR LIVING BY SAUCON CREEK II,SACRED HEART ASSISTED LIVING BY SAUCON CREEK LLC,"4801 SAUCON CREEK ROAD,",CENTER VALLEY,PA,18034,6108142700,LEHIGH,36,PROFIT,220800
PERSONAL CARE HOMES,SACRED HEART SENIOR LIVING BY THE CREEK,"SACRED HEART ASSISTED LIVING, LLC","602 EAST 21ST STREET,",NORTHAMPTON,PA,18067,6102624300,NORTHAMPTON,124,PROFIT,201360
PERSONAL CARE HOMES,SACRED HEART SENIOR LIVING BY THE CREEK - II,"SACRED HEART ASSISTED LIVING, LLC","602 B EAST 21ST ST., 2ND FLOOR,",NORTHAMPTON,PA,18067,6102624300,NORTHAMPTON,31,PROFIT,215770
PERSONAL CARE HOMES,SACRED HEART VILLA,SACRED HEART VILLA INC,"51 SEMINARY AVENUE,",READING,PA,19605,6109295751,BERKS,100,NON-PROFIT,206190
PERSONAL CARE HOMES,"SAINT BENEDICT MANOR, INC.",SAINT BENEDICT MANOR INC,"600 THEATRE ROAD, BOX 57,",ST. BENEDICT,PA,15773,8143448981,CAMBRIA,44,PROFIT,303420
PERSONAL CARE HOMES,SAINT JOHN XXIII HOME,ROMAN CATHOLIC DIOCESE OF ERIE,"2250 SHENANGO VALLEY FREEWAY,",HERMITAGE,PA,16148,7249813200,MERCER,98,NON-PROFIT,447600
PERSONAL CARE HOMES,SAINT MARY'S AT ASBURY RIDGE,SAINT MARY'S HOME OF ERIE,"4855 WEST RIDGE ROAD,",ERIE,PA,16506,8148365300,ERIE,164,NON-PROFIT,413420
PERSONAL CARE HOMES,"SAINT MARY'S EAST (BUILDINGS 1,2,4,AND 5)",SAINT MARY'S HOME OF ERIE,"607 EAST 26TH STREET,",ERIE,PA,16504,8144590621,ERIE,131,NON-PROFIT,447630
PERSONAL CARE HOMES,SALISBURY BEHAVIORAL HEALTH,SALISBURY BEHAVIORAL HEALTH LLC,"513 LEHIGH STREET,",ALLENTOWN,PA,18103,6104324335,LEHIGH,20,PROFIT,216740
PERSONAL CARE HOMES,SALISBURY BEHAVIORAL HEALTH,SALISBURY BEHAVIORAL HEALTH LLC,"1482 CHERRY LANE,",EAST STROUDSBURG,PA,18301,5704217668,MONROE,28,PROFIT,212130
PERSONAL CARE HOMES,SALISBURY BEHAVIORAL HEALTH 1,SALISBURY BEHAVIORAL HEALTH LLC,"626 EASTON ROAD,",GLENSIDE,PA,19038,2158867147,MONTGOMERY,9,PROFIT,128320
PERSONAL CARE HOMES,SALISBURY BEHAVIORAL HEALTH LLC,SALISBURY BEHAVIORAL HEALTH LLC,"2538 GYPSY LANE,",CHELTENHAM TOWNSHI,PA,19038,2158852908,MONTGOMERY,4,PROFIT,128340
PERSONAL CARE HOMES,SALISBURY BEHAVIORAL HEALTH LLC,SALISBURY BEHAVIORAL HEALTH LLC,"1075 EASTON ROAD,",ROSLYN,PA,19001,2158845566,MONTGOMERY,13,PROFIT,128200
PERSONAL CARE HOMES,SANATOGA COURT,227 EVERGREEN ROAD OPERATIONS LLC,"227 EVERGREEN ROAD,",POTTSTOWN,PA,19464,6107180900,MONTGOMERY,85,PROFIT,136140
PERSONAL CARE HOMES,SARAH REED SENIOR LIVING,SARAH A REED RETIREMENT CENTER,"227 WEST 22ND STREET,",ERIE,PA,16502,8148782600,ERIE,100,NON-PROFIT,447610
PERSONAL CARE HOMES,SAUCON VALLEY MANOR,SAUCON VALLEY MANOR INC.,"1050 MAIN STREET,",HELLERTOWN,PA,18055,6107488888,NORTHAMPTON,213,PROFIT,205810
PERSONAL CARE HOMES,SAUCON VALLEY MANOR II,SAUCON VALLEY MANOR II LLC,"1050 MAIN STREET,",HELLERTOWN,PA,18055,6107488888,NORTHAMPTON,99,PROFIT,230070
PERSONAL CARE HOMES,SAXONY HEALTH CENTER,SAXONY2 LLC,"223 PITTSBURGH STREET,",SAXONBURG,PA,16056,7243529445,BUTLER,56,PROFIT,449430
PERSONAL CARE HOMES,SAYRE PERSONAL CARE CENTER,SAYRE PERSONAL CARE CENTER LLC,"1001 NORTH ELMER AVENUE,",SAYRE,PA,18840,5709692188,BRADFORD,60,PROFIT,226290
PERSONAL CARE HOMES,SCENIC VIEW PERSONAL CARE,SCENIC VIEW PERSONAL CARE LLC,"1305 CHURCH DRIVE,",PALMERTON,PA,18071,6106817800,CARBON,22,PROFIT,228760
PERSONAL CARE HOMES,SCHENLEY GARDENS,VINCENTIAN DE MARILLAC,"3890 BIGELOW BOULEVARD,",PITTSBURGH,PA,15213,4125087807,ALLEGHENY,164,NON-PROFIT,449860
PERSONAL CARE HOMES,SCHOOLYARD SQUARE,SCHOOLYARD SQUARE,"11 HIGH STREET,",PINE GROVE,PA,17963,5703454075,SCHUYLKILL,48,PROFIT,225760
PERSONAL CARE HOMES,SCHREFFLER MANOR,"ALLEGHENY LUTHERAN SOCIAL MINISTRIES, INC.","200 RACHEL DRIVE,",PLEASANT GAP,PA,16823,8143592782,CENTRE,55,NON-PROFIT,256340
PERSONAL CARE HOMES,SCOGGINS PERSONAL CARE BOARDING HOME,EVADNEY SCOGGINS,"1245 WEST TIOGA STREET,",PHILADELPHIA,PA,19140,2152239068,PHILADELPHIA,26,PROFIT,140150
PERSONAL CARE HOMES,SCRANTON MANOR PERSONAL CARE CENTER,SCRANTON MANOR PCH LLC,"819 JEFFERSON AVENUE,",SCRANTON,PA,18510,5703465951,LACKAWANNA,67,PROFIT,225580
PERSONAL CARE HOMES,SENIOR CARE PLAZA,SENIOR CARE PLAZA ASSOCIATES INC,"624 LYSLE BOULEVARD,",MCKEESPORT,PA,15132,4126641969,ALLEGHENY,100,PROFIT,431061
PERSONAL CARE HOMES,SENIOR COMMONS AT POWDER MILL,GAHC3 YORK PA ALF TRS SUB LLC,"1775 POWDER MILL ROAD,",YORK,PA,17403,7177410961,YORK,166,PROFIT,332100
PERSONAL CARE HOMES,SENIOR SUPPORT SERVICES I,SENIOR SUPPORT SERVICES INC,"1712 TERMON AVENUE,",PITTSBURGH,PA,15212,4123673709,ALLEGHENY,14,PROFIT,442290
PERSONAL CARE HOMES,SENIOR SUPPORT SERVICES II,SENIOR SUPPORT SERVICES INC,"125 NORTH BALPH AVENUE,",PITTSBURGH,PA,15202,4127613425,ALLEGHENY,13,PROFIT,430140
PERSONAL CARE HOMES,SERENITY GARDENS AT MOUNT CARMEL,SENIOR CARE OF KULPMONT LLC,"135 VERMONT DRIVE,",KULPMONT,PA,17834,5703733000,NORTHUMBERLAND,85,PROFIT,226790
PERSONAL CARE HOMES,SHADY REST OF PITTSBURGH,SHADY REST OF PITTSBURGH LLC,"4026 OHIO RIVER BOULEVARD,",PITTSBURGH,PA,15212,4127667066,ALLEGHENY,17,PROFIT,446540
PERSONAL CARE HOMES,SHARON'S PERSONAL CARE HOME,SMEM 1957 LLC,"1441 BALTIMORE PIKE,",HANOVER,PA,17331,7176321414,YORK,23,PROFIT,332390
PERSONAL CARE HOMES,SHELBOURNE PERSONAL CARE,CHERRY HILL CORPORATION,"296 DINNERBELL ROAD,",BUTLER,PA,16002,7243603000,BUTLER,60,PROFIT,445660
PERSONAL CARE HOMES,SHENANGO PRESBYTERIAN HOME,SHENANGO PRESBYTERIAN SENIORCARE,"238 SOUTH MARKET STREET,",NEW WILMINGTON,PA,16142,7249463516,LAWRENCE,46,NON-PROFIT,440340
PERSONAL CARE HOMES,SHERWOOD OAKS,PITTSBURGH LIFETIME CARE COMMUNITY,"100 & 500 NORMAN DRIVE,",CRANBERRY TOWNSHIP,PA,16066,7247768100,BUTLER,77,NON-PROFIT,457760
PERSONAL CARE HOMES,SHERWOOD RETIREMENT & PERSONAL CARE HOME,SHERWOOD RETIREMENT AND PERSONAL CARE HOME INC,"3995 ROUTE 414,",CANTON,PA,17724,5706738961,BRADFORD,27,PROFIT,203550
PERSONAL CARE HOMES,SHIRLEY HOME FOR THE AGED,SHIRLEY HOME FOR THE AGED INC,"17050 COUNTRY VIEW LANE,",SHIRLEYSBURG,PA,17260,8144473781,HUNTINGDON,42,NON-PROFIT,343970
PERSONAL CARE HOMES,SIEMON'S HERITAGE PERSONAL CARE CENTER,"ENVOY OF SOMERSET, LLC","166 SIEMON DRIVE,",SOMERSET,PA,15501,8144441844,SOMERSET,58,PROFIT,328820
PERSONAL CARE HOMES,SILVAFOX PERSONAL CARE HOME,SILVAFOX PERSONAL CARE HOMES LLC,"115 VESTA STREET, BOX 148,",ELCO,PA,15434,7243305035,WASHINGTON,18,PROFIT,451200
PERSONAL CARE HOMES,SILVER CREEK TERRACE,ELK HAVEN NURSING HOME ASSOCIATION INC,"791 JOHNSONBURG ROAD,",ST. MARYS,PA,15857,8148342273,ELK,80,NON-PROFIT,426020
PERSONAL CARE HOMES,SIMPSON HOUSE,SIMPSON HOUSE INC,"BELMONT AVENUE & MONUMENT ROAD,",PHILADELPHIA,PA,19131,2158783600,PHILADELPHIA,84,NON-PROFIT,189210
PERSONAL CARE HOMES,SKYLINE MANOR,ELWYN OF PENNSYLVANIA AND DELAWARE,"76 SKYLINE DRIVE,",GLEN MILLS,PA,19342,6104590110,DELAWARE,6,NON-PROFIT,134870
PERSONAL CARE HOMES,"SMIGOVSKY, JENNIE PERSONAL CARE HOME",JENNIE SMIGOVSKY,"522 FIRST STREET, P.O.BOX 129,",ISABELLA,PA,15447,7247857762,FAYETTE,14,PROFIT,451160
PERSONAL CARE HOMES,SMITH HEALTH CARE LTD,SMITH HEALTH CARE LTD,"453 SOUTH MAIN ROAD,",MOUNTAIN TOP,PA,18707,5708683664,LUZERNE,93,PROFIT,229230
PERSONAL CARE HOMES,SMITH'S PERSONAL CARE HOME,DOLORES L SMITH SHARER,"47 FRONT STREET, P.O. BOX 65,",WYALUSING,PA,18853,5707463736,BRADFORD,34,PROFIT,238780
PERSONAL CARE HOMES,SOUDERTON MENNONITE HOMES,SOUDERTON MENNONITE HOMES,"207 WEST SUMMIT STREET,",SOUDERTON,PA,18964,2157239881,MONTGOMERY,154,NON-PROFIT,127760
PERSONAL CARE HOMES,SOUTH FORK WELCOME HOME,SUSAN PANICK AND TAMMY MENNECKE-HASKINS,"316 MAIN STREET,",SOUTH FORK,PA,15956,8144959500,CAMBRIA,18,PROFIT,329960
PERSONAL CARE HOMES,SOUTH MOUNTAIN MEMORY CARE,SOUTH MOUNTAIN MEMORY CARE LLC,"201 SOUTH SEVENTH STREET,",EMMAUS,PA,18049,6109657662,LEHIGH,28,PROFIT,227210
PERSONAL CARE HOMES,SOUTHEASTERN VETERANS' CENTER,DEPARTMENT OF MILITARY AND VETERANS' AFFAIRS,"ONE VETERANS' DRIVE, 4TH FLOOR,",SPRING CITY,PA,19475,6109482569,CHESTER,54,NON-PROFIT,138370
PERSONAL CARE HOMES,SOUTHMINSTER PLACE,PRESBYTERIAN SENIOR CARE INC,"880 SOUTH MAIN STREET,",WASHINGTON,PA,15301,7242235756,WASHINGTON,90,NON-PROFIT,415930
PERSONAL CARE HOMES,SPANG CREST MANOR,LUTHERCARE,"945 DUKE STREET,",LEBANON,PA,17042,7172741495,LEBANON,18,NON-PROFIT,320840
PERSONAL CARE HOMES,SPIRITRUST LUTHERAN THE VILLAGE AT GETTYSBURG,SPIRITRUST LUTHERAN,"1075 OLD HARRISBURG ROAD,",GETTYSBURG,PA,17325,7173346204,ADAMS,20,NON-PROFIT,344420
PERSONAL CARE HOMES,SPIRITRUST LUTHERAN THE VILLAGE AT KELLY DRIVE,SPIRITRUST LUTHERAN,"750 KELLY DRIVE,",YORK,PA,17404,7178482585,YORK,85,NON-PROFIT,350640
