Service Type,Program Office,Facility Name,Legal Entity Name,Address,City,State,Zip,Phone,County,Region,Capacity,Type of Operation,License Status,License Number,Type of License,Inspection Summary Link,Quality Service Review Link,Waiver Link
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MASONIC VILLAGE OF LAFAYETTE HILL,MASONIC VILLAGES OF THE GRAND LODGE OF PENNSYLVANIA,"801 RIDGE PIKE,",LAFAYETTE HILL,PA,19444,6108256100,MONTGOMERY,SOUTHEAST,51,NON-PROFIT,LICENSED,138700,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MASONIC VILLAGE OF WARMINSTER,MASONIC VILLAGES OF THE GRAND LODGE OF PENNSYLVANIA,"850 NORRISTOWN ROAD,",WARMINSTER,PA,18974,2156722500,BUCKS,SOUTHEAST,19,NON-PROFIT,LICENSED,138710,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MCCALLUM ASSISTED LIFE,WILMATT INC,"7141 MCCALLUM STREET,",PHILADELPHIA,PA,19119,2152422991,PHILADELPHIA,SOUTHEAST,48,PROFIT,LICENSED,144450,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MCCLOUD'S PERSONAL CARE,SHELLEY R SMITH,"1518 WEST HAINES STREET,",PHILADELPHIA,PA,19126,2152241752,PHILADELPHIA,SOUTHEAST,8,PROFIT,LICENSED,145660,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MCCULLOUGH PLACE,MCCULLOUGH AID OPCO LLC,"500 CHENEY OAK DRIVE,",JOHNSTOWN,PA,15905,8142552213,CAMBRIA,CENTRAL,55,PROFIT,LICENSED,330640,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MCMAHON CARE,MCMAHON CARE LLC,"73 PINE STREET,",HILLSGROVE,PA,18619,5709244506,SULLIVAN,NORTHEAST,10,PROFIT,LICENSED,227480,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MCVEY PERSONAL CARE HOME,JEAN MCVEY,"235 NORTH GALLATIN AVENUE,",UNIONTOWN,PA,15401,7244373235,FAYETTE,WESTERN,8,PROFIT,LICENSED,460240,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MEADOW GLEN AT PHOEBE RICHLAND,PHOEBE RICHLAND HEALTH CARE CENTER,"108 SOUTH MAIN STREET,",RICHLANDTOWN,PA,18955,2673714539,BUCKS,SOUTHEAST,100,NON-PROFIT,LICENSED,142250,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MEADOW RIDGE AT WILLOW VALLEY,WILLOW VALLEY COMMUNITIES,"925 WILLOW VALLEY LAKES DRIVE,",WILLOW STREET,PA,17584,7174908100,LANCASTER,CENTRAL,156,NON-PROFIT,LICENSED,322050,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MEADOW VIEW AT GARDEN SPOT VILLAGE,GARDEN SPOT VILLAGE,"800 KRAYBILL AVENUE,",NEW HOLLAND,PA,17557,7173556136,LANCASTER,CENTRAL,50,NON-PROFIT,LICENSED,336630,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MEADOWOOD,MEADOWOOD CORPORATION,"P.O.BOX 670, 3205 SKIPPACK PIKE",WORCESTER,PA,19490,6105841000,MONTGOMERY,SOUTHEAST,76,NON-PROFIT,LICENSED,127870,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MEADOWS LIVING CENTER AT COUNTRY MEADOWS OF BETHLEHEM,COUNTRY MEADOWS OF NORTHAMPTON ASSOCIATES LP,"4005 GREEN POND ROAD,",BETHLEHEM,PA,18020,6108823190,NORTHAMPTON,NORTHEAST,64,PROFIT,LICENSED,237880,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MELODY MANOR,MELODY MANOR PCH LLC,"413 NORTH MCKEAN STREET,",KITTANNING,PA,16201,7245451564,ARMSTRONG,WESTERN,43,PROFIT,LICENSED,446760,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MEMORY MEADOWS PERSONAL CARE HOME,ROSS' MEMORY MEADOWS ASSISTED LIVING FACILITY LLC,"321 GODFREY ROAD,",LEECHBURG,PA,15656,7242360136,ARMSTRONG,WESTERN,8,PROFIT,LICENSED,447050,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MENNO HAVEN MEMORY CARE - 1,MENNO HAVEN INC,"700 NORTH PENN HALL DRIVE,",CHAMBERSBURG,PA,17201,7172610220,FRANKLIN,CENTRAL,15,NON-PROFIT,LICENSED,335120,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MENNO HAVEN MEMORY CARE - 2,MENNO HAVEN INC,"702 NORTH PENN HALL DRIVE,",CHAMBERSBURG,PA,17201,7172610220,FRANKLIN,CENTRAL,15,NON-PROFIT,LICENSED,335130,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MERAKEY MONTGOMERY COUNTY,MERAKEY MONTGOMERY COUNTY,"478 BETHLEHEM PIKE,",FORT WASHINGTON,PA,19034,2156414935,MONTGOMERY,SOUTHEAST,8,NON-PROFIT,LICENSED,127950,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MERAKEY PENNSYLVANIA,MERAKEY PENNSYLVANIA,"1460 PEIFFERS LANE,",STEELTON,PA,17113,7174413700,DAUPHIN,CENTRAL,6,NON-PROFIT,LICENSED,310360,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MERAKEY PENNSYLVANIA,MERAKEY PENNSYLVANIA,"1071 PAGE ROAD,",HARRISBURG,PA,17111,7172436033,DAUPHIN,CENTRAL,8,NON-PROFIT,LICENSED,321000,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MERAKEY PENNSYLVANIA,MERAKEY PENNSYLVANIA,"515 DELAWARE AVENUE,",BETHLEHEM,PA,18015,6108668331,LEHIGH,NORTHEAST,16,NON-PROFIT,LICENSED,224010,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MERAKEY PENNSYLVANIA,MERAKEY PENNSYLVANIA,"108 CEDARWOOD CIRCLE,",RUSSELLTON,PA,15076,4122471091,ALLEGHENY,WESTERN,10,NON-PROFIT,LICENSED,438420,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MERCY BEHAVIORAL HEALTH - MUNHALL MANOR,MERCY LIFE CENTER CORPORATION,"2514 MAIN STREET,",MUNHALL,PA,15120,4124618392,ALLEGHENY,WESTERN,16,NON-PROFIT,LICENSED,434730,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MERCY CENTER PERSONAL CARE HOME,MERCY CENTER NURSING UNIT INC,"P.O. BOX 370, LAKE STREET,",DALLAS,PA,18612,5706752131,LUZERNE,NORTHEAST,92,NON-PROFIT,LICENSED,237530,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MERRILL GARDENS AT GLEN MILLS,BH GLEN MILLS MANAGEMENT PA LLC,"52 BALTIMORE PIKE,",GLEN MILLS,PA,19342,6103585220,DELAWARE,SOUTHEAST,120,PROFIT,LICENSED,146700,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MESSIAH LIFEWAYS AT MESSIAH VILLAGE,MESSIAH HOME INC,"100 MT. ALLEN DRIVE,",MECHANICSBURG,PA,17055,7176974666,CUMBERLAND,CENTRAL,238,NON-PROFIT,LICENSED,342910,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MICHAUX MANOR LIVING CENTER,DALT PROPERTIES INC,"11302 SOUTH MOUNTAIN ROAD,",FAYETTEVILLE,PA,17222,7177495000,FRANKLIN,CENTRAL,65,PROFIT,LICENSED,343870,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MID-VALLEY MANOR PERSONAL CARE CENTER,MID-VALLEY MANOR PCH LLC,"65 STURGES ROAD,",PECKVILLE,PA,18452,5703839855,LACKAWANNA,NORTHEAST,90,PROFIT,LICENSED,225660,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MIFFLIN COURT,450 EAST PHILADELPHIA AVENUE OPERATIONS LLC,"450 EAST PHILADELHIA AVENUE,",SHILLINGTON,PA,19607,6107961600,BERKS,NORTHEAST,67,PROFIT,LICENSED,222060,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MILLER PERSONAL CARE AT 19TH AND CHEW,PHOEBE HOME INCORPORATED,"1925 TURNER STREET,",ALLENTOWN,PA,18104,6107945231,LEHIGH,NORTHEAST,60,NON-PROFIT,LICENSED,216170,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MILLER PERSONAL CARE HOME,MICHAEL R. MILLER,"1216 PERKIOMEN AVENUE,",READING,PA,19602,6103749203,BERKS,NORTHEAST,18,PROFIT,LICENSED,205130,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MILTON DEVELOPMENTAL SERVICES,MILTON DEVELOPMENTAL SERVICES INC,"58 WALNUT STREET, P.O. BOX 416,",MILTON,PA,17847,5707427535,NORTHUMBERLAND,NORTHEAST,18,PROFIT,LICENSED,213730,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MILTON DEVELOPMENTAL SERVICES II,MILTON DEVELOPMENTAL SERVICES INC,"60 WALNUT STREET, P.O. BOX 416,",MILTON,PA,17847,5707429849,NORTHUMBERLAND,NORTHEAST,24,PROFIT,LICENSED,202150,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MINELLI'S KOZY COMFORT LIVING,MINELLIS KOZY COMFORT LIVING INC,"1640 NORTH MAIN AVENUE,",SCRANTON,PA,18508,5703425499,LACKAWANNA,NORTHEAST,27,PROFIT,LICENSED,201000,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MOLNAR'S PERSONAL CARE HOME,GEORGETTA A MOLNAR,"258 PLUMMER ROAD,",MCCLELLANDTOWN,PA,15458,7247373062,FAYETTE,WESTERN,8,PROFIT,LICENSED,449930,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MON VALLEY CARE CENTER,CPSR ASSOCIATES LLC,"200 STOOPS DRIVE,",MONONGAHELA,PA,15063,7243101111,WASHINGTON,WESTERN,41,PROFIT,LICENSED,418160,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MONARCH MEADOW,MONARCH MEADOW LLC,"490 COOLSPRING STREET,",UNIONTOWN,PA,15401,8142887807,FAYETTE,WESTERN,49,PROFIT,LICENSED,449440,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MOOREHEAD PLACE,MOOREHEAD AID OPCO LLC,"116 MADISON CIRCLE,",INDIANA,PA,15701,7244659606,INDIANA,WESTERN,47,PROFIT,LICENSED,444900,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MORAVIAN HALL SQUARE PERSONAL CARE RESIDENCES,MORNINGSTAR SENIOR LIVING INC,"175 WEST NORTH STREET,",NAZARETH,PA,18064,6107461000,NORTHAMPTON,NORTHEAST,104,NON-PROFIT,LICENSED,226280,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MORAVIAN KING'S DAUGHTERS AND SONS HOME,MORAVIAN UNION OF KING'S DAUGHTERS & SONS OF BETHLEHEM PA,"61 WEST MARKET STREET,",BETHLEHEM,PA,18018,6108675382,NORTHAMPTON,NORTHEAST,16,NON-PROFIT,LICENSED,242140,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MORAVIAN MANOR,MORAVIAN MANORS INC,"300 WEST LEMON STREET,",LITITZ,PA,17543,7176260214,LANCASTER,CENTRAL,25,NON-PROFIT,LICENSED,321760,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MORAVIAN VILLAGE II OF BETHLEHEM,MORAVIAN VILLAGE OF BETHLEHEM,"526 WOOD STREET,",BETHLEHEM,PA,18018,6106254885,NORTHAMPTON,NORTHEAST,250,NON-PROFIT,LICENSED,215690,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MORNING GLORY SENIOR LIVING,MORNING GLORY SENIOR LIVING INC,419 N. QUEEN STREET,LITTLESTOWN,PA,17340,7173599990,ADAMS,CENTRAL,12,PROFIT,LICENSED,312800,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MORNING STAR MANOR,"MORNING STAR MANOR, INC.","306 WEST MAIN STREET,",PEN ARGYL,PA,18072,6108635998,NORTHAMPTON,NORTHEAST,25,PROFIT,LICENSED,245091,PROVISIONAL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MORRIS-PACE PERSONAL CARE,MORRIS-PACE ASSISTED LIVING INC,"416 READING AVENUE,",WEST READING,PA,19611,6103719590,BERKS,NORTHEAST,63,PROFIT,LICENSED,215900,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MOUNT CARMEL PERSONAL CARE COMMUNITY,MCNRC LP,"2616 LOCUST GAP HIGHWAY,",MOUNT CARMEL,PA,17851,5703392501,NORTHUMBERLAND,NORTHEAST,26,PROFIT,LICENSED,222780,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MOUNT TREXLER MANOR,MOUNT TREXLER MANOR CORPORATION,"5201 ST. JOSEPH RD, PO BOX 1001",LIMEPORT,PA,18060,6109659021,LEHIGH,NORTHEAST,74,PROFIT,LICENSED,216630,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MOUNTAIN TOP SENIOR LIVING,GUARDIAN ELDER CARE AT MOUNTAIN TOP I LLC,"185 SOUTH MOUNTAIN BOULEVARD,",MOUNTAIN TOP,PA,18707,5704746377,LUZERNE,NORTHEAST,34,PROFIT,LICENSED,221670,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MOUNTAIN VIEW SENIOR LIVING,MOUNTAIN VIEW SENIOR LIVING LLC,"132 NATURE PARK ROAD,",GREENSBURG,PA,15601,7248370690,WESTMORELAND,WESTERN,130,PROFIT,LICENSED,450890,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MRS. BUSH'S PERSONAL CARE HOME I,"MRS. BUSH'S PERSONAL CARE HOME, INC.","PO BOX 327,302 KUNKLETOWN ROAD,",KUNKLETOWN,PA,18058,6103813713,MONROE,NORTHEAST,70,PROFIT,LICENSED,228350,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MRS. BUSH'S PERSONAL CARE HOME II,"MRS. BUSH'S PERSONAL CARE HOME, INC.","110 COUNTRY VIEW LANE,",KUNKLETOWN,PA,18058,6103813713,MONROE,NORTHEAST,9,PROFIT,LICENSED,242320,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MS CARE LLC PERSONAL CARE HOME,MS CARE LLC,"2105 GRANDVIEW AVENUE,",MCKEESPORT,PA,15132,4123471715,ALLEGHENY,WESTERN,29,PROFIT,LICENSED,448450,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MT WOLF MANOR,MT WOLF MANOR LLC,"1054 SECOND STREET,",MT WOLF,PA,17347,7177819064,YORK,CENTRAL,15,PROFIT,LICENSED,336000,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,MT. ASSISI PLACE,MT. ASSISI PLACE LLC,"934 FOREST AVENUE,",BELLEVUE,PA,15202,4127611999,ALLEGHENY,WESTERN,81,PROFIT,LICENSED,450201,PROVISIONAL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NAZARETH MEMORY CENTER AT MARIA JOSEPH,MARIA JOSEPH MANOR INC,"15 SCHOOLHOUSE ROAD,",DANVILLE,PA,17821,5702758701,MONTOUR,NORTHEAST,24,NON-PROFIT,LICENSED,211150,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NELSON'S GOLDEN YEARS,"NELSON GOLDEN YEARS, INC.","137 OKLAHOMA CEMETERY ROAD,",DUBOIS,PA,15801,8143717740,CLEARFIELD,WESTERN,60,PROFIT,LICENSED,448680,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"BUILDING 1, 6816 WEST LAKE RD,",FAIRVIEW,PA,16415,8144741977,ERIE,WESTERN,26,PROFIT,LICENSED,442041,PROVISIONAL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"BUILDING 2, 6816 WEST LAKE RD,",FAIRVIEW,PA,16415,8144741977,ERIE,WESTERN,16,PROFIT,LICENSED,442050,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"4155 ROXBURY DRIVE,",ERIE,PA,16506,8144741977,ERIE,WESTERN,6,PROFIT,LICENSED,446960,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"10589 NORTH EDGEWOOD DRIVE,",LAKE CITY,PA,16423,8144741977,ERIE,WESTERN,5,PROFIT,LICENSED,447960,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"1331 DUTCH ROAD,",FAIRVIEW,PA,16415,8144741977,ERIE,WESTERN,5,PROFIT,LICENSED,448180,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"6816 WEST LAKE ROAD,",FAIRVIEW,PA,16415,8144741977,ERIE,WESTERN,8,PROFIT,LICENSED,446630,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"6726 WALNUT CREEK DRIVE,",FAIRVIEW,PA,16415,8144741977,ERIE,WESTERN,4,PROFIT,LICENSED,446950,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEURORESTORATIVE PENNSYLVANIA,MENTOR ABI LLC,"6816 WEST LAKE ROAD,",FAIRVIEW,PA,16415,8144741977,ERIE,WESTERN,8,PROFIT,LICENSED,447100,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEW HOPE GRACIOUS PERSONAL CARE,NEW HOPE GRACIOUS SENIOR COMMUNITY,"300 UNION AVENUE,",AVALON,PA,15202,4127614673,ALLEGHENY,WESTERN,85,PROFIT,LICENSED,432100,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEW LIFE PERSONAL CARE,"NEW LIFE PERSONAL CARE HOME, INC.","2521 VERSAILLES AVENUE,",MCKEESPORT,PA,15132,4126787455,ALLEGHENY,WESTERN,18,PROFIT,LICENSED,431210,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEW MANOR PERSONAL CARE BOARDING HOME,IRENE NELSON,"2211 WEST VENANGO STREET,",PHILADELPHIA,PA,19140,2152258340,PHILADELPHIA,SOUTHEAST,16,PROFIT,LICENSED,115530,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEW OPTIONS I,RESOURCES FOR HUMAN DEVELOPMENT INC,"1419-21 POWELL STREET,",NORRISTOWN,PA,19401,6102920225,MONTGOMERY,SOUTHEAST,12,NON-PROFIT,LICENSED,128040,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEW VISIONS INC,NEW VISIONS OF SOUTH CENTRAL PA INC,"103 DEERVIEW DRIVE,",NEWVILLE,PA,17241,7177763322,CUMBERLAND,CENTRAL,7,NON-PROFIT,LICENSED,328700,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEWHAVEN COURT AT CLEARVIEW,TITHONUS BUTLER LP,"100 NEWHAVEN LANE,",BUTLER,PA,16001,7244778713,BUTLER,WESTERN,115,PROFIT,LICENSED,423460,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEWHAVEN COURT AT LINDWOOD,TITHONUS GREENSBURG LP,"100 FREEDOM WAY,",GREENSBURG,PA,15601,7248532502,WESTMORELAND,WESTERN,128,PROFIT,LICENSED,429360,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NEWSEASONS AT NEW BRITAIN,SNH PENN TENANT LLC,"800 MANOR DRIVE,",CHALFONT,PA,18914,2159978700,BUCKS,SOUTHEAST,100,PROFIT,LICENSED,145080,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NIPPENOSE VALLEY VILLAGE,NIPPENOSE VALLEY VILLAGE INC,"7190 SOUTH STATE ROUTE 44 HWY,",WILLIAMSPORT,PA,17701,5707452400,LYCOMING,NORTHEAST,59,PROFIT,LICENSED,226700,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NORBERT RESIDENTIAL CARE FACILITY,NORBERT INC,"2413 ST. NORBERT DRIVE,",PITTSBURGH,PA,15234,4128855202,ALLEGHENY,WESTERN,102,PROFIT,LICENSED,430510,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NORMANDIE RIDGE,ALBRIGHT CARE SERVICES,"1700 NORMANDIE DRIVE,",YORK,PA,17408,7177646262,YORK,CENTRAL,66,NON-PROFIT,LICENSED,351320,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NORTH PENN MANOR,"NORTH PENN MANOR, INC.","240 NORTH SHERMAN STREET,",WILKES-BARRE,PA,18702,5708228866,LUZERNE,NORTHEAST,80,PROFIT,LICENSED,220320,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NORTH RIDGE CENTER PERSONAL CARE,CR NAYLOR INC,"99 NORTHRIDGE DRIVE,",MCALISTERVILLE,PA,17049,7174633413,JUNIATA,CENTRAL,24,PROFIT,LICENSED,329230,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NORTH STRABANE RETIREMENT VILLAGE,NORTH STRABANE RETIREMENT VILLAGE LLC,"200 TANDEM VILLAGE ROAD,",CANONSBURG,PA,15317,7247460600,WASHINGTON,WESTERN,90,PROFIT,PDR-APPEAL PEND,448722,PROVISIONAL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NORTHVIEW ESTATES,NORTHVIEW ESTATES LIMITED PARTNERSHIP,"945 BORDER AVENUE,",ELLWOOD CITY,PA,16117,7247581200,LAWRENCE,WESTERN,75,PROFIT,LICENSED,404990,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,NOTTINGHAM VILLAGE RETIREMENT CENTER,LEEDS HEALTH CARE SERVICES INC,"60 NEITZ ROAD, PO BOX 32,",NORTHUMBERLAND,PA,17857,5704738356,NORTHUMBERLAND,NORTHEAST,90,PROFIT,LICENSED,202130,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,OAK LANE PERSONAL CARE HOME,GLOBAL HEALTH CARE SERVICES LLC,"1407-1409 72ND AVENUE,",PHILADELPHIA,PA,19126,2155497988,PHILADELPHIA,SOUTHEAST,15,PROFIT,LICENSED,135290,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,OAK LEAF MANOR NORTH,SENIOR CARE OLM NORTH LLC,"2901 HARRISBURG PIKE,",LANDISVILLE,PA,17538,7178984663,LANCASTER,CENTRAL,135,PROFIT,LICENSED,333280,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,OAK LEAF MANOR PERSONAL CARE RETIREMENT HOME,SENIOR CARE - OLM SOUTH LLC,"2101 WABANK ROAD,",MILLERSVILLE,PA,17551,7178729100,LANCASTER,CENTRAL,82,PROFIT,LICENSED,333260,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,OAKLEAF PERSONAL CARE HOME,OAKLEAF INC,"3800 OAKLEAF ROAD,",PITTSBURGH,PA,15227,4128818194,ALLEGHENY,WESTERN,65,PROFIT,LICENSED,431460,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,OAKWOOD COURT,HATFIELD MENNONITE HOMES INC,"275 DOCK DRIVE,",LANSDALE,PA,19446,2153684438,MONTGOMERY,SOUTHEAST,80,NON-PROFIT,LICENSED,127960,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,OAKWOOD RESIDENCE,OAKWOOD RESIDENCE LLC,"2109 RED LION ROAD,",PHILADELPHIA,PA,19115,2156737000,PHILADELPHIA,SOUTHEAST,89,PROFIT,LICENSED,132560,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,OAKWOOD TERRACE,PREMIER OAKWOOD TERRACE OPERATING LLC,"400 GLEASON DRIVE,",MOOSIC,PA,18507,5704513171,LACKAWANNA,NORTHEAST,58,PROFIT,LICENSED,226610,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,OIL CITY SENIOR LIVING,GUARDIAN ELDER CARE AT OIL CITY LLC,"1293 GRANDVIEW ROAD,",OIL CITY,PA,16301,8146788829,VENANGO,WESTERN,22,PROFIT,LICENSED,447980,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,OLD FORGE MANOR PERSONAL CARE CENTER,OLD FORGE MANOR PCH LLC,"246 SOUTH MAIN STREET,",OLD FORGE,PA,18518,5704510788,LACKAWANNA,NORTHEAST,50,PROFIT,LICENSED,225590,FULL,Inspection Summary,,Waiver
PERSONAL CARE HOMES,Bureau of Adult Residential Services,OLIVIA VILLAGE,HFA INC,"13771 SOUTH EAGLE VALLEY ROAD,",TYRONE,PA,16686,8146841005,BLAIR,CENTRAL,33,PROFIT,LICENSED,319170,FULL,Inspection Summary,,Waiver
