Facility ID,Facility Name,Address,City,State,Zip Code,County,Phone Number,Ownership Type,State Facility Type 2 Literal,State Facility Type 1 Literal,Date Accessed
36888,Kindheart Homes Inc,2400 CHICAGO AVENUE UNIT #2,Minneapolis,MN,55404,Hennepin,612-412-6639,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36885,Kindheart Homes Inc.,2400 CHICAGO AVENUE UNIT #1,Minneapolis,MN,55404,Hennepin,612-412-6639,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33600,Kingdom Place,6319 INDIANA AVENUE NORTH,Brooklyn Center,MN,55429,Hennepin,651-631-2535,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37422,Kingfisher Health Residence,7833 NEWTON AVENUE NORTH,Brooklyn Park,MN,55444,Hennepin,651-210-9941,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37094,Kingsley Place,16890 KLAMATH TRAIL,Lakeville,MN,55044,Dakota,952-435-8002,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
29470,Kingsley Shores Senior Living,16880 KLAMATH TRAIL,Lakeville,MN,55044,Dakota,952-435-8002,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35664,Kingsway Healthcare Svcs Llc,9248 QUEENS GARDEN N,Brooklyn Park,MN,55443,Hennepin,763-221-5248,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
30661,Kingsway Retirement Living,815 WEST MAIN STREET,Belle Plaine,MN,56011,Scott,952-873-5900,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20232,Knollwood Place Apartments,3630 PHILLIPS PARKWAY,St Louis Park,MN,55426,Hennepin,952-939-1601,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
30310,Knutson Place Apartments,801 LUTHER PLACE,Albert Lea,MN,56007,Freeborn,507-373-8226,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
32191,Kootasca Ca Mens Peer House,1116 SE 7TH STREET,Grand Rapids,MN,55744,Itasca,218-999-0830,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
26577,Kristen'S House,8125 FRANCE AVENUE NORTH,Brooklyn Park,MN,55443,Hennepin,763-566-0831,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33123,Kubra Home Care Inc,2437 15TH AVENUE SOUTH,Minneapolis,MN,55404,Hennepin,612-224-4343,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33122,Kubra Home Care Inc,2435 15TH AVENUE SOUTH,Minneapolis,MN,55404,Hennepin,612-224-4343,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37505,Kyle Home,7225 KYLE AVENUE NORTH,Brooklyn Center,MN,55429,Hennepin,763-337-0836,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30748,La Bonne Vie Inc,6443 WESTCHESTER CIRCLE,Golden Valley,MN,55427,Hennepin,612-735-8480,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20219,Lake Minnetonka Shores,4559 SHORELINE DRIVE,Spring Park,MN,55384,Hennepin,952-471-4001,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
21193,Lake Place I Apartments,1420 LAKE AVENUE NW,Willmar,MN,56201,Kandiyohi,320-235-0742,BUSINESS TRUST,,HOUSING WITH SERVICES,7/12/21
21194,Lake Place Ii Apartments,1421 LAKE AVENUE NW,Willmar,MN,56201,Kandiyohi,320-235-0742,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
30436,Lake Ridge Assisted Living,310 LAKE BOULEVARD SOUTH,Buffalo,MN,55313,Wright,763-404-4648,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30547,Lake Song Assisted Living,206 NORTH ELM STREET,Onamia,MN,56359,Mille Lacs,320-532-2000,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33657,Lakeland Homecare Llc,1604 COVINGTON LANE,Eagan,MN,55122,Dakota,763-280-6652,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35415,Lakeland Homecare Llc,9244 LOCH LOMOND COURT,Brooklyn Park,MN,55443,Hennepin,763-280-6652,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20568,Lakeside Apartments,441 WILLIAM AVENUE EAST,Dassel,MN,55325,Meeker,320-275-1080,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30409,Lakeside Manor,4831 LONDON ROAD,Duluth,MN,55804,Saint Louis,218-525-2784,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30568,Lakeview Assisted Living,941 COUNTY ROAD 9,Heron Lake,MN,56137,Jackson,507-793-2349,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36677,Lakeview Home Health Care,15891 GALVESTON AVENUE,Apple Valley,MN,55124,Dakota,763-291-6188,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30798,Lakeview Ranch,69531 213TH STREET,Darwin,MN,55324,Meeker,320-275-4611,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
22067,Lakeview Ranch,22851 MN HIGHWAY 15,Dassel,MN,55325,Meeker,320-275-4611,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33960,Lakeview Residence,201 NORTH 6TH AVENUE,Virginia,MN,55792,Saint Louis,218-741-8996,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30793,Lakeview Retirement Residence,1401 LAKE STREET NW,Warroad,MN,56763,Roseau,218-386-1235,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35521,Lakeview Senior Housing,651 US HIGHWAY 14 EAST,Balaton,MN,56115,Lyon,507-734-6828,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30610,Lakeview Senior Living Apts,605 NORTH LAKE AVENUE,Battle Lake,MN,56515,Otter Tail,218-862-5230,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20957,Lakewood,112005 HIDDEN CREEK PLACE,Chaska,MN,55318,Carver,952-361-9338,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20201,Lakewood Manor,222 5TH STREET NE,Staples,MN,56479,Todd,218-894-2124,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30838,Lakewood Pines Senior Housing,1702 AIRPORT ROAD NE,Staples,MN,56479,Wadena,218-894-4460,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20313,Lamplighter Manor,1425 MADISON AVENUE,Detroit Lakes,MN,56501,Becker,218-844-7139,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
30601,Landings At Sauk Rapids,1325 SUMMIT AVENUE NORTH,Sauk Rapids,MN,56379,Benton,320-203-8142,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30625,Landings Of Blaine,1005 PAUL PARKWAY NE,Blaine,MN,55434,Anoka,612-444-6845,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20107,Landings Of Minnetonka,14505 MINNETONKA DRIVE,Minnetonka,MN,55345,Hennepin,952-988-0011,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33606,Lange Board And Room Inc,13892 37TH STREET,Clear Lake,MN,55319,Sherburne,763-662-2836,CORPORATION,,HOUSING WITH SERVICES,7/12/21
33607,Lange Board And Room Inc,13896 37TH STREET,Clear Lake,MN,55319,Sherburne,763-662-2836,CORPORATION,,HOUSING WITH SERVICES,7/12/21
21832,Larson Commons,810 CLOQUET AVENUE,Cloquet,MN,55720,Carlton,218-879-3759,PARTNERSHIP,,HOUSING WITH SERVICES,7/12/21
30401,Latham Place,105 NW 8TH STREET,Waseca,MN,56093,Waseca,507-833-0903,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30675,Laurels Edge Assisted Living,77 STADIUM ROAD,Mankato,MN,56001,Blue Earth,507-387-2133,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
21425,Lb Alcott Manor,418 EAST ALCOTT AVENUE,Fergus Falls,MN,56537,Otter Tail,218-998-7400,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
22541,Lb Sheridan House,808 SOUTH SHERIDAN STREET,Fergus Falls,MN,56537,Otter Tail,218-998-7400,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
29358,Lb Woodland Lodge,394 WOODLAND DRIVE,Fergus Falls,MN,56537,Otter Tail,218-737-6100,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33588,Legacy Care Home,5531 EDEN PRAIRIE ROAD,Minnetonka,MN,55345,Hennepin,612-597-3153,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30574,Legacy Care Home,14900 CROWN DRIVE,Minnetonka,MN,55345,Hennepin,612-597-3153,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
27968,Legacy Care Home,14814 CROWN DRIVE,Minnetonka,MN,55345,Hennepin,763-229-1993,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
34278,Legacy Community Care Inc,1022 42 1/2ND AVENUE NE,Columbia Heights,MN,55421,Anoka,763-444-1893,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33988,Legacy Of Brownsdale,105 LATHAM ST NE,Brownsdale,MN,55918,Mower,507-203-1818,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
31437,Legacy Place Llc,902 15TH STREET NE,Sauk Rapids,MN,56379,Benton,320-267-7789,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37108,Legend Health Care Resources,2240 IDLE COURT,Maplewood,MN,55109,Ramsey,651-330-9267,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33311,Lewiston Senior Living,505 EAST MAIN STREET,Lewiston,MN,55952,Winona,507-522-3500,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36884,Lexington Landing,900 OLD LEXINGTON PKWY SOUTH,St. Paul,MN,55116,Ramsey,651-432-4940,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36651,Lexington Pointe Senior Living,3385 DISCOVERY ROAD,Eagan,MN,55121,Dakota,651-364-1400,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
35929,Liberty Foster Home Care Llc,3408 SNELLING AVENUE SOUTH,Minneapolis,MN,55406,Hennepin,612-562-3040,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
35897,Liberty Foster Home Care Llc,6234 COURTLY PLACE,Woodbury,MN,55125,Washington,651-731-5119,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
34665,Liberty Mathan Llc,3920 NINTH LANE,Anoka,MN,55303,Anoka,763-227-9368,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35638,Liberty Mathan Llc,3248 SPRAGUE AVENUE,Anoka,MN,55303,Anoka,763-227-9368,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35122,Life Inspired,2727 13TH AVENUE SOUTH,Minneapolis,MN,55407,Hennepin,612-607-3685,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
32149,Lifestone Health Care Inc,319 7TH STREET,Proctor,MN,55810,Saint Louis,218-481-7306,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36020,Lightcare Group Homes Llc,7539 16TH AVENUE SOUTH,Richfield,MN,55423,Hennepin,952-288-9420,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34812,Lilac Home Enh As Liv Mem Care,1500 SOUTHWOOD DRIVE,Dilworth,MN,56529,Clay,218-443-2426,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32357,Lilac Homes Corporation,2725 PARKVIEW DRIVE,Moorhead,MN,56560,Clay,701-866-1728,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
28989,Lilac Homes Corporation,2615 PARKVIEW DRIVE,Moorhead,MN,56560,Clay,701-866-1728,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
29018,Lilydale Senior Living,949 SIBLEY MEMORIAL HIGHWAY,Lilydale,MN,55118,Dakota,651-767-9545,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36442,Lilys House,9235 ZANE AVENUE NORTH UNIT 2,Brooklyn Park,MN,55443,Hennepin,952-848-0935,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
21339,Lincoln Lane Villa,503 EAST LINCOLN STREET PO 106,Hendricks,MN,56136,Lincoln,507-275-3134,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
21201,Lincoln Park Assisted Living,208 OAK STREET,Detroit Lakes,MN,56501,Becker,218-844-0701,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
21248,Lincoln Park Senior Apartment,207 PARK STREET,Detroit Lakes,MN,56501,Becker,218-844-0701,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
32772,Linden Grove Veteran Apts,4105 12TH STREET NORTH,St. Cloud,MN,56303,Stearns,320-258-3400,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
21014,Linden Tree Circle,1500 7TH STREET SOUTH,Moorhead,MN,56560,Clay,218-291-2310,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
34814,Link Up Home Healthcare,5045 WASHBURN AVENUE NORTH,Minneapolis,MN,55430,Hennepin,612-568-5880,LIMITED LIABILITY COMPANY,DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
37597,Link Up Home Healthcare,5826 HUMBOLDT AVENUE NORTH,Brooklyn Center,MN,55430,Hennepin,612-568-5880,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30745,Lino Lakes Assisted Living Llc,725 TOWN CENTER PARKWAY,Lino Lakes,MN,55014,Anoka,763-267-6183,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
31761,Lino Lakes Gracewood,675 MARKET PLACE DRIVE,Lino Lakes,MN,55014,Anoka,651-287-0265,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20584,Litchfield Hra,122 WEST 4TH STREET,Litchfield,MN,55355,Meeker,320-693-2104,HOUSING AND REDEVELOPMENT AUTHORITY,,HOUSING WITH SERVICES,7/12/21
36817,Livewell Home Care Llc,6424 GIRARD AVENUE NORTH,Brooklyn Center,MN,55430,Hennepin,651-410-0456,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35605,Living Grace Home Care,10253 MISSISSIPPI BOULEVARD,Coon Rapids,MN,55433,Anoka,763-365-0015,CORPORATION,,HOUSING WITH SERVICES,7/12/21
37155,Living Hope Home Homes,5641 BABCOCK TRAIL,Inver Grove Heights,MN,55077,Dakota,651-340-9387,GROUP,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36673,Living Hope Homes,5039 BRENT AVENUE,Inver Grove Heights,MN,55076,Dakota,651-340-9387,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
35342,Living Well Home Care Llc,5019 61ST AVENUE NORTH,Brooklyn Center,MN,55429,Hennepin,763-300-1577,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30339,Long Lake Assisted Living Llc,345 NORTH BROWN ROAD,Long Lake,MN,55356,Hennepin,952-473-2527,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20285,Long Lake Loon Lodge,7747 LOON LODGE LANE NE,Bemidji,MN,56601,Beltrami,218-586-2945,INDIVIDUAL,,HOUSING WITH SERVICES,7/12/21
28125,Loren On Park,2625 PARK AVENUE,Minneapolis,MN,55407,Hennepin,612-871-4574,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36064,Love & Care Llc,5324 BOULDER LANE,Brooklyn Center,MN,55429,Hennepin,763-744-6280,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
30240,Loving Care Cottage Llc,7740 HADLEY AVENUE SOUTH,Cottage Grove,MN,55016,Washington,651-459-2779,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
36408,"Loving Carepartners, Llc",6768 TIMBER RIDGE TRAIL SOUTH,Cottage Grove,MN,55016,Washington,651-493-7171,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36446,Loving Homes Inc,3428 LEE AVENUE NORTH,Crystal,MN,55422,Hennepin,612-299-0332,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30421,Loving Residence,1760 PERLICH AVENUE,Red Wing,MN,55066,Goodhue,651-388-1650,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36170,Loving Touch Inc,1109 E 22ND ST,Minneapolis,MN,55404,Hennepin,763-205-0965,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37500,Loving Touch Inc,3818 BURQUEST LN,Brooklyn Center,MN,55429,Hennepin,612-598-3868,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37551,Loving Touch Inc,5604 WEST BAVARIAN PASS,Fridley,MN,55432,Anoka,612-703-8405,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37589,Loving Touch Inc,1701 7TH AVENUE SE,Willmar,MN,56201,Kandiyohi,763-205-0965,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36735,"Loyalty Home Health Care, Llc",1712 84TH COURT NORTH,Brooklyn Park,MN,55444,Hennepin,763-537-9199,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
25323,Luann'S Place Llc,6660 WEST 175TH AVENUE,Eden Prairie,MN,55346,Hennepin,952-334-9272,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36443,Lucas House,9235 ZANE AVENUE NORTH UNIT 3,Brooklyn Park,MN,55443,Hennepin,952-848-0935,LIMITED LIABILITY COMPANY,,HOUSING WITH SERVICES,7/12/21
21515,Lyndale Manor,600 18TH AVENUE NORTH,Minneapolis,MN,55411,Hennepin,612-344-2292,HOUSING AND REDEVELOPMENT AUTHORITY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20250,Lyngblomsten Apartments,1455 ALMOND AVENUE,St. Paul,MN,55108,Ramsey,651-632-5422,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
32641,Ma'S Room And Board,605 EAST AVENUE,Red Wing,MN,55066,Goodhue,651-398-9709,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30459,Madison Avenue Apartments,700 NORTH MADISON STREET,Minneota,MN,56264,Lyon,507-872-5307,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30704,Madonna Meadows,3035 SALEM MEADOWS DR SW,Rochester,MN,55902,Olmsted,507-252-5400,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
32270,Madonna Summit Of Byron,551 BYRON MAIN CT NE,Byron,MN,55920,Olmsted,507-315-3600,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20211,Madonna Towers Of Rochester,4001 19TH AVE NW,Rochester,MN,55901,Olmsted,507-288-3911,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
31182,Mahnomen Area Assisted Living,314 WEST JEFFERSON AVENUE,Mahnomen,MN,56557,Mahnomen,218-935-9401,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
20105,Main Street Lodge,909 MAIN ST NE,Minneapolis,MN,55413,Hennepin,612-362-2450,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
21184,Mainstreet Village,7601 LYNDALE AVENUE SOUTH,Richfield,MN,55423,Hennepin,612-869-6584,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30986,Majestic Pines,1614 GOLF COURSE ROAD,Grand Rapids,MN,55744,Itasca,218-999-7776,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30219,Mala Strana Assisted Living,999 COLUMBUS AVENUE NORTH,New Prague,MN,56071,Scott,952-758-2511,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37131,Mamae Care Inc,1191 ABEMARLE ST,St Paul,MN,55117,Ramsey,507-357-8287,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36083,Manzmed Start Corporations,10417 ZENITH AVENUE SOUTH,Bloomington,MN,55431,Hennepin,612-701-4896,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37437,Maple Care Homes,8997 MONTEQUE TERRACE,Brooklyn Park,MN,55443,Hennepin,763-607-8373,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
31968,Maple Hill Senior Living Llc,3030 SOUTHLAWN DRIVE,Maplewood,MN,55109,Ramsey,651-363-3687,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
34178,Maple House Llc,5900 AMBASSADOR BOULEVARD NW,St Francis,MN,55070,Anoka,763-607-6874,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
33109,Maple Senior Living,8421 UPLAND LANE NORTH,Maple Grove,MN,55311,Hennepin,763-307-2791,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
30666,Maple Woods Assisted Living,40170 COUNTY ROAD 257,Cohasset,MN,55721,Itasca,218-999-9072,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
33975,Maple Woods Inc,33310 STATE HIGHWAY 6,Deer River,MN,56636,Itasca,218-999-9072,CORPORATION,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
20997,Mapleview Estates,700 MAPLE LANE,Fulda,MN,56131,Murray,507-425-2572,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
25791,Maplewood Care Residence,2338 OVERLOOK CIRCLE,Maplewood,MN,55119,Ramsey,763-550-1774,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30343,Maplewood Court,310 7TH STREET NE,Fulda,MN,56131,Murray,507-425-9900,NONPROFIT CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
30237,Maplewood Homes,326 7TH STREET NW,Faribault,MN,55021,Rice,507-334-4712,CORPORATION,,HOUSING WITH SERVICES,7/12/21
37568,Maplewood Homes Of Faribault,428 NORTHWEST 5TH STREET,Faribault,MN,55021,Rice,507-334-4712,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
37579,Maplewood Homes Of Faribault,519 1ST STREET SOUTHWEST,Faribault,MN,55021,Rice,507-334-4712,CORPORATION,ASSISTED LIVING SERVICES,HOUSING WITH SERVICES,7/12/21
36368,Maplewood Manor Llc,1010 1ST STREET NE,Elbow Lake,MN,56531,Grant,701-793-7880,LIMITED LIABILITY COMPANY,ASSISTED LIVING SERVICES AND DEMENTIA UNIT/DEMENTIA PROGRAM,HOUSING WITH SERVICES,7/12/21
23768,Maplewood Residence Inc,620 SUMMIT DRIVE,Fairmont,MN,56031,Martin,507-235-3443,NONPROFIT CORPORATION,,HOUSING WITH SERVICES,7/12/21
