Facility ID,Facility Name,Address,City,State,Zip Code,County,Phone Number,Ownership Type,State Facility Type 1 Literal,State Facility Type 2 Literal
25676,NORRIS SQUARE,6995 80TH STREET SOUTH,COTTAGE GROVE,MN,55016,WASHINGTON,651-769-6600,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34721,NORTH PARK PLAZA,8201 45TH AVENUE NORTH,NEW HOPE,MN,55428,HENNEPIN,763-259-5221,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30752,NORTH RIDGE VIEW LLC,101 NORTH RIDGE DRIVE,KENYON,MN,55946,GOODHUE,507-789-6184,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20956,NORTH STAR APARTMENTS,706 MAIN AVENUE SOUTH,ROSEAU,MN,56751,ROSEAU,218-463-3086,PARTNERSHIP,Housing With Services,
29839,NORTH STAR ASSISTED LIVING,400 SOUTH MCKINLEY STREET,WARREN,MN,56762,MARSHALL,218-745-4125,CITY,Housing With Services,Assisted Living Services
23993,NORTH STAR IND SENIOR LIVING,434 SOUTH MCKINLEY ST,WARREN,MN,56762,MARSHALL,218-745-5282,CITY,Housing With Services,
31987,NORTHERN LAKES SENIOR LIVING,8186 EXCELSIOR ROAD,BAXTER,MN,56425,CROW WING,218-454-2121,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21146,NORTHERN LIGHTS OF ITASCA GRAN,215 13TH ST SW,GRAND RAPIDS,MN,55744,ITASCA,218-326-5314,PARTNERSHIP,Housing With Services,
30292,NORTHERN PINES ASSISTED LIVING,1305 8TH STREET SW,PINE CITY,MN,55063,PINE,320-629-7272,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20097,NORTHFIELD MANOR INC,901 CANNON VALLEY DRIVE,NORTHFIELD,MN,55057,RICE,507-645-9090,CHURCH RELATED,Housing With Services,
20096,NORTHFIELD PARKVIEW INC,910 CANNON VALLEY DRIVE,NORTHFIELD,MN,55057,RICE,507-645-6007,CHURCH RELATED,Housing With Services,Assisted Living Services
29498,NORTHWINDS ASSISTED LIVING,2101 KEENAN DRIVE,INTERNATIONAL FALLS,MN,56649,KOOCHICHING,218-283-1300,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
27563,NORTHWOOD PINES,931 CANNON VALLEY DRIVE WEST,NORTHFIELD,MN,55057,RICE,507-645-6007,CHURCH RELATED,Housing With Services,Assisted Living Services
35523,NORTHWOODS VILLA,1905 HIGHWAY 2 WEST,GRAND RAPIDS,MN,55744,ITASCA,218-999-4644,CORPORATION,Housing With Services,Assisted Living Services
34570,NORTHWOODS VILLA INC,1200 GUNN ROAD,GRAND RAPIDS,MN,55744,ITASCA,218-327-1919,CORPORATION,Housing With Services,Assisted Living Services
37388,NORTHWOODS VILLA INC.,1212 GUNN ROAD,GRAND RAPIDS,MN,55744,ITASCA,218-999-5513,CORPORATION,Housing With Services,Assisted Living Services
28501,NOUIS HOME CARE INC,308 1ST STREET SE,LITTLE FALLS,MN,56345,MORRISON,320-632-3868,CORPORATION,Housing With Services,Assisted Living Services
37118,NOVA 65TH AVE HOME,4518 65TH AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,612-601-5843,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36225,NOVA EWING HOME,5152 EWING AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,612-601-5843,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
24965,NURTURING CARE RESIDENCE,4441 HUNTERS RIDGE ROAD,MINNETONKA,MN,55345,HENNEPIN,267-721-9838,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37102,NUVISION HOMECARE SERVICES LLC,4568 ZENITH AVENUE NORTH,ROBBINSDALE,MN,55422,HENNEPIN,763-301-0655,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20304,O'BRIEN COURT,410 STATE STREET,TRACY,MN,56175,LYON,507-629-8450,NONPROFIT CORPORATION,Housing With Services,
30496,OAK CREST SENIOR HOUSING,201 10TH STREET SE,ROSEAU,MN,56751,ROSEAU,218-463-2006,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30081,OAK HILL ASSISTED LIVING,1971 1ST AVENUE NE,GRAND RAPIDS,MN,55744,ITASCA,218-398-5279,CORPORATION,Housing With Services,Assisted Living Services
30843,OAK HILLS ASSISTED LIVING,1314 8TH STREET NORTH,NEW ULM,MN,56073,BROWN,507-233-0804,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
32155,OAK HOUSE LLC,10038 215TH AVENUE NW,ELK RIVER,MN,55330,SHERBURNE,763-355-9204,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
20462,OAK MEADOWS,8131 4TH STREET NORTH,OAKDALE,MN,55128,WASHINGTON,651-578-0676,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30707,OAK PARK PLACE,1615 BRIDGE AVENUE,ALBERT LEA,MN,56007,FREEBORN,507-373-5600,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
28227,OAK PARK SENIOR LIVING,13936 LOWER 59TH STREET NORTH,OAK PARK HEIGHTS,MN,55082,WASHINGTON,651-439-9995,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30750,OAK RIDGE ASST LVG OF HASTINGS,1128 BAHLS DRIVE,HASTINGS,MN,55033,DAKOTA,651-438-0418,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21996,OAK RIDGE MANOR,20 NORTH 9TH AVENUE EAST,MELROSE,MN,56352,STEARNS,320-255-9910,LIMITED LIABILITY COMPANY,Housing With Services,
30722,OAK RIDGE PLACE,6060 OXBORO AVENUE NORTH,OAK PARK HEIGHTS,MN,55082,WASHINGTON,651-439-8034,CORPORATION,Housing With Services,Assisted Living Services
22115,OAK TERRACE GAYLORD LLC,638 3RD STREET,GAYLORD,MN,55334,SIBLEY,507-237-2911,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
28513,OAK TERRACE HOUSING OF JORDAN,622 ABERDEEN AVENUE,JORDAN,MN,55352,SCOTT,952-492-5559,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30836,OAK TERRACE NORTH MANKATO,1575 HOOVER DRIVE,NORTH MANKATO,MN,56003,NICOLLET,507-387-2037,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
32437,OAK TERRACE OF LE SUEUR LLC,811 SOUTH 4TH STREET,LE SUEUR,MN,56058,LESUEUR,507-593-8500,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
22081,OAK TERRACE WEST,1570 TOWER BOULEVARD,NORTH MANKATO,MN,56003,NICOLLET,507-387-2037,LIMITED LIABILITY COMPANY,Housing With Services,
23298,OAK VIEW APARTMENTS INC,1316 8TH STREET NORTH,NEW ULM,MN,56073,BROWN,507-359-2026,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
33288,OASIS CARE HOME LLC,514 BRITZ DRIVE,LUVERNE,MN,56156,ROCK,507-449-6156,LIMITED LIABILITY COMPANY,Housing With Services,
30622,OCOF MAIN COURT,1150 3RD STREET SW,FARIBAULT,MN,55021,RICE,507-332-9731,CORPORATION,Housing With Services,
35700,OKALEE OF MEDINA,4350 CHIPPEWA COURT,MEDINA,MN,55340,HENNEPIN,763-296-2020,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30663,OLD MAIN VILLAGE,301 SOUTH 5TH STREET,MANKATO,MN,56001,BLUE EARTH,507-388-4200,PARTNERSHIP,Housing With Services,Assisted Living Services
34950,OLIVE HEALTHCARE LLC,5801 GIRARD AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,612-886-6206,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33937,OLIVE HEALTHCARE LLC,5238 FREEMONT AVENUE NORTH,MINNEAPOLIS,MN,55430,HENNEPIN,612-886-6206,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37232,OLIVE HEALTHCARE LLC,5836 JAMES AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,612-886-6206,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34394,OLIVIA HOME,5708 BASS LAKE ROAD,CRYSTAL,MN,55429,HENNEPIN,763-561-3434,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35381,OLUS HOME INC,1850 7TH STREET EAST,ST PAUL,MN,55119,RAMSEY,612-824-1142,CORPORATION,Housing With Services,Assisted Living Services
34307,OLYDIA HOME CARE INC,7243 MORGAN AVENUE NORTH,BROOKLYN CENTER,MN,55430,HENNEPIN,612-567-7780,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37482,OLYDIA HOME CARE INC,3904 GERSHWIN AVENUE NORTH,OAKDALE,MN,55128,WASHINGTON,612-703-6144,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37550,OLYDIA HOME CARE INC,3525 NOBLE AVENUE NORTH,CRYSTAL,MN,55422,HENNEPIN,612-703-6144,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36465,OLYMPIC GROUP HOME LLC,483 TERRACE DRIVE,ROSEVILLE,MN,55113,RAMSEY,651-797-4695,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33638,OMOCARE LLC,7708 67TH AVENUE NORTH,BROOKLYN PARK,MN,55428,HENNEPIN,763-607-4300,LIMITED LIABILITY COMPANY,Housing With Services,
34810,OMOCARE LLC,7657 REGENT AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,763-607-4300,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36675,OPEN ARMS GROUP HOME LLC,3701 66TH AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,763-291-4880,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36590,OPEN ARMS HOUSING INC,6250 RAINBOW DRIVE NE,FRIDLEY,MN,55432,ANOKA,763-568-4057,CORPORATION,Housing With Services,Assisted Living Services
35020,OPEN ARMS LLC,14737 INNSBROOK LANE,BURNSVILLE,MN,55306,DAKOTA,952-242-5411,LIMITED LIABILITY COMPANY,Housing With Services,
35726,OPEN ARMS NURSING SERVICES INC,7709 IRVING COURT NORTH,BROOKLYN PARK,MN,55444,HENNEPIN,763-244-1406,CORPORATION,Housing With Services,Assisted Living Services
37134,OPEN HEART LLC,4441 PARK AVENUE SOUTH,MINNEAPOLIS,MN,55407,HENNEPIN,612-987-1757,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36300,OPEN HEART LLC,1024 34TH AVENUE NORTH,MINNEAPOLIS,MN,55412,HENNEPIN,612-978-1757,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37263,OPTIMUM HEALTHCARE SERVICES LL,5060 HUGHES AVENUE NE,FRIDLEY,MN,55421,ANOKA,612-598-2405,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
27153,OPTIONS 29 BRIAR,12829 BRIAR COURT,BURNSVILLE,MN,55337,DAKOTA,952-999-1899,CORPORATION,Housing With Services,
36019,OPTIONS CEDAR,7600 CEDAR AVENUE SOUTH,RICHFIELD,MN,55423,HENNEPIN,952-564-3030,CORPORATION,Housing With Services,
28505,OPTIONS GABRIEL HEIGHTS,1167 SOUTH ROBERT STREET,WEST ST PAUL,MN,55118,DAKOTA,651-457-1446,CORPORATION,Housing With Services,
34386,OPTIONS RESIDENTIAL GATEWAY,2633 DIVISION STREET NORTH,NORTH ST. PAUL,MN,55109,RAMSEY,952-564-3030,CORPORATION,Housing With Services,
34195,OPTIONS RESIDENTIAL GOLFVIEW,2726 17TH AVENUE EAST,NORTH ST. PAUL,MN,55109,RAMSEY,952-564-3030,CORPORATION,Housing With Services,
29797,OPTIONS RESIDENTIAL INC 851,851 DODD ROAD,WEST ST. PAUL,MN,55118,DAKOTA,651-292-3005,CORPORATION,Housing With Services,
27971,OPTIONS RESIDENTIAL INC - 1200,1200 WEST BURNSVILLE PARKWAY,BURNSVILLE,MN,55337,DAKOTA,952-895-6970,CORPORATION,Housing With Services,
27393,OPTIONS RESIDENTIAL INC - 45 B,12845 BRIAR COURT,BURNSVILLE,MN,55337,DAKOTA,952-999-1899,CORPORATION,Housing With Services,
27394,OPTIONS RESIDENTIAL INC 37,12837 BRIAR COURT,BURNSVILLE,MN,55337,DAKOTA,952-999-1899,CORPORATION,Housing With Services,
34430,OPTIONS RESIDENTIAL INC GALAXY,2720 17TH AVENUE EAST,NORTH ST. PAUL,MN,55109,RAMSEY,952-564-3030,CORPORATION,Housing With Services,
35924,OPTIONS WASHINGTON,7601 18TH AVENUE SOUTH,RICHFIELD,MN,55423,DAKOTA,952-564-3030,CORPORATION,Housing With Services,
23169,ORCHARD HILLS SENIOR LIVING,1223 KARL DRIVE,NEW ULM,MN,56073,BROWN,507-354-2159,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
33804,ORCHARD PATH,5400 157TH STREET WEST,APPLE VALLEY,MN,55124,DAKOTA,952-595-6600,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34716,ORCHARDS OF MINNETONKA,10955 WAYZATA BOULEVARD,MINNETONKA,MN,55305,HENNEPIN,763-417-1077,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30120,ORR CAREFREE LIVING INC,4576 LAKE STREET,ORR,MN,55771,SAINT LOUIS,218-757-3200,CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21206,OSSEO GARDENS ASSISTED LIVING,525 2ND STREET SE,OSSEO,MN,55369,HENNEPIN,763-315-4869,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
34255,OSTENAA BOARD & LODGING INC,240 1ST STREET NE,MCINTOSH,MN,56556,POLK,218-563-4451,CORPORATION,Housing With Services,
30336,OSTRANDER ASSISTED LIVING,309 MINNESOTA STREET,OSTRANDER,MN,55961,FILLMORE,507-657-2231,CORPORATION,Housing With Services,Assisted Living Services
36907,OTTAWA HOME HEALTH SERVICES,3554 BOONE AVENUE NORTH,NEW HOPE,MN,55427,HENNEPIN,612-242-9073,PARTNERSHIP,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34327,OTTAWA HOME HEALTH SERVICES,745 OTTAWA AVENUE,ST PAUL,MN,55107,RAMSEY,651-447-2162,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
37402,OTTAWA HOME HEALTH SERVICES LL,9317 NORTHWOOD PARKWAY,NEW HOPE,MN,55427,HENNEPIN,612-242-9073,PARTNERSHIP,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30844,OUR HOME YOUR HOME,609 FRONT STREET,HENNING,MN,56551,OTTER TAIL,218-583-4428,INDIVIDUAL,Housing With Services,Assisted Living Services
20095,OUR HOUSE,1017 7TH STREET NW,FARIBAULT,MN,55021,RICE,507-332-0547,CORPORATION,Housing With Services,
24097,OUR HOUSE SENIOR LIVING,1313 15TH AVENUE NW,AUSTIN,MN,55912,MOWER,507-437-3373,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
21746,OUR HOUSE SENIOR LIVING,1401 15TH AVENUE NW,AUSTIN,MN,55912,MOWER,507-396-0085,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30630,OUR HOUSE SENIOR LIVING,204 14TH ST NW,AUSTIN,MN,55912,MOWER,507-437-2179,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36702,OVERCOMER HEALTHCARE SERVICE,1680 CALIFORNIA AVENUE EAST,ST. PAUL,MN,55106,RAMSEY,651-500-6975,CORPORATION,Housing With Services,Assisted Living Services
35411,OVERCOMER HEALTHCARE SERVICE C,691 COTTAGE AVENUE EAST,ST PAUL,MN,55106,RAMSEY,651-500-6975,CORPORATION,Housing With Services,Assisted Living Services
33635,OVERCOMER HEALTHCARE SERVICE C,1238 BIRMINGHAM STREET,ST PAUL,MN,55106,RAMSEY,651-500-6975,CORPORATION,Housing With Services,Assisted Living Services
34460,OVERCOMER HEALTHCARE SERVICE C,1146 BREEN STREET,ST PAUL,MN,55106,RAMSEY,651-500-6975,CORPORATION,Housing With Services,Assisted Living Services
37125,PAC VILLAGE LLC,4050 UPTON AVENUE NORTH,MINNEAPOLIS,MN,55412,HENNEPIN,612-367-4973,NONPROFIT CORPORATION,Housing With Services,
37110,PAC VILLAGE LLC,2700 EMERSON AVENUE NORTH,MINNEAPOLIS,MN,55411,HENNEPIN,612-367-4973,NONPROFIT CORPORATION,Housing With Services,
35519,PALLANSCH PROPERTIES LLC,208 OPPEGARD AVENUE NW,TWIN VALLEY,MN,56584,NORMAN,218-584-5181,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
34980,PALLANSCH PROPERTIES LLC,5384 COUNTRY CARE LANE,PEQUOT LAKES,MN,56472,CROW WING,218-568-4673,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
32183,PALLANSCH PROPERTIES LLC,603 LOUISIANA AVENUE,ADRIAN,MN,56110,NOBLES,507-483-2580,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30455,PALLANSCH PROPERTIES LLC,923 5TH STREET,HAWLEY,MN,56549,CLAY,218-483-3337,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36455,PARADISE ASSISTED LIVING INC,13619 74TH AVENUE NORTH,MAPLE GROVE,MN,55311,HENNEPIN,612-465-2373,CORPORATION,Housing With Services,Assisted Living Services
34760,PARADISE ASSISTED LIVING INC,10829 VINCENT AVENUE SOUTH,BLOOMINGTON,MN,55431,HENNEPIN,612-417-2373,CORPORATION,Housing With Services,Assisted Living Services
35542,PARADISE ASSITED LIVING,13697 74TH PLACE NORTH,MAPLE GROVE,MN,55311,HENNEPIN,612-417-2373,CORPORATION,Housing With Services,Assisted Living Services
34668,PARADISE CARE HOMES LLC,7709 UNITY AVENUE NORTH,BROOKLYN PARK,MN,55443,HENNEPIN,952-201-1352,LIMITED LIABILITY COMPANY,Housing With Services,
35484,PARADISE CARE HOMES LLC,2501 EAST 24TH STREET,MINNEAPOLIS,MN,55406,HENNEPIN,612-859-6065,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35483,PARADISE CARE HOMES LLC,4031 2ND AVENUE SOUTH,MINNEAPOLIS,MN,55409,HENNEPIN,612-859-6055,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
37121,PARAMOUNT CARE,6807 DREW AVENUE NORTH,BROOKLYN CENTER,MN,55429,HENNEPIN,612-636-3800,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
26531,PARK AVENUE APARTMENTS,2418 PARK AVENUE,MINNEAPOLIS,MN,55404,HENNEPIN,612-879-5358,OTHER NONPROFIT OWNERSHIP,Housing With Services,
24102,PARK GARDENS APARTMENTS,114 NORTH 1ST STREET,WAITE PARK,MN,56387,STEARNS,320-252-7224,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
30541,PARK GARDENS OF FERGUS FALLS,215 EAST SKOGMO BOULEVARD,FERGUS FALLS,MN,56537,OTTER TAIL,218-998-4444,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30731,PARK LANE ESTATES,410 PARK LANE SE,PRESTON,MN,55965,FILLMORE,507-765-9986,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
24593,PARK MANOR ESTATES,1035 ROOSEVELT AVENUE,DETROIT LAKES,MN,56501,BECKER,218-847-2636,PARTNERSHIP,Housing With Services,
30686,PARK PLACE SENIOR LIVING,125 EAST PARK STREET,OWATONNA,MN,55060,STEELE,507-446-3130,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
36220,PARK POINT INC,9442 TRENTON LANE NORTH,MAPLE GROVE,MN,55369,HENNEPIN,763-285-7689,CORPORATION,Housing With Services,
30651,PARK RIDGE APARTMENTS HASTINGS,901 WEST 16TH STREET,HASTINGS,MN,55033,DAKOTA,651-480-6300,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30587,PARK TERRACE INC,613 MONTROSE BOULEVARD,BUFFALO,MN,55313,WRIGHT,763-684-4866,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
36435,PARK VIEW TERRACE APARTMENTS,100 3RD STREET NORTH,MOORHEAD,MN,56560,CLAY,218-233-8548,PARTNERSHIP,Housing With Services,
30774,PARK VIEW VILLAGE,1204 WEST PARK AVENUE,OLIVIA,MN,56277,RENVILLE,320-523-1743,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
30463,PARKER OAKS SENIOR LIVING,211 6TH STREET NW,WINNEBAGO,MN,56098,FARIBAULT,507-893-3171,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services
21761,PARKER SKYVIEW,1815 CENTRAL AVENUE NE,MINNEAPOLIS,MN,55418,HENNEPIN,612-342-2266,HOUSING AND REDEVELOPMENT AUTHORITY,Housing With Services,Assisted Living Services
20421,PARKERS ARC,600 MAIN AVENUE SOUTH,BAUDETTE,MN,56623,LAKE OF THE WOODS,218-634-3407,CHURCH RELATED,Housing With Services,Assisted Living Services
32015,PARKINSON'S SPECIALTY CARE II,6804 DOVRE DRIVE,EDINA,MN,55436,HENNEPIN,952-988-9900,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
35447,PARKS' PLACE,18040 MEDINA ROAD,PLYMOUTH,MN,55446,HENNEPIN,763-292-2706,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20427,PARKSHORE SENIOR CAMPUS LLC,3633 PARK CENTER BOULEVARD,ST LOUIS PARK,MN,55416,HENNEPIN,952-925-6231,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20868,PARKSHORE SENIOR CAMPUS LLC,3663 PARK CENTER BOULEVARD,ST LOUIS PARK,MN,55416,HENNEPIN,952-925-6231,LIMITED LIABILITY COMPANY,Housing With Services,Dementia Unit/Dementia Program
20017,PARKVIEW COURT,300 8TH AVENUE SE,GLENWOOD,MN,56334,POPE,320-634-5802,CHURCH RELATED,Housing With Services,Assisted Living Services
32369,PARKVIEW MANOR,2200 PARK AVENUE SOUTH,MINNEAPOLIS,MN,55404,HENNEPIN,612-702-7412,CORPORATION,Housing With Services,Assisted Living Services
30467,PARKWOOD APARTMENTS,505 SOUTH 2ND STREET,BELVIEW,MN,56214,REDWOOD,507-938-3020,CITY,Housing With Services,Assisted Living Services
25276,PARMLY ON THE LAKE ISABELLE,10720 282ND STREET,CHISAGO CITY,MN,55013,CHISAGO,651-257-7955,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
20872,PARMLY ON THE LAKE MH,28210 OLD TOWNE ROAD,CHISAGO CITY,MN,55013,CHISAGO,651-257-7955,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
30772,PARMLY ON THE LAKE VINDAUGA,10910 282ND STREET,CHISAGO CITY,MN,55013,CHISAGO,651-257-7955,LIMITED LIABILITY COMPANY,Housing With Services,Assisted Living Services
36449,PARTNERS IN CARE INC,2817 HAMPSHIRE AVENUE NORTH,CRYSTAL,MN,55427,HENNEPIN,612-517-8312,CORPORATION,Housing With Services,Assisted Living Services
34925,PARTRIDGE HOME,12423 PARTRIDGE STREET NW,COON RAPIDS,MN,55448,ANOKA,612-203-4758,LIMITED LIABILITY COMPANY,Housing With Services,
30425,PATHSTONE CROSSING,718 MOUND AVENUE,MANKATO,MN,56001,BLUE EARTH,507-345-4576,NONPROFIT CORPORATION,Housing With Services,Assisted Living Services and Dementia Unit/Dementia Program
21055,PATRIOT ASSISTED LIVING,124 WEST ORIOLE DRIVE,FERGUS FALLS,MN,56537,OTTER TAIL,218-739-1119,CORPORATION,Housing With Services,Assisted Living Services
27797,PCH LARAMIE,1817 LARAMIE TRAIL,BROOKLYN PARK,MN,55444,HENNEPIN,763-444-1361,LIMITED LIABILITY COMPANY,Housing With Services,
