Facility ID,Level of Care Code,Level of Care,Facility Name,Address,City,Zip Code,County,Capacity,Phone Number,Licensee,Ownership Type
17527,A,SNF,CLARU DEVILLE NURSING CENTER,105 SPRUCE ST,FREDERICKTOWN,63645-1002,MADISON,90,(573) 783-3993,"N & R OF FREDERICKTOWN, INC",PROFIT CORPORATION
17533,A,SNF,HERITAGE NURSING CENTER - SKILLED NURSING BY AMERICARE,1802 SAINT FRANCIS ST,KENNETT,63857-1568,DUNKLIN,72,(573) 888-1044,"HERITAGE NURSING, LLC",LIMITED LIABILITY COMPANY
17543,D,RCF,BRISTOL MANOR OF LEXINGTON,2615 MAIN ST,LEXINGTON,64067-1974,LAFAYETTE,12,(660) 259-6655,"BRISTOL CARE, INC",PROFIT CORPORATION
17565,A,SNF,GREEN PARK SENIOR LIVING COMMUNITY,9350 GREEN PARK ROAD,SAINT LOUIS,63123-7211,SAINT LOUIS COUNTY,188,(314) 845-0900,"GREEN PARK LEASING CO, LLC",LIMITED LIABILITY COMPANY
17571,C,RCF*,SENECA HOME PLACE,2400 SOUTH CHEROKEE AVE,SENECA,64865-9323,NEWTON,30,(417) 776-8053,"COMMUNITY RESIDENCE, INC",PROFIT CORPORATION
17638,A,SNF,PARKVIEW HEALTH CARE FACILITY,119 WEST FOREST,BOLIVAR,65613-1316,POLK,78,(417) 326-3000,CITIZENS MEMORIAL HEALTH CARE FOUNDATION,NOT FOR PROFIT CORPORATION
17645,A,SNF,JAMES RIVER NURSING AND REHABILITATION,3550 EAST BATTLEFIELD,SPRINGFIELD,65809-3400,GREENE,120,(417) 889-9500,"JRNRC OPS, INC",PROFIT CORPORATION
17660,N,ALF**,MAPLE TREE TERRACE - ASSISTED LIVING BY AMERICARE,2510 CLINTON ST,CARTHAGE,64836-3427,JASPER,50,(417) 358-7201,"CARTHAGE RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
17701,D,RCF,BRISTOL MANOR OF ELDON,1201 EAST NORTH ST,ELDON,65026-2651,MILLER,12,(573) 392-1200,"BRISTOL CARE, INC",PROFIT CORPORATION
17713,N,ALF**,LACLEDE COMMONS,727 S LACLEDE STATION RD,SAINT LOUIS,63119-4911,SAINT LOUIS COUNTY,242,(314) 968-5570,LUTHERAN SENIOR SERVICES,NOT FOR PROFIT CORPORATION
17732,N,ALF**,BRADFORD COURT - ASSISTED LIVING BY AMERICARE,902 NORTH MAIN,NIXA,65714-9384,CHRISTIAN,50,(417) 725-0177,"NIXA RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
17764,D,RCF,BRISTOL MANOR OF MARCELINE,102 EAST HAYDEN,MARCELINE,64658-2003,LINN,12,(660) 376-2210,"BRISTOL CARE, INC",PROFIT CORPORATION
17813,D,RCF,SECRET GARDENS,351 KEITH ST,PARK HILLS,63601-2049,SAINT FRANCOIS,10,(573) 518-0444,"LBENHOLDINGS, LLC",LIMITED LIABILITY COMPANY
17865,D,RCF,BRISTOL MANOR OF MACON,707 RANCHLAND DR,MACON,63552-1994,MACON,12,(660) 385-3020,"BRISTOL CARE, INC",PROFIT CORPORATION
17887,A,SNF,BALLWIN RIDGE HEALTH & REHABILITATION,1441 CHARIC DR,WILDWOOD,63021-2001,SAINT LOUIS COUNTY,66,(636) 394-2522,"SRZ OP BALLWIN, LLC",LIMITED LIABILITY COMPANY
17894,C,RCF*,STUBBLEFIELD RETIREMENT HOME,5349 HIGHWAY P,CUBA,65453-6281,CRAWFORD,34,(573) 885-3661,"STUBBLEFIELD ENTERPRISES, INC",PROFIT CORPORATION
17908,A,SNF,ASHLAND HEALTHCARE,300 SOUTH HENRY CLAY BLVD,ASHLAND,65010-9438,BOONE,60,(573) 657-2877,"ASHLAND NURSING & REHAB, LLC",LIMITED LIABILITY COMPANY
17914,D,RCF,BRISTOL MANOR OF CAMDENTON,75 FOURTH ST,CAMDENTON,65020-6891,CAMDEN,12,(573) 346-6800,"BRISTOL CARE, INC",PROFIT CORPORATION
17937,D,RCF,PROVISION OF PROMISE LLC,4528 NORTH MARKET ST,SAINT LOUIS,63113-2113,SAINT LOUIS CITY,20,(314) 535-5509,"PETERSON, MATTIE CAROLYN",SOLE PROPRIETOR
17946,A,SNF,HARTVILLE CARE CENTER,649 WEST ROLLA ST,HARTVILLE,65667-8221,WRIGHT,60,(417) 741-6192,"N & R OF HARTVILLE, LLC",LIMITED LIABILITY COMPANY
17951,D,RCF,BRISTOL MANOR OF HOLDEN,501 WEST SECOND,HOLDEN,64040-1205,JOHNSON,12,(816) 732-6789,"BRISTOL CARE, INC",PROFIT CORPORATION
18026,C,RCF*,"MILLER RESIDENT CARE, INC",210 ROCK RD,PARIS,65275-1282,MONROE,40,(660) 327-5680,"MILLER RESIDENT CARE, INC",PROFIT CORPORATION
18030,M,ALF,LAKE ST CHARLES ASSISTED LIVING APARTMENTS,45 HONEY LOCUST LN,SAINT CHARLES,63303-5711,SAINT CHARLES,50,(636) 947-1100,"NHC PLACE / LAKE ST CHARLES, LLC",LIMITED LIABILITY COMPANY
18092,D,RCF,BRISTOL MANOR OF LINCOLN,204 SOUTH HIGHWAY 65,LINCOLN,65338-2587,BENTON,12,(660) 547-2580,"BRISTOL CARE, INC",PROFIT CORPORATION
18104,C,RCF*,"VILLAGE WEST, THE",318 EAST LITTLE BRICK ROAD,CAMERON,64429-1231,DEKALB,27,(816) 632-1121,"CAMERON HEALTHCARE, INC",PROFIT CORPORATION
18138,N,ALF**,ASHBROOK - ASSISTED LIVING BY AMERICARE,500 ASHBROOK DR,FARMINGTON,63640-9235,SAINT FRANCOIS,72,(573) 756-5544,"ASHBROOK RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
18142,D,RCF,BRISTOL MANOR OF BUFFALO,1002 SOUTH BIRCH,BUFFALO,65622-9455,DALLAS,12,(417) 345-5500,"BRISTOL CARE, INC",PROFIT CORPORATION
18157,A,SNF,OAKDALE CARE CENTER,2702 DEBBIE LN,POPLAR BLUFF,63901-2650,BUTLER,70,(573) 686-5242,"PALLADIAN SENIOR CARE OF POPLAR BLUFF, LLC",LIMITED LIABILITY COMPANY
18157,C,RCF*,OAKDALE CARE CENTER,2702 DEBBIE LN,POPLAR BLUFF,63901-2650,BUTLER,36,(573) 686-5242,"PALLADIAN SENIOR CARE OF POPLAR BLUFF, LLC",LIMITED LIABILITY COMPANY
18157,M,ALF,OAKDALE CARE CENTER,2702 DEBBIE LN,POPLAR BLUFF,63901-2650,BUTLER,60,(573) 686-5242,"PALLADIAN SENIOR CARE OF POPLAR BLUFF, LLC",LIMITED LIABILITY COMPANY
18207,D,RCF,BUTTERFLY HAVEN,11500 CAMPBELL ST,KANSAS CITY,64131-3829,JACKSON,12,(816) 941-2836,BUTTERFLY HAVEN RESIDENCE LLC,LIMITED LIABILITY COMPANY
18210,A,SNF,NATHAN RICHARD HEALTH CARE CENTER,700 EAST HIGHLAND AVE,NEVADA,64772-1025,VERNON,68,(417) 667-8889,"NATHAN RICHARD HEALTH CARE CENTER, LLC",LIMITED LIABILITY COMPANY
18227,D,RCF,LEISURE LIVING,305 5TH ST,MONETT,65708-2312,BARRY,20,(417) 235-5959,"GMT FAMILY ENTERPRISE, INC",PROFIT CORPORATION
18267,A,SNF,EASTVIEW MANOR CARE CENTER,1622 EAST 28TH ST,TRENTON,64683-1104,GRUNDY,90,(660) 359-2251,"EASTVIEW MANOR, INC",PROFIT CORPORATION
18277,A,SNF,MERAMEC NURSING CENTER,940 MATTOX DR,SULLIVAN,63080-2364,CRAWFORD,60,(573) 468-7733,"COMMUNITY CARE CENTER OF SULLIVAN, INC",PROFIT CORPORATION
18286,D,RCF,BRISTOL MANOR OF CENTRALIA,610 NORTH JEFFERSON ST,CENTRALIA,65240-1178,BOONE,12,(573) 682-5913,"BRISTOL CARE, INC",PROFIT CORPORATION
18295,D,RCF,BRISTOL MANOR OF CAMERON,920 NORTH HARRIS,CAMERON,64429-1145,DEKALB,12,(816) 632-6133,"BRISTOL CARE, INC",PROFIT CORPORATION
18316,D,RCF,BRISTOL MANOR OF CARROLLTON,1016 EAST 10TH ST,CARROLLTON,64633-9348,CARROLL,12,(660) 542-2349,"BRISTOL CARE, INC",PROFIT CORPORATION
18325,D,RCF,BRISTOL MANOR OF SALISBURY,102 NORTH WILLIE ST,SALISBURY,65281-1458,CHARITON,12,(660) 388-5728,"BRISTOL CARE, INC",PROFIT CORPORATION
18330,A,SNF,"SUMMIT, THE",3660 SUMMIT,KANSAS CITY,64111-4632,JACKSON,64,(816) 931-1196,"THE SUMMIT, INC",PROFIT CORPORATION
18369,C,RCF*,JANE HOWELL STUPP APARTMENTS,2443 PROUHET AVE,OVERLAND,63114-1946,SAINT LOUIS COUNTY,30,(314) 890-7100,INDEPENDENCE CENTER,NOT FOR PROFIT CORPORATION
18442,A,SNF,ESTATES OF HIDDEN LAKE THE,11728 HIDDEN LAKE DR,SAINT LOUIS,63138-1757,SAINT LOUIS COUNTY,67,(314) 355-8833,ESTATES OF HIDDEN LAKE LLC,LIMITED LIABILITY COMPANY
18442,M,ALF,ESTATES OF HIDDEN LAKE THE,11728 HIDDEN LAKE DR,SAINT LOUIS,63138-1757,SAINT LOUIS COUNTY,38,(314) 355-8833,ESTATES OF HIDDEN LAKE LLC,LIMITED LIABILITY COMPANY
18442,N,ALF**,ESTATES OF HIDDEN LAKE THE,11728 HIDDEN LAKE DR,SAINT LOUIS,63138-1757,SAINT LOUIS COUNTY,38,(314) 355-8833,ESTATES OF HIDDEN LAKE LLC,LIMITED LIABILITY COMPANY
18454,A,SNF,ST JOHNS PLACE,3333 BROWN ROAD,SAINT LOUIS,63114-4327,SAINT LOUIS COUNTY,94,(314) 426-2211,"ST JOHNS PLACE, INC",PROFIT CORPORATION
18471,D,RCF,BRISTOL MANOR OF NEVADA,401 EAST WALNUT,NEVADA,64772-2457,VERNON,12,(417) 667-5700,"BRISTOL CARE, INC",PROFIT CORPORATION
18481,A,SNF,MARSHFIELD CARE CENTER FOR REHAB AND HEALTHCARE,800 SOUTH WHITE OAK,MARSHFIELD,65706-2231,WEBSTER,74,(417) 859-3701,"MARSHFIELD OPCO, LLC",LIMITED LIABILITY COMPANY
18509,C,RCF*,SUNNYVIEW NURSING HOME & APARTMENTS,1311 EAST 28TH ST,TRENTON,64683-1103,GRUNDY,38,(660) 359-5647,GRUNDY COUNTY NURSING HOME DISTRICT,NURSING HOME DISTRICT
18509,A,SNF,SUNNYVIEW NURSING HOME & APARTMENTS,1311 EAST 28TH ST,TRENTON,64683-1103,GRUNDY,154,(660) 359-5647,GRUNDY COUNTY NURSING HOME DISTRICT,NURSING HOME DISTRICT
18550,M,ALF,CARRIE DUMAS LONG TERM CARE FACILITY,2836 BENTON BLVD,KANSAS CITY,64128-1140,JACKSON,34,(816) 924-5017,"KING LONG TERM CARE FACILITY, INC",PROFIT CORPORATION
18575,D,RCF,BRISTOL MANOR OF FULTON,750 SIGN PAINTER ROAD,FULTON,65251-2514,CALLAWAY,12,(573) 642-7557,"BRISTOL CARE, INC",PROFIT CORPORATION
18584,N,ALF**,SHELBINA VILLA LIFECARE,218 EAST SHELBINA AVE,SHELBINA,63468-4328,SHELBY,68,(573) 588-4115,"SPECTRUM PARTNERS, LLC",LIMITED LIABILITY COMPANY
18597,D,RCF,BRISTOL MANOR OF TRENTON,1701 EAST 28TH ST,TRENTON,64683-1177,GRUNDY,12,(660) 359-5599,"BRISTOL CARE, INC",PROFIT CORPORATION
18615,N,ALF**,HARMONY GARDENS - ASSISTED LIVING BY AMERICARE,503 BURKARTH ROAD,WARRENSBURG,64093-3145,JOHNSON,44,(660) 747-5411,"HARMONY GARDENS RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
18620,C,RCF*,HEARTLAND II RCF,117 SOUTH 15TH ST,SAINT JOSEPH,64501-2904,BUCHANAN,52,(816) 676-1506,"HEARTLAND RESIDENTIAL CARE FACILITY, INC",PROFIT CORPORATION
18653,A,SNF,STONEBRIDGE WESTPHALIA,1899 HIGHWAY 63,WESTPHALIA,65085-2215,OSAGE,64,(573) 455-2280,"ELDERCARE OF MID-MISSOURI VI, INC",PROFIT CORPORATION
18653,C,RCF*,STONEBRIDGE WESTPHALIA,1899 HIGHWAY 63,WESTPHALIA,65085-2215,OSAGE,28,(573) 455-2280,"ELDERCARE OF MID-MISSOURI VI, INC",PROFIT CORPORATION
18666,D,RCF,BRISTOL MANOR OF BROOKFIELD,338 THOMPSON,BROOKFIELD,64628-2419,LINN,12,(660) 258-5065,"BRISTOL CARE, INC",PROFIT CORPORATION
18672,A,SNF,BIG SPRING CARE CENTER FOR REHAB AND HEALTHCARE,202 EAST MILL ST,HUMANSVILLE,65674-8507,POLK,60,(417) 754-8711,"BIG SPRING OPCO, LLC",LIMITED LIABILITY COMPANY
18697,A,SNF,ST LOUIS PLACE HEALTH & REHABILITATION,2600 REDMAN RD,SAINT LOUIS,63136-5863,SAINT LOUIS COUNTY,120,(314) 355-8585,"SRZ OP ST LOUIS, LLC",LIMITED LIABILITY COMPANY
18727,A,SNF,ROLLA PRESBYTERIAN MANOR,1200 HOMELIFE PLAZA,ROLLA,65401-2512,PHELPS,30,(573) 364-7336,"PRESBYTERIAN MANORS, INC",NOT FOR PROFIT CORPORATION
18727,N,ALF**,ROLLA PRESBYTERIAN MANOR,1200 HOMELIFE PLAZA,ROLLA,65401-2512,PHELPS,37,(573) 364-7336,"PRESBYTERIAN MANORS, INC",NOT FOR PROFIT CORPORATION
18735,A,SNF,KINGDOM CARE SENIOR LIVING LLC,811 CENTER ST,FULTON,65251-1922,CALLAWAY,36,(573) 642-6646,"KINGDOM CARE SENIOR LIVING, LLC",LIMITED LIABILITY COMPANY
18735,M,ALF,KINGDOM CARE SENIOR LIVING LLC,811 CENTER ST,FULTON,65251-1922,CALLAWAY,41,(573) 642-6646,"KINGDOM CARE SENIOR LIVING, LLC",LIMITED LIABILITY COMPANY
18764,D,RCF,SPECIAL FORCE FAMILY MINISTRIES,428 SOUTH HARRISON ST,NIXA,65714-7809,CHRISTIAN,12,(417) 725-7917,SPECIAL FORCE FAMILY MINISTRIES,NOT FOR PROFIT CORPORATION
18783,M,ALF,HERITAGE HILLS ASSISTED LIVING FACILITY,"ROUTE 5, BOX 68",PATTON,63662-9760,BOLLINGER,24,(573) 866-2003,HERITAGE HILLS LLC,LIMITED LIABILITY COMPANY
18817,D,RCF,BRISTOL MANOR OF BUTLER,411 SOUTH DELAWARE,BUTLER,64730-2311,BATES,12,(660) 679-3661,"BRISTOL CARE, INC",PROFIT CORPORATION
18846,D,RCF,BRISTOL MANOR OF PRINCETON,200 NORTH FULLERTON,PRINCETON,64673-1176,MERCER,12,(660) 748-4354,"BRISTOL CARE, INC",PROFIT CORPORATION
18858,C,RCF*,CENTRAL GARDENS INC,302 NORTH ELM ST,DEXTER,63841-1773,STODDARD,83,(573) 624-0011,"CENTRAL GARDENS, INC",PROFIT CORPORATION
18863,D,RCF,BRISTOL MANOR OF STOVER,607 WEST 4TH ST,STOVER,65078-0807,MORGAN,12,(573) 377-4519,"BRISTOL CARE, INC",PROFIT CORPORATION
18870,A,SNF,FORSYTH CARE CENTER,477 COY BLVD,FORSYTH,65653-5132,TANEY,120,(417) 546-6337,"FORSYTH MANOR, INC",PROFIT CORPORATION
18903,N,ALF**,ST FRANCIS PARK - ASSISTED LIVING BY AMERICARE,1806 SAINT FRANCIS ST,KENNETT,63857-1568,DUNKLIN,50,(573) 888-1188,"HERITAGE RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
18914,A,SNF,MCKNIGHT PLACE EXTENDED CARE,TWO MCKNIGHT PL,SAINT LOUIS,63124-1900,SAINT LOUIS COUNTY,70,(314) 993-2221,"McKNIGHT PLACE EXTENDED CARE, LLC",LIMITED LIABILITY COMPANY
18951,D,RCF,BRISTOL MANOR OF LAMAR,603 EAST 17TH ST,LAMAR,64759-2303,BARTON,12,(417) 682-6762,"BRISTOL CARE, INC",PROFIT CORPORATION
19051,A,SNF,FRENE VALLEY OF OWENSVILLE-A STONEBRIDGE COMMUNITY,1016 W HIGHWAY 28,OWENSVILLE,65066-1677,GASCONADE,131,(573) 437-6877,"ELDERCARE OF MID-MISSOURI XIV, INC",PROFIT CORPORATION
19068,D,RCF,BRISTOL MANOR OF BETHANY,811 SOUTH 24TH ST,BETHANY,64424-2631,HARRISON,12,(660) 425-7133,"BRISTOL CARE, INC",PROFIT CORPORATION
19080,M,ALF,ARIZONA CARE CENTER,101 ARIZONA ST,NEW HAVEN,63068-1210,FRANKLIN,15,(573) 237-4830,PATAKY ENTERPRISES LLC,LIMITED LIABILITY COMPANY
19114,A,SNF,REDWOOD OF BLUE RIVER,10425 CHESTNUT DR,KANSAS CITY,64137-3201,JACKSON,160,(816) 763-4444,"NURSING & REHAB AT CHESTNUT, LLC",LIMITED LIABILITY COMPANY
19153,D,RCF,BRISTOL MANOR OF UNIONVILLE,"715 NORTH 22ND ST, HWY 5 NORTH",UNIONVILLE,63565-1142,PUTNAM,12,(660) 947-2151,"BRISTOL CARE, INC",PROFIT CORPORATION
19169,C,RCF*,NEWSTEAD PLACE,19 NORTH NEWSTEAD,SAINT LOUIS,63108-2260,SAINT LOUIS CITY,20,(314) 286-4510,INDEPENDENCE CENTER,NOT FOR PROFIT CORPORATION
19197,A,SNF,EXCELSIOR SPRINGS NURSING & REHAB,1003 MEADOWLARK LN,EXCELSIOR SPRINGS,64024-3304,CLAY,108,(816) 630-3145,"EXCELSIOR SPRINGS NURSING AND REHAB, LLC",LIMITED LIABILITY COMPANY
19668,M,ALF,JOY ASSISTED LIVING FOR SENIORS,2030 W MOUNT VERNON ST,SPRINGFIELD,65802-4846,GREENE,74,(417) 864-8805,"JOYCO, INC",PROFIT CORPORATION
19713,N,ALF**,SPRING RIDGE - ASSISTED LIVING BY AMERICARE,2828 SOUTH MEADOWBROOK,SPRINGFIELD,65807-5925,GREENE,44,(417) 889-7100,"SPRING RIDGE RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
19721,M,ALF,COUNTRY HAVEN BOARDING HOME - BUILDING II,19235 STATE ROUTE EE,SAINTE GENEVIEVE,63670-8213,SAINTE GENEVIEVE,18,(573) 756-8141,"OSMAN, LLC",LIMITED LIABILITY COMPANY
19730,D,RCF,BRISTOL MANOR OF RAYMORE,604 EAST SUNRISE DR,RAYMORE,64083-9037,CASS,12,(816) 322-6782,"BRISTOL CARE, INC",PROFIT CORPORATION
19746,C,RCF*,SALEM RESIDENTIAL CARE,1207 EAST ROOSEVELT ST,SALEM,65560-9676,DENT,35,(573) 729-9449,"COMMUNITY RESIDENCE, INC",PROFIT CORPORATION
19757,C,RCF*,"WESTBROOK CARE CENTER, INC",401 S  PLATTE CLAY WAY,KEARNEY,64060-7714,CLAY,27,(816) 628-2222,"WESTBROOK CARE CENTER, INC",PROFIT CORPORATION
19799,A,SNF,SOUTH HAMPTON PLACE,4700 BRANDON WOODS,COLUMBIA,65203-7169,BOONE,100,(573) 874-3674,"N & R OF SOUTH HAMPTON, LLC",LIMITED LIABILITY COMPANY
19808,C,RCF*,MAPLE RIDGE RESIDENTIAL CARE CENTER LLC,1034 DORIS DR,FARMINGTON,63640-1954,SAINT FRANCOIS,20,(573) 760-0155,MAPLE RIDGE RESIDENTIAL CARE CENTER LLC,LIMITED LIABILITY COMPANY
19823,A,SNF,LIFE CARE CENTER OF ST LOUIS,3520 CHOUTEAU AVE,SAINT LOUIS,63103-2916,SAINT LOUIS CITY,100,(314) 771-2100,"CMC EXTENDED CARE CENTER, INC",PROFIT CORPORATION
19843,D,RCF,BRISTOL MANOR OF MARYVILLE,323 EAST SUMMIT DR,MARYVILLE,64468-3619,NODAWAY,12,(660) 582-4131,"BRISTOL CARE, INC",PROFIT CORPORATION
19861,N,ALF**,DOLAN MEMORY CARE AT MASON MANOR,12740 MASON MANOR,SAINT LOUIS,63141-7350,SAINT LOUIS COUNTY,8,(314) 576-6200,"CURA, INC",PROFIT CORPORATION
19872,C,RCF*,HOLIDAY RESIDENTIAL CARE,1019 OLD ST MARY'S RD,PERRYVILLE,63775-1298,PERRY,20,(573) 547-7398,"MKALMA, LLC",LIMITED LIABILITY COMPANY
19892,M,ALF,AUBURN CREEK - ASSISTED LIVING BY AMERICARE,2910 BEAVER CREEK DR,CAPE GIRARDEAU,63701-1732,CAPE GIRARDEAU,53,(573) 651-0199,"CAPE GIRARDEAU RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
19913,A,SNF,CLEARVIEW NURSING CENTER,430 SALCEDO ROAD,SIKESTON,63801-4802,SCOTT,98,(573) 471-2565,"N & R OF SIKESTON AT CLEARVIEW, INC",PROFIT CORPORATION
19954,D,RCF,BRISTOL MANOR OF WARRENTON,815 WOOLF ROAD,WARRENTON,63383-6184,WARREN,12,(636) 456-1437,"BRISTOL CARE, INC",PROFIT CORPORATION
19968,N,ALF**,BRENTMOOR RETIREMENT COMMUNITY,8600 DELMAR BLVD,SAINT LOUIS,63124-1973,SAINT LOUIS COUNTY,36,(314) 995-3811,"BRENTMOOR HOLDINGS, LLC",LIMITED LIABILITY COMPANY
19990,D,RCF,"ROLLING HILLS CARE FACILITY, LLC",24583 HIGHWAY 5,MILAN,63556-2809,SULLIVAN,9,(660) 265-4391,"ROLLING HILLS CARE FACILITY, LLC",LIMITED LIABILITY COMPANY
20003,N,ALF**,NORTHPARK VILLAGE - ASSISTED LIVING BY AMERICARE,4449 N STATE HIGHWAY NN,OZARK,65721-7221,CHRISTIAN,52,(417) 581-3200,"OZARK RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
20015,D,RCF,BRISTOL MANOR OF ELSBERRY,1402 RIVERVIEW DR,ELSBERRY,63343-1612,LINCOLN,12,(573) 898-5955,"BRISTOL CARE, INC",PROFIT CORPORATION
20034,C,RCF*,"BROOKSIDE MANOR RESIDENTIAL CARE, LLC",2434 HIGHWAY H,FARMINGTON,63640-7033,SAINT FRANCOIS,20,(573) 756-6434,"BROOKSIDE MANOR RESIDENTIAL CARE, LLC",LIMITED LIABILITY COMPANY
20045,D,RCF,BRISTOL MANOR OF MONROE CITY,1017 EAST LAWN ST,MONROE CITY,63456-1433,MONROE,12,(573) 735-3068,"BRISTOL CARE, INC",PROFIT CORPORATION
20084,A,SNF,"HILLCREST CARE CENTER, INC",1108 CLARKE ST,DE SOTO,63020-2706,JEFFERSON,120,(636) 586-3022,"HILLCREST CARE CENTER, INC",PROFIT CORPORATION
20099,A,SNF,LIVINGSTON MANOR CARE CENTER,939 E BIRCH DR,CHILLICOTHE,64601-2189,LIVINGSTON,94,(660) 646-5177,"LIVINGSTON MANOR, INC",PROFIT CORPORATION
20116,D,RCF,BRISTOL MANOR OF JEFFERSON CITY,510 KENSINGTON PARK,JEFFERSON CITY,65109-6247,COLE,12,(573) 761-5772,"BRISTOL CARE, INC",PROFIT CORPORATION
20138,D,RCF,BRISTOL MANOR OF WASHINGTON,100 WEST 12TH ST,WASHINGTON,63090-4445,FRANKLIN,12,(636) 390-0050,"BRISTOL CARE, INC",PROFIT CORPORATION
20156,D,RCF,GRAN VILLAS NEOSHO,420 LYON DR,NEOSHO,64850-9194,NEWTON,30,(417) 451-7071,"MEDICALODGES, INC",PROFIT CORPORATION
20160,D,RCF,ASHBURY HEIGHTS OF MONTGOMERY CITY,625 WEST 2ND ST,MONTGOMERY CITY,63361-1762,MONTGOMERY,12,(573) 564-3386,"BRISTOL CARE, INC",PROFIT CORPORATION
20185,D,RCF,TOWNHOUSE RESIDENTIAL CARE FACILITY,207 FRONT ST,ANNAPOLIS,63620-9130,IRON,18,(573) 223-3918,"PATRICIA'S RESIDENTIAL CARE FACILITY, INC",PROFIT CORPORATION
20193,D,RCF,"HENLEY PLACE OF NEOSHO, A SENIOR RESIDENCE BY AMERICARE",1105 VILLAGE RD,NEOSHO,64850-9076,NEWTON,50,(417) 451-1000,"NEOSHO RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
20206,C,RCF*,CLARK CARE CENTER - ONE,1505 EAST ASHLAND ST,NEVADA,64772-4025,VERNON,38,(417) 667-3900,"1505 HEALTH CARE SERVICES, INC.",PROFIT CORPORATION
20237,D,RCF,BRISTOL MANOR OF PACIFIC,2049 ROSE LN,PACIFIC,63069-1165,FRANKLIN,12,(636) 257-8020,"BRISTOL CARE, INC",PROFIT CORPORATION
20260,D,RCF,BRISTOL MANOR OF PALMYRA,1815 SOUTH MAIN,PALMYRA,63461-1961,MARION,12,(573) 769-2127,"BRISTOL CARE, INC",PROFIT CORPORATION
20288,N,ALF**,"GARDENS, THE",1302 WEST SUNSET,SPRINGFIELD,65807-5943,GREENE,148,(417) 889-7600,BSLC II,NOT FOR PROFIT CORPORATION
20291,N,ALF**,RIVER MIST - ASSISTED LIVING BY AMERICARE,2050 WEST MAUD,POPLAR BLUFF,63901-4000,BUTLER,42,(573) 686-2833,"POPLAR BLUFF RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
20303,N,ALF**,ASHLAND VILLA - ASSISTED LIVING BY AMERICARE,301 SOUTH HENRY CLAY BLVD,ASHLAND,65010-9439,BOONE,72,(573) 657-1920,"ASHLAND VILLA, LLC",LIMITED LIABILITY COMPANY
20352,D,RCF,BRISTOL MANOR OF AURORA,740 SOUTH HUDSON,AURORA,65605-2512,LAWRENCE,12,(417) 678-7535,"BRISTOL CARE, INC",PROFIT CORPORATION
20361,C,RCF*,"VILLAGE CARE CENTER, INC",810 EAST EDWARDS ST,MARYVILLE,64468-2917,NODAWAY,18,(660) 562-3515,"VILLAGE CARE CENTER, INC",PROFIT CORPORATION
20361,A,SNF,"VILLAGE CARE CENTER, INC",810 EAST EDWARDS ST,MARYVILLE,64468-2917,NODAWAY,46,(660) 562-3515,"VILLAGE CARE CENTER, INC",PROFIT CORPORATION
20386,C,RCF*,SWIFT CREEK RESIDENTIAL CARE CENTER,1673 HIGHWAY 53,POPLAR BLUFF,63901-4132,BUTLER,12,(573) 778-1129,"JRRO, INC",PROFIT CORPORATION
20397,D,RCF,BRISTOL MANOR OF WENTZVILLE,840 WEST NORTHVIEW,WENTZVILLE,63385-1036,SAINT CHARLES,12,(636) 639-6777,"BRISTOL CARE, INC",PROFIT CORPORATION
20413,M,ALF,KEATON CENTER,120 N MILL ST,FESTUS,63028-1816,JEFFERSON,16,(636) 232-2323,"COMMUNITY TREATMENT, INC",NOT FOR PROFIT CORPORATION
20440,N,ALF**,WESTBROOK TERRACE - ASSISTED LIVING BY AMERICARE,3335 NORTH TEN MILE DR,JEFFERSON CITY,65109-0528,COLE,36,(573) 635-2600,"JEFFERSON CITY RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
20500,C,RCF*,"MARSHFIELD PLACE, LLC",820 SOUTH WHITE OAK ST,MARSHFIELD,65706-2231,WEBSTER,40,(417) 859-3462,"MARSHFIELD PLACE, LLC",LIMITED LIABILITY COMPANY
20513,N,ALF**,"MEADOWBROOK RESIDENTIAL CARE, INC",806 WEST MULBERRY,PILOT KNOB,63663-,IRON,36,(573) 546-7065,"MEADOWBROOK RESIDENTIAL CARE, INC",PROFIT CORPORATION
20525,N,ALF**,NORTHRIDGE PLACE - ASSISTED LIVING BY AMERICARE,1500 LYNN ST,LEBANON,65536-4409,LACLEDE,50,(417) 532-9793,"LEBANON RESIDENTIAL, LLC",LIMITED LIABILITY COMPANY
20537,D,RCF,BRISTOL MANOR OF WEBB CITY,"1803 NORTH MAIN, HIGHWAY D",WEBB CITY,64870-1193,JASPER,12,(417) 673-4231,"BRISTOL CARE, INC",PROFIT CORPORATION
