Facility ID,License Number,State Facility Type 1 Literal,Facility Name,Address,City,State,Zip Code,County,Phone Number,Licensee,Capacity,Ownership Type
11969719,13459,Assisted Living Facility,FLORIDA ACCESS CARE INC,4803 4805 VILABELLA DR,SEBRING,FL,33872,Highlands,(863) 259-4322,FLORIDA ACCES CARE INC,16,For-Profit
11910631,3206,Assisted Living Facility,FLORIDA BAPTIST RETIREMENT CENTER,1006 33RD STREET,VERO BEACH,FL,32960,Indian River,(772) 567-5248,FLORIDA BAPTIST RETIREMENT CENTER  INC.,17,Not-For-Profit
11967641,11682,Assisted Living Facility,FLORIDA HOME CARE ALF INC,2931 NW 106TH STREET,MIAMI,FL,33147,Miami-Dade,(305) 693-1449,FLORIDA HOME CARE ALF INC,6,For-Profit
11911251,4790,Assisted Living Facility,FLORIDA PRESBYTERIAN HOMES INC,16 LAKE HUNTER DR,LAKELAND,FL,33803,Polk,(863) 688-5521,FLORIDA PRESBYTERIAN HOMES INC,136,Not-For-Profit
11932662,8229,Assisted Living Facility,FLORIDA SHORES ASSISTED LIVING  INC.,1229 MANGO TREE DRIVE,EDGEWATER,FL,32132,Volusia,(386) 428-5370,FLORIDA SHORES ASSISTED LIVING  INC,14,For-Profit
11911311,7324,Assisted Living Facility,FLORIDA SHORES OF MELBOURNE 1 ALF,2155 KEYSTONE AVENUE,MELBOURNE,FL,32904,Brevard,(321) 726-8070,FLORIDA SHORES OF MELOURNE ASSISTED LIVING  INC.,16,For-Profit
11967853,11825,Assisted Living Facility,FLORRY HOUSE (THE),5111 SMITH RYALS RD,PLANT CITY,FL,33567-3749,Hillsborough,(813) 650-8242,FLORRY CREATIVE CARE CORP,6,For-Profit
11932592,7179,Assisted Living Facility,FOREST OAKS OF SPRING HILL,8055 FOREST OAKS BLVD,SPRING HILL,FL,34606-2406,Hernando,(352) 683-3323,GAHC4 FOREST OAKS FL TRS SUB LLC,135,For-Profit
11966775,10921,Assisted Living Facility,FOREST SPRING GARDEN  LLC,7512 SW 5TH STREET,NORTH LAUDERDALE,FL,33068,Broward,(954) 724-2038,FOREST SPRING GARDEN LLC,6,For-Profit
11965135,9549,Assisted Living Facility,FORSYTH HOUSE,5887 BERRYHILL RD,MILTON,FL,32570,Santa Rosa,(850) 626-9901,VERITAS INCARE LLC,44,For-Profit
11966829,10960,Assisted Living Facility,FORT CAROLINE GARDENS  LLC,9150 FORT CAROLINE RD,JACKSONVILLE,FL,32225-4335,Duval,(904) 743-3315,FORT CAROLINE GARDENS  LLC,78,For-Profit
11932380,7797,Assisted Living Facility,FOUNDATIONAL HEALTH ALF,10591 BAY PINES BLVD,ST PETERSBURG,FL,33708-3101,Pinellas,(727) 391-5967,FOUNDATIONAL HEALTH ASSISTED LIVING FACILITY  INC.,6,For-Profit
11953584,8624,Assisted Living Facility,FOUNTAINS OF MELBOURNE,4451 STACK BLVD,MELBOURNE,FL,32901,Brevard,(321) 984-1494,KRC MELBOURNE  LIMITED PARTNERSHIP,120,For-Profit
11911439,7109,Assisted Living Facility,FOUNTAINS RESIDENCE AT MILL COVE,9960 ATRIUM WAY,JACKSONVILLE,FL,32225,Duval,(904) 724-4726,ATRIUM ALF OPERATING LLC,115,For-Profit
11953207,7827,Assisted Living Facility,FOUNTAINVIEW,145 EXECUTIVE CENTER DRIVE,WEST PALM BEACH,FL,33401,Palm Beach,(561) 697-5500,SNH FLA TENANT LLC,102,For-Profit
11967647,11660,Assisted Living Facility,FOUR SEASONS ELDER CARE ALF  INC.,6625 MIAMI LAKEWAY S,MIAMI LAKES,FL,33014-2748,Miami-Dade,(305) 200-3937,FOUR SEASONS ELDER CARE ALF  INC.,6,For-Profit
11969405,13194,Assisted Living Facility,FOXTAIL LODGE,4104 FOXTAIL CT,KISSIMMEE,FL,34746,Osceola,(407) 483-7601,DJMP MANAGEMENT FLORIDA LLC,12,For-Profit
11965118,9589,Assisted Living Facility,FRAN'S ELDERLY CARE,1309 ALCORN RD,PORT ORANGE,FL,32129,Volusia,(407) 906-9929,LSL House LLC,6,For-Profit
11969682,13451,Assisted Living Facility,FREEDOM OAKS ASSISTED LIVING INC,579 JOHNSON LAKE RD,DE LEON SPRINGS,FL,32130,Volusia,(386) 767-5556,Freedom Oaks Assisted Living  Inc.,10,For-Profit
11965147,9634,Assisted Living Facility,FREEDOM PLAZA ASSISTED LIVING AND MEMORY CARE,3910 GALEN CT,SUN CITY CTR,FL,33573-6817,Hillsborough,(813) 633-1992,CCRC OPCO - SUN CITY CENTER  LLC,88,For-Profit
11964685,9207,Assisted Living Facility,FREEDOM POINTE ASSISTED LIVING,1475 EL CAMINO REAL,LADY LAKE,FL,32159,Sumter,3527501355,CCRC - FREEDOM POINTE AT THE VILLAGES  LLC,58,For-Profit
11968774,12644,Assisted Living Facility,FREEDOM POINTE PLACE ASSISTED LIVING AND MEMORY CARE,1700 EL CAMINO REAL,THE VILLAGES,FL,32159,Sumter,3527501355,CCRC - FREEDOM POINTE AT THE VILLAGES  LLC,135,For-Profit
11964655,9198,Assisted Living Facility,FREMONT MANOR,909 FREMONT AVENUE,WINTER PARK,FL,32789,Orange,(321) 316-4881,VINRENE  INC.,12,For-Profit
11953211,8446,Assisted Living Facility,FRENCH BLOSSOMS LLC,1782 COCONUT DRIVE,VENICE,FL,34293,Sarasota,(941) 661-2650,FRENCH BLOSSOMS LLC,8,For-Profit
11965844,10323,Assisted Living Facility,FRESH HORIZONS,4836 35TH AVENUE,VERO BEACH,FL,32967,Indian River,(772) 564-7271,ROCK SERVICES INC,8,Not-For-Profit
11964511,9047,Assisted Living Facility,FRESHWATER AT HUDSON,14108 OLD DIXIE HWY,HUDSON,FL,34667-1362,Pasco,(727) 869-6094,CMO FACILITIES II INC,17,For-Profit
11968142,12101,Assisted Living Facility,FRIENDLY HOUSE OF TAMPA BAY INC THE,2602 W COMANCHE AVE,TAMPA,FL,33614-6175,Hillsborough,(813) 915-5016,THE FRIENDLY HOUSE OF TAMPA BAY  INC,8,For-Profit
11965243,9640,Assisted Living Facility,FRIENDS AT HOME ASSISTED LIVING  INC,3680 CANAVERAL GROVES BLVD.,COCOA,FL,32926,Brevard,(321) 449-9639,FRIENDS @ HOME ASSISTED LIVING INC,15,For-Profit
11965540,9876,Assisted Living Facility,FRUITVILLE HOLDINGS OPPIDAN INC,4024 FRUITVILLE ROAD,SARASOTA,FL,34232,Sarasota,(941) 371-9158,FRUITVILLE HOLDINGS-OPPIDAN  INC.,6,For-Profit
11967062,11157,Assisted Living Facility,FULLNESS OF LOVE ASSISTED LIVING FACILITY  INC.,3405 KNOLLS ROAD,MIRAMAR,FL,33025,Broward,(954) 435-0354,FULLNESS OF LOVE ALF  INC,6,For-Profit
11969200,13085,Assisted Living Facility,FUTURE HOME CARE OF AMERICA LLC,24709 RODAS DR,BONITA SPRINGS,FL,34135,Lee,(239) 240-0907,Future Home Care of America  LLC,6,For-Profit
11969466,13273,Assisted Living Facility,G AND E ASSISTED LIVING LLC,960 MAEMIR WY,ROCKLEDGE,FL,32955,Brevard,(321) 271-1142,G AND E ASSISTED LIVING LLC,6,For-Profit
11964119,8941,Assisted Living Facility,GABLES ESTATES ALS INC,1881 SW 37TH AVE,MIAMI,FL,33145-1745,Miami-Dade,(305) 774-5801,GABLES ESTATES ALS INC,6,For-Profit
11943019,7926,Assisted Living Facility,GABLES MANOR INDEPENDENT INC.,1535 VENETIA AVENUE,CORAL GABLES,FL,33134,Miami-Dade,(786) 409-3179,GABLES MANOR INDEPENDENT  INC,6,For-Profit
11911921,7810,Assisted Living Facility,GABRIELS' HOME ALF  INC.,11232 SW 7TH ST,MIAMI,FL,33174-1151,Miami-Dade,(305) 229-9860,GABRIELS' HOME ALF INC,12,For-Profit
11965022,9556,Assisted Living Facility,GAIL'S ALF,811 E OSBORNE AVE,TAMPA,FL,33603-4019,Hillsborough,(813) 239-3322,GAIL'S ALF  INC.,10,For-Profit
11967758,11778,Assisted Living Facility,GALLOWAY ADULT CARE INC,10740 SW 87TH AVE,MIAMI,FL,33176-3705,Miami-Dade,(786) 360-2636,GALLOWAY ADULT CARE  INC.,6,For-Profit
11967039,11134,Assisted Living Facility,GARDEN HILLS RETIREMENT CENTER  INC,10337 SW 159TH CT,MIAMI,FL,33196-6143,Miami-Dade,(305) 382-8712,GARDEN HILLS RETIREMENT CENTER  INC,6,For-Profit
11967462,11547,Assisted Living Facility,GARDEN MANOR INC.,1562 GARDEN AVENUE,HOLLY HILL,FL,32117,Volusia,(386) 677-0402,GARDEN MANOR INC,28,For-Profit
11968262,12249,Assisted Living Facility,GARDEN OASIS ALF,515 HICKORY LAKE DR,BRANDON,FL,33511,Hillsborough,(813) 315-8233,GARDEN OASIS ALF  LLC,6,For-Profit
11969613,13410,Assisted Living Facility,GARDEN OASIS SENIOR LIVING,415 DAVID ST,WINTER SPRINGS,FL,32708,Seminole,(407) 529-4280,A & S FAMILY LLC,6,For-Profit
11968125,12067,Assisted Living Facility,GARDEN OF ROSES,3629 SE 2ND ST,BOYNTON BEACH,FL,33435,Palm Beach,(954) 682-1783,GARDEN OF ROSES ASSISTED LIVING LLC,6,For-Profit
11967297,11388,Assisted Living Facility,GARDEN VALLEY RETIREMENT HOME LLC,18140 NW 90 AVENUE,MIAMI,FL,33018,Miami-Dade,(786) 703-2131,GARDEN VALLEY RETIREMENT HOME LLC,6,For-Profit
11910568,5223,Assisted Living Facility,GARDEN VIEW ALF,526 N MARY ELLA AVE,PANAMA CITY,FL,32404-2323,Bay,(850) 871-1611,HSW OF PANAMA CITY LLC,40,For-Profit
11963756,8231,Assisted Living Facility,GARDEN VILLAS,912 N OLIVE AVENUE,WEST PALM BEACH,FL,33401,Palm Beach,(561) 820-9946,ASSISTED MEDCARE  INC.,16,For-Profit
11911011,5738,Assisted Living Facility,GARDEN WALK ASSISTED LIVING CORP,1760 EAST 1 AVENUE,HIALEAH,FL,33010,Miami-Dade,(305) 885-7733,GARDEN WALK ASSISTED LIVING CORP,34,For-Profit
11967596,11585,Assisted Living Facility,GARDENS AT LAKEVIEW (THE),30 W GARDEN AVENUE,WINTER GARDEN,FL,34787,Orange,(407) 947-5687,GARDENS AT LAKEVIEW LLC (THE),6,For-Profit
11968455,12341,Assisted Living Facility,GARDENS AT MONTVERDE LLC  THE,15425 CR 455,MONTVERDE,FL,34756,Lake,(407) 947-5687,GARDENS AT MONTVERDE LLC THE,10,For-Profit
11922369,5368,Assisted Living Facility,GARDENS AT TAVARES LLC (THE),900 EAST ALFRED ST,TAVARES,FL,32778-3402,Lake,(407) 947-5687,THE GARDENS AT TAVARES  LLC,36,For-Profit
11967678,11716,Assisted Living Facility,GARDENS HOME ALF LLC,18201 NW 57 AVENUE,MIAMI,FL,33055,Miami-Dade,(305) 974-2250,Gardens Home ALF LLC,6,For-Profit
11966640,10843,Assisted Living Facility,GARDENS OF NORTH PORT (THE),4900 S SUMTER BLVD,NORTH PORT,FL,34287-2917,Sarasota,(941) 423-0658,NORTH PORT RETIREMENT CENTER  INC.,50,For-Profit
11968757,12599,Assisted Living Facility,GARDENS OF TIME II CORP,2914 W SLIGH AVE,TAMPA,FL,33614,Hillsborough,(813) 505-5564,GARDENS OF TIME II CORP,5,For-Profit
11968362,12263,Assisted Living Facility,GARDENS OF TIME LLC,4603 N SAINT VINCENT ST,TAMPA,FL,33614,Hillsborough,(813) 505-5564,GARDENS OF TIME LLC,8,For-Profit
11968551,12423,Assisted Living Facility,GARDENS OF VENICE RETIREMENT RESIDENCE,2901 JACARANDA BLVD,VENICE,FL,34293,Sarasota,(941) 497-0650,NORTH PORT RETIREMENT CENTER  INC.,50,For-Profit
11922281,6061,Assisted Living Facility,GARDENS OF WESTBROOKE,6701 DAIRY ROAD,ZEPHYRHILLS,FL,33542,Pasco,(813) 782-4417,GARDENS OF WESTBROOKE LLC,135,For-Profit
11966204,10427,Assisted Living Facility,LOVE AND AFFECTIONATE ALF  INC.,311 SW 77TH TERRACE,NORTH LAUDERDALE,FL,33068,Broward,(954) 718-7556,LOVE AND AFFECTIONATE ALF  INC.,6,For-Profit
11910993,7351,Assisted Living Facility,LOVE AND CARE ALF INC,6701 SW 27TH ST,MIAMI,FL,33155-2913,Miami-Dade,(305) 603-7300,LOVE AND CARE ALF  INC.,6,For-Profit
11968136,12071,Assisted Living Facility,LOVE OF HOPE ALF INC,2911 NW 174TH ST,MIAMI GARDENS,FL,33056-4036,Miami-Dade,(786) 662-9587,LOVE OF HOPE ALF  INC.,6,For-Profit
11967341,11407,Assisted Living Facility,LOVE PARADISE  INC,9984 SW 19TH ST,MIAMI,FL,33165-7541,Miami-Dade,(305) 552-8310,LOVE PARADISE  INC,6,For-Profit
11969570,13370,Assisted Living Facility,LOVE VILLAGE USA INC,3241 SW 117 CT,MIAMI,FL,33175,Miami-Dade,(305) 710-4577,LOVE VILLAGE USA  INC.,6,For-Profit
11969580,13467,Assisted Living Facility,LOVELY HOME ALF,1246 HARLINGEN RD SW,PALM BAY,FL,32908,Brevard,(321) 543-4372,Lovely Home ALF LLC,5,For-Profit
11969220,13048,Assisted Living Facility,LOVEY'S ALF LLC,112 5TH ST,HOLLY HILL,FL,32117,Volusia,(386) 265-2912,Loveys AFL LLC,6,For-Profit
11968482,12405,Assisted Living Facility,LOVING ANGELS ASSISTED LIVING  LLC,9 RAMBLE WAY,PALM COAST,FL,32164,Flagler,(386) 313-1586,Loving Angels Assisted Living LLC,6,For-Profit
11968836,12685,Assisted Living Facility,LOVING CARE ALF INC,11008 AIRVIEW DR,TAMPA,FL,33625,Hillsborough,(813) 264-1850,LOVING CARE ALF INC,6,For-Profit
11922240,6146,Assisted Living Facility,LOVING CARE ASSISTED LIVING LLC,870 7TH AVE NE,LARGO,FL,33770,Pinellas,(727) 581-4506,LOVING CARE ASSISTED LIVING  LLC,8,For-Profit
11963776,8926,Assisted Living Facility,LOVING CARE CENTER INC II,10301 SW 51 ST,MIAMI,FL,33165,Miami-Dade,(305) 274-1980,LOVING CARE CENTER  INC,6,For-Profit
11943150,8444,Assisted Living Facility,LOVING CARE CENTER  THE,9210 SW 56TH ST,MIAMI,FL,33165-6527,Miami-Dade,(305) 274-1980,LOVING CARE CENTER  INC,6,For-Profit
11932431,8149,Assisted Living Facility,LOVING CARE LIVING FACILITY,76 BRUEN STREET,SAINT AUGUSTINE,FL,32095,St. Johns,(904) 824-6616,LOVING CARE LIVING FACILITY  INC,8,For-Profit
11969369,13156,Assisted Living Facility,LOVING CARE OF THE TREASURE COAST II LLC,1816 SW BRISBANE STREET,PORT SAINT LUCIE,FL,34984,St. Lucie,(772) 353-5263,LOVING CARE OF THE TREASURE COAST II LLC,6,For-Profit
11968833,12683,Assisted Living Facility,LOVING CARE OF THE TREASURE COAST  LLC,2102 SW LARCHMONT LANE,PORT SAINT LUCIE,FL,34984,St. Lucie,(772) 240-9850,LOVING CARE OF THE TREASURE COAST  LLC,6,For-Profit
11968669,12563,Assisted Living Facility,LOVING CARE SENIOR SERVICES,124 W 13TH ST,RIVIERA BEACH,FL,33404,Palm Beach,(561) 598-0786,DORRETT MAY ELAINE SCOTT,5,For-Profit
11967279,11364,Assisted Living Facility,LOVING ELDERLY CARE  INC,14898 SW 175TH ST,MIAMI,FL,33187-1790,Miami-Dade,(786) 294-4281,LOVING ELDERLY CARE  INC,6,For-Profit
11969811,13559,Assisted Living Facility,LOVING FAMILY SENIOR CARE LLC,2323 NW 34TH ST,MIAMI,FL,33142,Miami-Dade,(786) 486-6911,LOVING FAMILY SENIOR CARE LLC,14,For-Profit
11969789,13561,Assisted Living Facility,LOVING HANDS OF INVERRARY LLC,4901 NW 72ND TERR,LAUDERHILL,FL,33319,Broward,(954) 709-2199,LOVING HANDS OF INVERRARY LLC,6,For-Profit
11969332,13138,Assisted Living Facility,LOVING HEALTH CARE CORP,14706 EGRET PLACE,TAMPA,FL,33625,Hillsborough,(813) 481-2184,LOVING HEALTH CARE CORP,6,For-Profit
11969738,13491,Assisted Living Facility,LOVING HEALTH CARE CORP II,4817 RIDGE POINT DR,TAMPA,FL,33624,Hillsborough,(813) 284-6834,LOVING HEALTH CARE CORP II,5,For-Profit
11969094,12942,Assisted Living Facility,LOVING HEART CORP,28265 SW 173RD CT,HOMESTEAD,FL,33030-2018,Miami-Dade,(786) 601-3735,LOVING HEART CORP,6,For-Profit
11968613,12494,Assisted Living Facility,LOVING HEARTS ALF INC,6015 N HIMES AVE,TAMPA,FL,33614,Hillsborough,(813) 748-1304,LOVING HEARTS ALF INC,8,For-Profit
11969732,13486,Assisted Living Facility,LT LOVING CARE INC,1712 24TH ST E,PALMETTO,FL,34221,Manatee,(941) 981-5903,LT LOVING CARE INC,6,For-Profit
11967609,11618,Assisted Living Facility,LUBRIN LOVING CARE  INC.,6564 SW 20TH CT,PLANTATION,FL,33317-5147,Broward,(954) 587-4181,LUBRIN LOVING CARE  INC.,6,For-Profit
11911030,3952,Assisted Living Facility,LUCILLE'S LOVING CARE,17820 NW 22ND AVE,MIAMI GARDENS,FL,33056-4736,Miami-Dade,(305) 623-0710,LUCILLES LOVING CARE,14,Not-For-Profit
11966909,11049,Assisted Living Facility,LUCY'S HOME CARE INC,2005 SW 97TH AVE,MIAMI,FL,33165-8005,Miami-Dade,(786) 704-3474,LUCY'S HOME CARE  INC.,6,For-Profit
11966532,10724,Assisted Living Facility,LUGAR DE AMOR ALF,403 NW 136TH PL,MIAMI,FL,33182-1939,Miami-Dade,(786) 359-4444,LUGAR DE AMOR ALF,6,For-Profit
11966017,10304,Assisted Living Facility,LUNA 11 INC,3783 SW 97TH AVE,MIAMI,FL,33165-4058,Miami-Dade,(786) 718-9710,LUNA 11  INC.,6,For-Profit
11966599,10765,Assisted Living Facility,LUTHERAN HAVEN ASSISTED LIVING FACILITY,1525 HAVEN DR,OVIEDO,FL,32765,Seminole,(407) 365-3456,LUTHERAN HAVEN NURSING HOME & ASSISTED LIVING FACILITY LLC,31,Not-For-Profit
11968920,12811,Assisted Living Facility,LUTHERAN HAVEN EXTENDED CONGREGATE CARE  LLC,2035 W RD 426,OVIEDO,FL,32765,Seminole,(321) 202-9297,LUTHERAN HAVEN CONGREGATE CARE  LLC.,26,Not-For-Profit
11969818,13604,Assisted Living Facility,LUXE SENIOR LIVING AT JUPITER,650 656 PIONEER RD,JUPITER,FL,33458,Palm Beach,,JUPITER SENIOR LIVING LLC,96,For-Profit
11968055,12050,Assisted Living Facility,LUXE SENIOR LIVING AT WELLINGTON,10334 NUVISTA AVE,WELLINGTON,FL,33414-9380,Palm Beach,(561) 795-3360,WELLINGTON SENIOR LIVING LLC,54,For-Profit
11966593,10768,Assisted Living Facility,LUZ DEL ESPIRITU SANTO,14584 SW 174TH ST,MIAMI,FL,33177-6636,Miami-Dade,(305) 253-0906,CARLOS GONZALEZ,6,For-Profit
11965443,9872,Assisted Living Facility,LYNMOORE ST LUCIE LAWNWOOD AND MEMORY CARE (THE),1550 N LAWNWOOD CIR,FORT PIERCE,FL,34950-4972,St. Lucie,(772) 489-6800,THE LYNMOORE AT LAWNWOOD OPCO LLC,140,For-Profit
11965830,10168,Assisted Living Facility,M & J ALF CORP,6132 SW 129TH COURT,MIAMI,FL,33183,Miami-Dade,(786) 362-6582,M & J ALF CORP,6,For-Profit
11967433,11517,Assisted Living Facility,M & J QUALITY CARE LLC,13231 SW 278TH TER,HOMESTEAD,FL,33032-8530,Miami-Dade,(305) 258-7399,M & J QUALITY CARE LLC,6,For-Profit
11969750,13590,Assisted Living Facility,M & M CARE HOME INC,7567 120TH AVE N,WEST PALM BEACH,FL,33412,Palm Beach,(561) 502-2166,M & M CARE HOME INC,4,For-Profit
11964101,8987,Assisted Living Facility,M & M COMPREHENSIVE  INC,280 W 56TH ST,HIALEAH,FL,33012-2739,Miami-Dade,(786) 615-9201,M & M COMPREHENSIVE INC,6,For-Profit
11966232,10442,Assisted Living Facility,M & R PERSONAL CARE INC,1289 SOUTH HILLSBOROUGH AVENUE,ARCADIA,FL,34266,Desoto,(863) 494-9300,M & R PERSONAL CARE INC.,24,For-Profit
11969132,12970,Assisted Living Facility,M & Y ALF INC,21940 OLD CUTLER RD,MIAMI,FL,33190,Miami-Dade,(786) 262-1994,M & Y ALF  INC,6,For-Profit
11968343,12252,Assisted Living Facility,M J PAVILLION INC,728 SOUTH ENDEAVOUR DR,WINTER SPRINGS,FL,32708,Seminole,(407) 699-4255,M J CHILDREN'S PAVILLION  INC,6,For-Profit
11968667,12578,Assisted Living Facility,M TRIANAS ALF  CORP,9024 SW 21ST TER,MIAMI,FL,33165-8250,Miami-Dade,(786) 543-3467,M TRIANA'S ALF CORP,6,For-Profit
11965746,10120,Assisted Living Facility,M.D. RETIREMENT HOME INC,13920 SW 71ST LN,MIAMI,FL,33183-2112,Miami-Dade,(305) 386-4259,M. D. RETIREMENT HOME INC,6,For-Profit
11965748,10101,Assisted Living Facility,MABLEX HOME CARE  INC,13391 SW 27TH ST,MIAMI,FL,33175-7127,Miami-Dade,(305) 554-7511,MABLEX HOME CARE  INC.,6,For-Profit
11968918,12764,Assisted Living Facility,MACARENA ASSISTED LIVING FACILITY  INC,8000 SW 88 ST,MIAMI,FL,33156,Miami-Dade,(305) 972-0375,MACARENA ASSISTED LIVING FACILITY  INC,6,For-Profit
11966763,10909,Assisted Living Facility,MACHIN 1 ALF INC,18111 SW 143 CT,MIAMI,FL,33177,Miami-Dade,(305) 971-6867,MACHIN 1 ALF INC,6,For-Profit
11967920,11935,Assisted Living Facility,MACHIN 2 ALF  INC,15863 SW 150TH TER,MIAMI,FL,33196-5721,Miami-Dade,(786) 720-8475,MACHIN 2 ALF  INC,6,For-Profit
11966238,10487,Assisted Living Facility,MACHIN MOYA ALF CORP,15680 SW 139 AVENUE,MIAMI,FL,33177,Miami-Dade,(786) 478-6753,MACHIN MOYA ALF CORP,6,For-Profit
11968494,12396,Assisted Living Facility,MADELIN HOME CARE CORP,2980 SW 103RD CT,MIAMI,FL,33165-2837,Miami-Dade,(786) 206-0686,MADELIN HOME CARE CORP,6,For-Profit
11964596,9139,Assisted Living Facility,MADISON AT CLERMONT,650 EAST MINNEHAHA AVENUE,CLERMONT,FL,34711,Lake,(352) 241-0844,CLERMONT 1818 OPCO LLC,100,For-Profit
11965368,9731,Assisted Living Facility,MADISON AT OCOEE,80 NORTH CLARK RD,OCOEE,FL,34761,Orange,(407) 299-2710,OCOEE1818 OPCO LLC,105,For-Profit
11965048,9525,Assisted Living Facility,MADISON AT OVIEDO,1725 PINE BARK PT,OVIEDO,FL,32765-6580,Seminole,(407) 977-5250,Oviedo1818 OPCO  LLC,85,For-Profit
11910987,5251,Assisted Living Facility,MAGGIE'S RETIREMENT HOME,7930 SW 11TH ST,MIAMI,FL,33144-4314,Miami-Dade,(305) 266-6762,MAGGIE'S RETIREMENT HOME  INC.,22,For-Profit
11912063,7978,Assisted Living Facility,MAGGIE'S RETIREMENT HOME #4,7100 NW 1 TERRACE,MIAMI,FL,33126,Miami-Dade,(305) 262-2001,MAGGIE'S RETIREMENT HOME  INC.,14,For-Profit
11966322,10556,Assisted Living Facility,MAGGY'S GARDEN ALF INC,8905 NW 120TH TER,HIALEAH GDNS,FL,33018-4166,Miami-Dade,(305) 776-3182,MAGGY'S GARDEN ALF INC,6,For-Profit
11965180,9649,Assisted Living Facility,MAGGY'S HOME CARE,8969 NW 152 LANE,MIAMI LAKES,FL,33018,Miami-Dade,(786) 306-1725,MAGGY'S HOME CARE INC,6,For-Profit
11968371,12279,Assisted Living Facility,MAGGYS HOME CARE II INC,8881 NW 185TH ST,HIALEAH,FL,33018,Miami-Dade,(305) 776-3181,MAGGYS HOME CARE II INC,6,For-Profit
11969612,13381,Assisted Living Facility,MAGGYS HOME CARE III INC,12803 SW 53RD CT,MIRAMAR,FL,33027,Broward,(786) 376-6364,Maggys Home Care III  INC,6,For-Profit
11910990,7265,Assisted Living Facility,MAGIARI INC,3400 SW 122ND AVE,MIAMI,FL,33175-3070,Miami-Dade,(305) 553-8006,MAGIARI  INC.,6,For-Profit
11966140,10398,Assisted Living Facility,MAGNIFY OF CENTRAL FLORIDA,401 BISHOP GRADY CT,SAINT CLOUD,FL,34769-1538,Osceola,(407) 892-6078,BISHOP GRADY VILLAS INC,48,Not-For-Profit
11953194,7293,Assisted Living Facility,MAGNOLIA ACRES,729 CRESTWOOD RD,ENGLEWOOD,FL,34223-3901,Sarasota,(813) 215-5156,CLARKE'S QUALITY CARE  LLC,24,For-Profit
11966042,10314,Assisted Living Facility,MAGNOLIA GARDENS ASSISTED LIVING,3800 62ND AVE N,PINELLAS PARK,FL,33781,Pinellas,(727) 489-6440,PALM LAKE VILLAGE HOUSING CORPORATION,110,Not-For-Profit
11963744,6512,Assisted Living Facility,MAGNOLIA HOUSE,655 5TH AVE N,SAFETY HARBOR,FL,34695-3014,Pinellas,(727) 637-2820,JAMES TRESH,8,For-Profit
11965133,9511,Assisted Living Facility,MAGNOLIA HOUSE,1125 STRONG ROAD,QUINCY,FL,32351,Gadsden,(850) 875-1334,VERITAS INCARE LLC,44,For-Profit
11968151,12096,Assisted Living Facility,MAGNOLIA MANOR ASSISTED LIVING INC,17420 OLD TOBACCO RD,LUTZ,FL,33558-4979,Hillsborough,(813) 918-0588,MAGNOLIA MANOR ASSISTED LIVING INC,53,For-Profit
11964280,8869,Assisted Living Facility,MAGNOLIA MANOR AT DAYTONA BEACH  LLC,252 FOREST LAKE BLVD,DAYTONA BEACH,FL,32119,Volusia,(386) 760-7174,MAGNOLIA MANOR AT DAYTONA BEACH  LLC,60,For-Profit
11953416,8539,Assisted Living Facility,MAGNOLIA MANOR INC,926 S MYRTLE AVE,CLEARWATER,FL,33756-3918,Pinellas,(727) 445-1268,MAGNOLIA MANOR  INC,32,For-Profit
11965270,9708,Assisted Living Facility,MAGNOLIA MANOR OF PALM COAST  INC.,35 BURNING SANDS LANE,PALM COAST,FL,32137,Flagler,(386) 447-8562,MAGNOLIA MANOR OF PALM COAST INC.,6,For-Profit
11966432,10653,Assisted Living Facility,MAGNOLIA ON THE AVENUE,1725 MANATEE AVENUE WEST,BRADENTON,FL,34205,Manatee,(941) 746-5226,1725 WARES OPERATOR LLC,36,For-Profit
11965962,10242,Assisted Living Facility,MAGNOLIA RESIDENCE INC,4838 NW 93RD TERRACE,SUNRISE,FL,33351,Broward,(954) 748-6996,MAGNOLIA RESIDENCE  INC.,6,For-Profit
11969535,13356,Assisted Living Facility,MAGNOLIA SENIOR LIVING LLC,3935 UPPER CREEK DR,SUN CITY CENTER,FL,33573,Hillsborough,(813) 213-8967,Magnolia Senior Living LLC,50,For-Profit
11965105,9596,Assisted Living Facility,MAIDELIN ALF INC,8231 SW 33RD TER,MIAMI,FL,33155-3317,Miami-Dade,(305) 225-3201,MAIDELIN ALF  INC.,6,For-Profit
11969764,13554,Assisted Living Facility,MAJESTIC GARDENS,3130 OPPORTUNITY COURT,SOUTH DAYTONA,FL,32119,Volusia,(386) 267-1700,ONE CARING FAMILY SERVICES  LLC,16,For-Profit
11968946,12790,Assisted Living Facility,MAJESTIC GUARDIANS SENIOR LIVING & CARE,1571 N US HIGHWAY 1,ORMOND BEACH,FL,32174-8709,Volusia,(386) 301-4250,HORIZON ASSISTED LIVING CORP,110,For-Profit
11964730,9201,Assisted Living Facility,MAJESTIC MEMORY CARE CENTER,1200 ARTHUR STREET,HOLLYWOOD,FL,33019-3118,Broward,(954) 622-8690,AVANTE CARE OF HOLLYWOOD  INC.,115,For-Profit
11966955,11070,Assisted Living Facility,MAJESTIC SENIOR CARE ALF,15347 SW 179TH TER,MIAMI,FL,33187-7735,Miami-Dade,(786) 367-6954,MAJESTIC SENIOR CARE ALF INC,6,For-Profit
