Facility ID,License Number,State Facility Type 1 Literal,Facility Name,Address,City,State,Zip Code,County,Phone Number,Licensee,Capacity,Ownership Type,Date Accessed
11965634.0,9981.0,ASSISTED LIVING FACILITY,Elmcroft Of Carrollwood,2626 WEST BEARSS AVENUE,Tampa,FL,36618,Hillsborough,(813) 960-5346,EC OPCO CARROLLWOOD LLC,133.0,FOR-PROFIT,6/24/21
11965185.0,9576.0,ASSISTED LIVING FACILITY,Elmcroft Of Pensacola,2310 ABBIE LANE,Pensacola,FL,32514,Escambia,(850) 505-0111,EC OPCO PENSACOLA LLC,72.0,FOR-PROFIT,6/24/21
11910810.0,93.0,ASSISTED LIVING FACILITY,Elmcroft Of Pinecrest,1150 8TH AV SW,Largo,FL,33770,Pinellas,(727) 581-8142,BISHOP PINECREST LESSEE LLC,120.0,FOR-PROFIT,6/24/21
11965291.0,9700.0,ASSISTED LIVING FACILITY,Elmcroft Of Tallahassee,2110 FLEISCHMANN ROAD,Tallahassee,FL,32308,Leon,(850) 386-4300,EC OPCO TALLAHASSEE LLC,120.0,FOR-PROFIT,6/24/21
11964687.0,9191.0,ASSISTED LIVING FACILITY,Elmcroft Of Timberlin Parc,7620 TIMBERLIN PARK,Jacksonville,FL,32256-5407,Duval,(904) 519-9300,EC OPCO TIMBERLIN PARC  LLC,62.0,FOR-PROFIT,6/24/21
11969667.0,13435.0,ASSISTED LIVING FACILITY,Elohim Adonai Home,20121 NW 43RD AVE,Miami Gardens,FL,33055,Miami-Dade,(786) 565-9625,ELOHIM ADONAI HOME INC.,6.0,FOR-PROFIT,6/24/21
11910910.0,5260.0,ASSISTED LIVING FACILITY,Elpa Home Care Center,9950 SW 83RD ST,Miami,FL,33173-4012,Miami-Dade,(305) 596-3824,ELPA HOME CARE CENTER INC,6.0,FOR-PROFIT,6/24/21
11910251.0,6056.0,ASSISTED LIVING FACILITY,Embassy Indian Oaks Llc,11355 131ST ST,Largo,FL,33774-4716,Pinellas,(727) 593-0403,EMBASSY INDIAN OAKS  LLC,52.0,FOR-PROFIT,6/24/21
11963798.0,8668.0,ASSISTED LIVING FACILITY,Embassy Retirement Home Of Margate,6093 NW 9TH CT,Margate,FL,33063-3661,Broward,(954) 972-5600,EMBASSY HOME CARE  INC.,35.0,FOR-PROFIT,6/24/21
11965659.0,9997.0,ASSISTED LIVING FACILITY,Emerald Gardens Inc,2159 MCMULLEN BOOTH RD,Clearwater,FL,33759,Pinellas,(727) 669-5014,EMERALD GARDEN INC,20.0,FOR-PROFIT,6/24/21
11967671.0,11667.0,ASSISTED LIVING FACILITY,Emerald Gardens Properties  Llc,1012 N 72 AVENUE,Pensacola,FL,32506,Escambia,(850) 458-8558,EMERALD GARDENS PROPERTIES  LLC.,55.0,FOR-PROFIT,6/24/21
11967156.0,11261.0,ASSISTED LIVING FACILITY,Emerald Hills,8717 GREENFIELD LN,Zephyrhills,FL,33541-7466,Pasco,(813) 355-4934,CONSORCIA MENDOZA,10.0,FOR-PROFIT,6/24/21
11964990.0,9431.0,ASSISTED LIVING FACILITY,Emerald Park Of Hollywood,5770 STIRLING RD,Hollywood,FL,33021-1549,Broward,(954) 987-5400,EMERALD PARK ALF LLC,100.0,FOR-PROFIT,6/24/21
11967356.0,11412.0,ASSISTED LIVING FACILITY,Emmanuel Care Assisted Living Facility,3628 DAISY AVE,Palm Beach Gardens,FL,33410,Palm Beach,(561) 627-3674,EMMANUEL CARE ALF INC,6.0,FOR-PROFIT,6/24/21
11969268.0,13089.0,ASSISTED LIVING FACILITY,Emmanuel Care Assisted Living Facility Ii,4385 FLAX CT,Palm Beach Gardens,FL,33410,Palm Beach,(561) 660-6601,EMMANUEL CARE ALF INC,6.0,FOR-PROFIT,6/24/21
11968706.0,12618.0,ASSISTED LIVING FACILITY,Encore At Avalon Park,13798 CYGNUS DR,Orlando,FL,32828,Orange,(407) 270-7500,AVALON SH MANAGEMENT  LLC,110.0,FOR-PROFIT,6/24/21
11966840.0,10968.0,ASSISTED LIVING FACILITY,English Estates Assisted Living Facility Inc,1340 OXFORD RD,Maitland,FL,32751,Seminole,(407) 483-2546,ENGLISH ESTATES ASSISTED LIVING FACILITY INC,6.0,FOR-PROFIT,6/24/21
11969263.0,13076.0,ASSISTED LIVING FACILITY,Entrusted Care Alf At Heathrow,405 KIMBERLY CT,Sanford,FL,32771,Seminole,(407) 802-6001,THE SEVILLENO GROUP LLC,6.0,FOR-PROFIT,6/24/21
11910916.0,5839.0,ASSISTED LIVING FACILITY,Epworth Village Retirement Community,5300 W 16TH AVE,Hialeah,FL,33012-2104,Miami-Dade,(305) 556-3500,ALDERSGATE RETIREMENT  INC,200.0,NOT-FOR-PROFIT,6/24/21
11967883.0,11880.0,ASSISTED LIVING FACILITY,Erika'S House Alf,8301 N GOMEZ AVE,Tampa,FL,33614-2814,Hillsborough,(813) 933-5953,CARE A LOT HOMES LLC,6.0,FOR-PROFIT,6/24/21
11969254.0,13070.0,ASSISTED LIVING FACILITY,Esperanza'S Alf Inc,14336 SW 172 ST,Miami,FL,33177,Miami-Dade,(786) 429-1627,ESPERANZA'S ALF  INC,6.0,FOR-PROFIT,6/24/21
11968323.0,12223.0,ASSISTED LIVING FACILITY,Estate At Hyde Park  (The),2301 W PALM DR,Tampa,FL,33629,Hillsborough,(813) 251-6333,ARHC HBTPAFLO1 TRS  LLC,95.0,FOR-PROFIT,6/24/21
11967405.0,11452.0,ASSISTED LIVING FACILITY,Estevez Home Care Corp,3900 SW 122ND AVE,Miami,FL,33175,Miami-Dade,(305) 381-5233,ESTEVEZ HOME CARE CORP,6.0,FOR-PROFIT,6/24/21
11965422.0,9826.0,ASSISTED LIVING FACILITY,Esther Home Care I,9341 SW 32ND ST,Miami,FL,33165-4102,Miami-Dade,(786) 542-9954,ESTHER HOME CARE INC.,6.0,FOR-PROFIT,6/24/21
11932534.0,8151.0,ASSISTED LIVING FACILITY,Esther Home Care Inc,13908 S.W. 26 TERRACE,Miami,FL,33175,Miami-Dade,(786) 543-3467,ESTHER HOME CARE INC.,6.0,FOR-PROFIT,6/24/21
11964357.0,8993.0,ASSISTED LIVING FACILITY,Eustis Senior Care,228 NORTH CENTER STREET,Eustis,FL,32726,Lake,(352) 589-8944,AMBRAY AND LABAYNE CORP,30.0,FOR-PROFIT,6/24/21
11966989.0,11087.0,ASSISTED LIVING FACILITY,Evelyn'S Paradise #1 Llc,11470 SW 80 TERRACE,Miami,FL,33173,Miami-Dade,(305) 412-4650,EVELYN'S PARADISE #1 LLC,6.0,FOR-PROFIT,6/24/21
11966549.0,10750.0,ASSISTED LIVING FACILITY,Evelyn'S Paradise Llc,120 APACHE STREET,Miami Springs,FL,33166,Miami-Dade,(786) 470-4342,EVELYN'S PARADISE LLC,6.0,FOR-PROFIT,6/24/21
11968633.0,12519.0,ASSISTED LIVING FACILITY,Evelyn'S Place  Inc.,4901 JEFFERSON STREET,Hollywood,FL,33021,Broward,(954) 894-0399,EVELYN'S PLACE  INC.,6.0,FOR-PROFIT,6/24/21
11963853.0,8760.0,ASSISTED LIVING FACILITY,Evergreen Manor Retirement Home,3297 STATE ROAD 580,Safety Harbor,FL,34695-4929,Pinellas,(727) 724-3776,K AND D CARE COMMUNITIES,36.0,FOR-PROFIT,6/24/21
11969240.0,13045.0,ASSISTED LIVING FACILITY,Everlasting Family Home Care Services Ii Llc,197 PONCE DE LEON ST,Royal Palm Beach,FL,33411,Palm Beach,(561) 907-6956,EVERLASTING FAMILY HOME CARE SERVICES II LLC,6.0,FOR-PROFIT,6/24/21
11969063.0,12890.0,ASSISTED LIVING FACILITY,Everlasting Family Home Care Services Llc,2722 OKLAHOMA ST,West Palm Beach,FL,33406,Palm Beach,(561) 907-6956,EVERLASTING FAMILY HOME CARE SERVICES LLC,6.0,FOR-PROFIT,6/24/21
11969022.0,12850.0,ASSISTED LIVING FACILITY,Excellence Assisted Living Facility,2250 S SEMORAN BLVD,Orlando,FL,32822,Orange,(407) 930-9291,EXCELLENCE ASSISTED LIVING FACILITY  LLC,185.0,FOR-PROFIT,6/24/21
11967575.0,11639.0,ASSISTED LIVING FACILITY,Excellent Grandparent Place  Inc,13342 SW 6 STREET,Miami,FL,33184,Miami-Dade,(305) 227-0129,EXCELLENT GRANDPARENT PLACE INC,6.0,FOR-PROFIT,6/24/21
11969505.0,13308.0,ASSISTED LIVING FACILITY,Excelsior Omega # 2,2731 23RD ST,Sarasota,FL,34234,Sarasota,(941) 371-4091,EXCELSIOR OMEGA INC,6.0,FOR-PROFIT,6/24/21
11967402.0,11449.0,ASSISTED LIVING FACILITY,Excelsior Omega Inc,15 DADE AVENUE,Sarasota,FL,34232,Sarasota,(941) 371-4091,EXCELSIOR OMEGA INC,12.0,FOR-PROFIT,6/24/21
11965384.0,9772.0,ASSISTED LIVING FACILITY,Exclusive Home,183 W 18TH ST,Hialeah,FL,33010-2636,Miami-Dade,(305) 882-0114,SWEET HOME ALF  INC.,6.0,FOR-PROFIT,6/24/21
11967201.0,11251.0,ASSISTED LIVING FACILITY,Exquisite Senior Care  Inc.,2616 WASHINGTON STREET,Hollywood,FL,33020,Broward,(954) 274-6849,EXQUISITE SENIOR CARE  INC.,6.0,FOR-PROFIT,6/24/21
11969193.0,13011.0,ASSISTED LIVING FACILITY,Extended Care Llc,5423 HARRISON STREET,Hollywood,FL,33021,Broward,(954) 967-8428,EXTENDED CARE LLC,6.0,FOR-PROFIT,6/24/21
11968565.0,12433.0,ASSISTED LIVING FACILITY,Extending Lovable Living Assistance  Llc,14514 STORYS FORD RD,Orlando,FL,32832,Orange,(321) 245-7096,EXTENDING LOVABLE LIVING ASSISTANCE  LLC,5.0,FOR-PROFIT,6/24/21
11966571.0,12967.0,ASSISTED LIVING FACILITY,Eyea Palace Corp,3654 SW 156TH COURT,Miami,FL,33185,Miami-Dade,(305) 896-2838,EYEA PALACE CORP,6.0,FOR-PROFIT,6/24/21
11969328.0,13125.0,ASSISTED LIVING FACILITY,Fabulous Resort Alf  Llc,1762 SE CARVALHO ST,Port Saint Lucie,FL,34983,St. Lucie,(772) 577-3861,FABULOUS RESORT ALF  LLC,6.0,FOR-PROFIT,6/24/21
11966901.0,11072.0,ASSISTED LIVING FACILITY,Fairgreen Assisted Living Facility Inc,1150 WAYNE AVE,New Smyrna,FL,32168,Volusia,(386) 428-3018,FAIRGREEN ASSISTED LIVING INC,40.0,FOR-PROFIT,6/24/21
11942831.0,7276.0,ASSISTED LIVING FACILITY,Fairway Chalet,905 VIRGINIA AVENUE,Tarpon Springs,FL,34689,Pinellas,(727) 934-4970,FAIRWAY CHALET  INC.,14.0,FOR-PROFIT,6/24/21
11968557.0,12447.0,ASSISTED LIVING FACILITY,Faith Home Care Alf Inc,114 EUCLID AVE,Seffner,FL,33584,Hillsborough,(813) 689-1922,FAITH HOME CARE ALF INC,5.0,FOR-PROFIT,6/24/21
11966891.0,10995.0,ASSISTED LIVING FACILITY,Faith House Assisted Living Facility,335 FOSTER COVE,Chuluota,FL,32766,Seminole,(407) 366-9961,FAITH HOUSE ASSISTED LIVING FACILITY  LLC,13.0,FOR-PROFIT,6/24/21
11969273.0,13096.0,ASSISTED LIVING FACILITY,Faithful Friends Inc,1902 49TH AVE E,Bradenton,FL,34203,Manatee,(941) 237-8174,FAITHFUL FRIENDS INC,10.0,FOR-PROFIT,6/24/21
11969820.0,13569.0,ASSISTED LIVING FACILITY,Faithful Friends Loving Care Assisted Living Corporation,323 49TH ST NW,Bradenton,FL,34209,Manatee,(941) 237-8174,FAITHFUL FRIENDS LOVING CARE ASSISTED LIVING CORPORATION,6.0,FOR-PROFIT,6/24/21
11967453.0,11521.0,ASSISTED LIVING FACILITY,Family Connect Life Inc,7969 PINEHURST DR,Spring Hill,FL,34606-4330,Hernando,(352) 686-8106,FAMILY CONNECT LIFE INC,10.0,FOR-PROFIT,6/24/21
11964934.0,9381.0,ASSISTED LIVING FACILITY,Family Extended Care Of Sarasota (Dba) Cabot Reserve On The Gree,4450 8TH STREET,Sarasota,FL,34232,Sarasota,(941) 377-3231,FAMILY EXTENDED CARE OF SARASOTA  INC,65.0,NOT-FOR-PROFIT,6/24/21
11965376.0,9756.0,ASSISTED LIVING FACILITY,Family Extended Care Of Sebring Inc,5005 SUN N LAKE BLVD,Sebring,FL,33872-2175,Highlands,(863) 386-1060,FAMILY EXTENDED CARE OF SEBRING INC,85.0,NOT-FOR-PROFIT,6/24/21
11965378.0,9757.0,ASSISTED LIVING FACILITY,Family Extended Care Of Spring Hill Nw Inc,11291 COUNTY LINE RD,Spring Hill,FL,34609-5616,Hernando,(352) 799-1422,FAMILY EXTENDED CARE OF SPRING HILL NW INC,58.0,FOR-PROFIT,6/24/21
11967287.0,11365.0,ASSISTED LIVING FACILITY,Family First Alf Inc,15600 SW 143RD AVENUE,Miami,FL,33177,Miami-Dade,(305) 252-1805,FAMILY FIRST ALF INC,6.0,FOR-PROFIT,6/24/21
11969792.0,13542.0,ASSISTED LIVING FACILITY,Family Group Home Llc,11010 SW 38TH ST,Miami,FL,33165,Miami-Dade,(305) 603-9603,FAMILY GROUP HOME LLC,6.0,FOR-PROFIT,6/24/21
11969672.0,13466.0,ASSISTED LIVING FACILITY,Family Home Alf,1708 LOQUAT DRIVE,Melbourne,FL,32901,Brevard,(954) 662-1566,FAMILY HOME ALF LLC,6.0,FOR-PROFIT,6/24/21
11969514.0,13340.0,ASSISTED LIVING FACILITY,Family Home Care Inc,2328 LEWIS RD,West Palm Beach,FL,33413,Palm Beach,(561) 667-2121,FAMILY HOME CARE INC,6.0,FOR-PROFIT,6/24/21
11911276.0,7392.0,ASSISTED LIVING FACILITY,Family Of Friends  Inc (The),2340 CELERY AVENUE,Sanford,FL,32771,Seminole,(407) 732-4981,THE FAMILY OF FRIENDS  INC.,14.0,NOT-FOR-PROFIT,6/24/21
11922298.0,8038.0,ASSISTED LIVING FACILITY,Family Traditions Llc,352 LAKE ROAD,Venice,FL,34293,Sarasota,(941) 497-0134,FAMILY TRADITIONS LLC,6.0,FOR-PROFIT,6/24/21
11969304.0,13167.0,ASSISTED LIVING FACILITY,Family Welfare Llc,26901 SW 143 CT,Homestead,FL,33032,Miami-Dade,(786) 333-3530,FAMILY WELFARE LLC,6.0,FOR-PROFIT,6/24/21
11911149.0,7201.0,ASSISTED LIVING FACILITY,Fannie E. Taylor Home For The Aged-Taylor Manor  Inc.,6605 CHESTER AVENUE,Jacksonville,FL,32217,Duval,(904) 636-0142,FANNIE E. TAYLOR HOME FOR THE AGED-MANOR  INC.,103.0,NOT-FOR-PROFIT,6/24/21
11964616.0,9278.0,ASSISTED LIVING FACILITY,Farah Michele A.L.F.  Inc,431 WEST 31 PLACE,Hialeah,FL,33012,Miami-Dade,(305) 846-9840,FARAH MICHELLE ALF INC,6.0,FOR-PROFIT,6/24/21
11967611.0,11613.0,ASSISTED LIVING FACILITY,Farrington House Assisted Living Facility,1970 FARRINGTON DRIVE,Merritt Island,FL,32952,Brevard,(321) 208-7955,CADIZ SENIOR CARE  LLC,6.0,FOR-PROFIT,6/24/21
11964226.0,8876.0,ASSISTED LIVING FACILITY,Feba Living Care Inc,6120 N.W. 2ND ST,Miami,FL,33126,Miami-Dade,(305) 269-9279,FEBA LIVING CARE INC,6.0,FOR-PROFIT,6/24/21
11932571.0,4653.0,ASSISTED LIVING FACILITY,Feel At Home Inc,129 W 131 AVE,Tampa,FL,33612-3443,Hillsborough,(813) 933-9845,FEEL AT HOME  INC.,16.0,FOR-PROFIT,6/24/21
11969363.0,13187.0,ASSISTED LIVING FACILITY,Feels Like Home In Tampa Alf Inc,6018 MEMORIAL HWY,Tampa,FL,33615,Hillsborough,(813) 252-8418,FEELS LIKE HOME IN TAMPA ALF  INC,6.0,FOR-PROFIT,6/24/21
11969731.0,13503.0,ASSISTED LIVING FACILITY,Felix & Oscar Llc,3271-3275 NW 106 ST,Miami,FL,33147,Miami-Dade,(786) 626-2625,FELIX & OSCAR LLC,6.0,FOR-PROFIT,6/24/21
11969610.0,13430.0,ASSISTED LIVING FACILITY,Fellowship Haven Llc,10968 NW 9TH MANOR,Coral Springs,FL,33071,Broward,(678) 230-2118,FELLOWSHIP HAVEN LLC,6.0,FOR-PROFIT,6/24/21
11942783.0,5105.0,ASSISTED LIVING FACILITY,Fellowship Home At The Fairway,5959 SUN N LAKE BLVD,Sebring,FL,33872,Highlands,(863) 385-5454,FELLOWSHIP HOME AT THE FAIRWAY LLC,175.0,FOR-PROFIT,6/24/21
11910630.0,4781.0,ASSISTED LIVING FACILITY,Finnish-American Village,1800 SOUTH DR,Lake Worth,FL,33461-6133,Palm Beach,(561) 588-4333,FINNISH AMERICAN REST HOME  INC.,120.0,NOT-FOR-PROFIT,6/24/21
11968622.0,12501.0,ASSISTED LIVING FACILITY,First Choice Alf,2221 JAMAICA DRIVE,Miramar,FL,33023,Broward,(954) 600-6285,SAVI HOME CARE  INC.,5.0,FOR-PROFIT,6/24/21
11968904.0,12744.0,ASSISTED LIVING FACILITY,First Choice Comfort Care Incorporated,6200-6210 CLEVELAND ST,Hollywood,FL,33024,Broward,(954) 983-5174,FIRST CHIOICE COMFORT CARE  INCORPORATED,15.0,FOR-PROFIT,6/24/21
11969542.0,13346.0,ASSISTED LIVING FACILITY,First Step Care Assisted Living,590 MARION AVE,Altamonte Springs,FL,32714,Seminole,,FIRST STEP CARE  LLC,6.0,FOR-PROFIT,6/24/21
11911086.0,5705.0,ASSISTED LIVING FACILITY,Five Oaks Rest Home,611 OLD WELAKA ROAD,Welaka,FL,32193,Putnam,(386) 467-2004,SHIRLEY ADAMS,27.0,FOR-PROFIT,6/24/21
11969261.0,13115.0,ASSISTED LIVING FACILITY,Five Star Assisted Living Facility Inc,5384 NW 4 ST,Miami,FL,33126,Miami-Dade,(786) 953-4975,FIVE STAR ASSISTED LIVING FACILITY  INC,14.0,FOR-PROFIT,6/24/21
11911162.0,7532.0,ASSISTED LIVING FACILITY,Five Star Premier Residences Of Boca Raton,22601 CAMINO DEL MAR,Boca Raton,FL,33433-6516,Palm Beach,(561) 750-7100,SNH BRFL TENANT  LLC,75.0,FOR-PROFIT,6/24/21
11953616.0,5622.0,ASSISTED LIVING FACILITY,Five Star Premier Residences Of Hollywood,2480 NORTH PARK ROAD,Hollywood,FL,33021,Broward,(954) 989-8008,SNH SE TENANT TRS  INC.,200.0,FOR-PROFIT,6/24/21
11910689.0,7340.0,ASSISTED LIVING FACILITY,Five Star Premier Residences Of Plantation,8600 WEST SUNRISE BLVD,Plantation,FL,33322,Broward,(954) 476-9500,SNH PLFL TENANT  LLC,70.0,FOR-PROFIT,6/24/21
11932585.0,7702.0,ASSISTED LIVING FACILITY,Five Star Premier Residences Of Pompano Beach,1371 SOUTH OCEAN BLVD,Pompano Beach,FL,33062,Broward,(954) 943-1155,SNH SE TENANT TRS  INC.,68.0,FOR-PROFIT,6/24/21
11969561.0,13335.0,ASSISTED LIVING FACILITY,Five Stars Alf Inc,16151 SW 151 TERR,Miami,FL,33196,Miami-Dade,(786) 715-2351,FIVE STARS ALF INC,6.0,FOR-PROFIT,6/24/21
11969636.0,13434.0,ASSISTED LIVING FACILITY,Fl Memory Lane Llc,108 LOUISIANA DR,Pensacola,FL,32505,Escambia,(423) 304-5512,FL MEMORY LANE LLC,10.0,FOR-PROFIT,6/24/21
11968487.0,12370.0,ASSISTED LIVING FACILITY,Flamingo Alf,4788 NW 1ST ST,Plantation,FL,33317-3136,Broward,(954) 999-0567,WELCOME HOME CARE INC,6.0,FOR-PROFIT,6/24/21
11967457.0,11525.0,ASSISTED LIVING FACILITY,Flamingo Care Llc,1270 NE 174 STREET,North Miami Beach,FL,33162,Miami-Dade,(954) 394-4495,FLAMINGO CARE LLC,6.0,FOR-PROFIT,6/24/21
11911119.0,7607.0,ASSISTED LIVING FACILITY,Fleet Landing,ONE FLEET LANDING BOULEVARD,Atlantic Beach,FL,32233,Duval,(904) 246-9900,NAVAL CONTINUING CARE RETIREMENT FOUNDATION INC,150.0,NOT-FOR-PROFIT,6/24/21
11968267.0,12179.0,ASSISTED LIVING FACILITY,Florentina'S House Alf Corp,4203 W OHIO AVE,Tampa,FL,33614-7825,Hillsborough,(813) 252-6241,FLORENTINAS HOUSE ALF CORP,6.0,FOR-PROFIT,6/24/21
11969719.0,13459.0,ASSISTED LIVING FACILITY,Florida Access Care Inc,4803 4805 VILABELLA DR,Sebring,FL,33872,Highlands,(863) 259-4322,FLORIDA ACCES CARE INC,16.0,FOR-PROFIT,6/24/21
11910631.0,3206.0,ASSISTED LIVING FACILITY,Florida Baptist Retirement Center,1006 33RD STREET,Vero Beach,FL,32960,Indian River,(772) 567-5248,FLORIDA BAPTIST RETIREMENT CENTER  INC.,17.0,NOT-FOR-PROFIT,6/24/21
11967641.0,11682.0,ASSISTED LIVING FACILITY,Florida Home Care Alf Inc,2931 NW 106TH STREET,Miami,FL,33147,Miami-Dade,(305) 693-1449,FLORIDA HOME CARE ALF INC,6.0,FOR-PROFIT,6/24/21
11911251.0,4790.0,ASSISTED LIVING FACILITY,Florida Presbyterian Homes Inc,16 LAKE HUNTER DR,Lakeland,FL,33803,Polk,(863) 688-5521,FLORIDA PRESBYTERIAN HOMES INC,136.0,NOT-FOR-PROFIT,6/24/21
11932662.0,8229.0,ASSISTED LIVING FACILITY,Florida Shores Assisted Living  Inc.,1229 MANGO TREE DRIVE,Edgewater,FL,32132,Volusia,(386) 428-5370,FLORIDA SHORES ASSISTED LIVING  INC,14.0,FOR-PROFIT,6/24/21
11911311.0,7324.0,ASSISTED LIVING FACILITY,Florida Shores Of Melbourne 1 Alf,2155 KEYSTONE AVENUE,Melbourne,FL,32904,Brevard,(321) 726-8070,FLORIDA SHORES OF MELOURNE ASSISTED LIVING  INC.,16.0,FOR-PROFIT,6/24/21
11967853.0,11825.0,ASSISTED LIVING FACILITY,Florry House (The),5111 SMITH RYALS RD,Plant City,FL,33567-3749,Hillsborough,(813) 650-8242,FLORRY CREATIVE CARE CORP,6.0,FOR-PROFIT,6/24/21
11932592.0,7179.0,ASSISTED LIVING FACILITY,Forest Oaks Of Spring Hill,8055 FOREST OAKS BLVD,Spring Hill,FL,34606-2406,Hernando,(352) 683-3323,GAHC4 FOREST OAKS FL TRS SUB LLC,135.0,FOR-PROFIT,6/24/21
11966775.0,10921.0,ASSISTED LIVING FACILITY,Forest Spring Garden  Llc,7512 SW 5TH STREET,North Lauderdale,FL,33068,Broward,(954) 724-2038,FOREST SPRING GARDEN LLC,6.0,FOR-PROFIT,6/24/21
11965135.0,9549.0,ASSISTED LIVING FACILITY,Forsyth House,5887 BERRYHILL RD,Milton,FL,32570,Santa Rosa,(850) 626-9901,VERITAS INCARE LLC,44.0,FOR-PROFIT,6/24/21
11966829.0,10960.0,ASSISTED LIVING FACILITY,Fort Caroline Gardens  Llc,9150 FORT CAROLINE RD,Jacksonville,FL,32225-4335,Duval,(904) 743-3315,FORT CAROLINE GARDENS  LLC,78.0,FOR-PROFIT,6/24/21
11932380.0,7797.0,ASSISTED LIVING FACILITY,Foundational Health Alf,10591 BAY PINES BLVD,St Petersburg,FL,33708-3101,Pinellas,(727) 391-5967,FOUNDATIONAL HEALTH ASSISTED LIVING FACILITY  INC.,6.0,FOR-PROFIT,6/24/21
11953584.0,8624.0,ASSISTED LIVING FACILITY,Fountains Of Melbourne,4451 STACK BLVD,Melbourne,FL,32901,Brevard,(321) 984-1494,KRC MELBOURNE  LIMITED PARTNERSHIP,120.0,FOR-PROFIT,6/24/21
11911439.0,7109.0,ASSISTED LIVING FACILITY,Fountains Residence At Mill Cove,9960 ATRIUM WAY,Jacksonville,FL,32225,Duval,(904) 724-4726,ATRIUM ALF OPERATING LLC,115.0,FOR-PROFIT,6/24/21
11953207.0,7827.0,ASSISTED LIVING FACILITY,Fountainview,145 EXECUTIVE CENTER DRIVE,West Palm Beach,FL,33401,Palm Beach,(561) 697-5500,SNH FLA TENANT LLC,102.0,FOR-PROFIT,6/24/21
11967647.0,11660.0,ASSISTED LIVING FACILITY,Four Seasons Elder Care Alf  Inc.,6625 MIAMI LAKEWAY S,Miami Lakes,FL,33014-2748,Miami-Dade,(305) 200-3937,FOUR SEASONS ELDER CARE ALF  INC.,6.0,FOR-PROFIT,6/24/21
11969405.0,13194.0,ASSISTED LIVING FACILITY,Foxtail Lodge,4104 FOXTAIL CT,Kissimmee,FL,34746,Osceola,(407) 483-7601,DJMP MANAGEMENT FLORIDA LLC,12.0,FOR-PROFIT,6/24/21
11965118.0,9589.0,ASSISTED LIVING FACILITY,Fran'S Elderly Care,1309 ALCORN RD,Port Orange,FL,32129,Volusia,(407) 906-9929,LSL HOUSE LLC,6.0,FOR-PROFIT,6/24/21
11969682.0,13451.0,ASSISTED LIVING FACILITY,Freedom Oaks Assisted Living Inc,579 JOHNSON LAKE RD,De Leon Springs,FL,32130,Volusia,(386) 767-5556,FREEDOM OAKS ASSISTED LIVING  INC.,10.0,FOR-PROFIT,6/24/21
11965147.0,9634.0,ASSISTED LIVING FACILITY,Freedom Plaza Assisted Living And Memory Care,3910 GALEN CT,Sun City Ctr,FL,33573-6817,Hillsborough,(813) 633-1992,CCRC OPCO - SUN CITY CENTER  LLC,88.0,FOR-PROFIT,6/24/21
11964685.0,9207.0,ASSISTED LIVING FACILITY,Freedom Pointe Assisted Living,1475 EL CAMINO REAL,Lady Lake,FL,32159,Sumter,3527501355,CCRC - FREEDOM POINTE AT THE VILLAGES  LLC,58.0,FOR-PROFIT,6/24/21
11968774.0,12644.0,ASSISTED LIVING FACILITY,Freedom Pointe Place Assisted Living And Memory Care,1700 EL CAMINO REAL,The Villages,FL,32159,Sumter,3527501355,CCRC - FREEDOM POINTE AT THE VILLAGES  LLC,135.0,FOR-PROFIT,6/24/21
11964655.0,9198.0,ASSISTED LIVING FACILITY,Fremont Manor,909 FREMONT AVENUE,Winter Park,FL,32789,Orange,(321) 316-4881,VINRENE  INC.,12.0,FOR-PROFIT,6/24/21
11953211.0,8446.0,ASSISTED LIVING FACILITY,French Blossoms Llc,1782 COCONUT DRIVE,Venice,FL,34293,Sarasota,(941) 661-2650,FRENCH BLOSSOMS LLC,8.0,FOR-PROFIT,6/24/21
11965844.0,10323.0,ASSISTED LIVING FACILITY,Fresh Horizons,4836 35TH AVENUE,Vero Beach,FL,32967,Indian River,(772) 564-7271,ROCK SERVICES INC,8.0,NOT-FOR-PROFIT,6/24/21
11964511.0,9047.0,ASSISTED LIVING FACILITY,Freshwater At Hudson,14108 OLD DIXIE HWY,Hudson,FL,34667-1362,Pasco,(727) 869-6094,CMO FACILITIES II INC,17.0,FOR-PROFIT,6/24/21
11968142.0,12101.0,ASSISTED LIVING FACILITY,Friendly House Of Tampa Bay Inc The,2602 W COMANCHE AVE,Tampa,FL,33614-6175,Hillsborough,(813) 915-5016,THE FRIENDLY HOUSE OF TAMPA BAY  INC,8.0,FOR-PROFIT,6/24/21
11965243.0,9640.0,ASSISTED LIVING FACILITY,Friends At Home Assisted Living  Inc,3680 CANAVERAL GROVES BLVD.,Cocoa,FL,32926,Brevard,(321) 449-9639,FRIENDS @ HOME ASSISTED LIVING INC,15.0,FOR-PROFIT,6/24/21
11965540.0,9876.0,ASSISTED LIVING FACILITY,Fruitville Holdings Oppidan Inc,4024 FRUITVILLE ROAD,Sarasota,FL,34232,Sarasota,(941) 371-9158,FRUITVILLE HOLDINGS-OPPIDAN  INC.,6.0,FOR-PROFIT,6/24/21
11967062.0,11157.0,ASSISTED LIVING FACILITY,Fullness Of Love Assisted Living Facility  Inc.,3405 KNOLLS ROAD,Miramar,FL,33025,Broward,(954) 435-0354,FULLNESS OF LOVE ALF  INC,6.0,FOR-PROFIT,6/24/21
