Facility ID,Facility Name,Street,City,State,Zip Code,Phone Number,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,Mailing Street,Mailing City,Mailing State,Mailing Zip Code,Licensee Phone Number,Class,Gender,Capacity,Low Rate,High Rate,Date Probationary Issued,Date Regular Issued,Waiver Certified Independent CBRF Apartments,Traumatic Brain Injury,Terminally Ill,Public Funding,Pregnant Women/Counselling,Physically Disabled,Irreversible Dementia/Alzeimers,Emotionally Disturbed/Mental Illness,Developmentally Disabled,Correctional Clients,Alcohol Drug/Dependent,Advanced Aged,HCBS Compliant
0017330,INNOVATIVE LIVING CENTER 1,2646 N 50TH ST,MILWAUKEE,WI,53210,(414) 678-8339,MILWAUKEE,JACKSON,DANIELLE,INNOVATIVE LIVING CENTER LLC,JACKSON,DANIELLE,JACKSON,DANIELLE,PO BOX 18126,,WI,53218,(414) 391-3643,AMBULATORY,B,4,"$5,000.00","$20,000.00",,14-Mar-19,,,,,,,X,,X,,,X,
0015213,ISAIAHS HOME OF INFINITE HOPE LLC,6644 N 58TH ST,MILWAUKEE,WI,53223,(414) 732-4614,MILWAUKEE,RATZ,KELSEY,"ISAIAH'S HOME OF INIFINITE HOPE, LLC",RATZ,KELSEY C,RATZ,KELSEY,3542 S 92ND ST,,WI,53228,(414) 732-4614,AFH,B,4,"$3,000.00","$4,900.00",,6-Aug-15,,X,,,,,X,X,X,,,X,X
0017428,ITS YOUR HOME LLC,5316 N 46 STREET,MILWAUKEE,WI,53218,(414) 915-7658,MILWAUKEE,NEAL,MICHAEL,ITS YOUR HOME LLC,NEAL,MICHAEL,NEAL,MICHAEL,PO BOX 1127,,WI,53201,(414) 915-7658,AMBULATORY,B,4,"$1,200.00","$1,200.00",,20-Dec-19,,,,X,,X,,,X,,X,X,X
0016001,J and T HELPING HANDS INC,5641 N 73RD ST,MILWAUKEE,WI,53218,(414) 698-6644,MILWAUKEE,PIERCE,LATISHA,J and T HELPING  HANDS INC,PIERCE,LATISHA,PIERCE,LATISHA,3900 N BROWN DEER STE A  166,,WI,53209,(414) 698-6644,NONAMBULATORY,B,3,"$3,500.00","$7,000.00",,9-May-17,,X,X,,,X,X,X,X,,X,X,X
0017821,J.A.D.A.S HOUSE ADULT FAMILY HOME,3626 N 12TH ST,MILWAUKEE,WI,53206,(414) 688-6513,MILWAUKEE,GRAY MCGHEE,ALICIA,JADAS HOUSE ADULT FAMILY HOME,GRAY MCGHEE,ALICIA,GRAY MCGHEE,ALICIA,9600 W RIO STREET,,WI,53225,(414) 688-6513,AMBULATORY,B,4,"$2,685.00","$4,525.00",,1-Jun-20,,,X,,X,X,X,X,X,,,X,X
0015849,JAMES'S HOUSE,8030 W SHERIDAN AVE 2E,MILWAUKEE,WI,53218,,MILWAUKEE,WRIGHT,CANDICE,GRANNYS HOUSES INC,THOMAS,TAMY,WRIGHT,CANDICE,PO BOX 100339,,WI,53210,(262) 955-4313,AFH,B,4,"$5,115.00","$10,230.00",,9-Dec-15,,X,X,X,,X,X,X,X,,X,X,
0013508,JANET'S HOUSE,4812 N 55TH ST,MILWAUKEE,WI,53218-,(414) 395-3764,MILWAUKEE,NWADIKE,CONCILIA I.,CN'C GROUP LLC,NWADIKE,CHIDI P,NWADIKE,CHIDI,6561 W COUNTY LINE RD,,WI,53218-,(414) 395-3764,AFH,B,4,"$4,485.70","$8,413.40",,18-May-11,,X,X,,,X,X,X,X,,,X,X
0015380,JOYFUL MANOR ADULT FAMILY HOME,6131 N DENMARK ST,MILWAUKEE,WI,53225,(414) 349-8005,MILWAUKEE,RICKETTS,CAROLYN,JOYFUL MANOR ADULT FAMILY HOME,RICKETTS,CAROLYN,RICKETTS,CAROLYN,6131 N DENMARK ST,,WI,53225,(414) 349-8005,AFH,B,4,"$2,600.00","$9,500.00",,13-Oct-15,,,,X,,,X,,X,,,X,X
0017420,JUST GRACE ASSISTING LIVING LLC,8945 W MILL ROAD,MILWAUKEE,WI,53225,(414) 368-3919,MILWAUKEE,DOSSOU HOUEGBE,ADANDE,JUST GRACE ASSISTING LIVING LLC,DOSSOU HOUEGBE,ADANDE,DOSSOU HOUEGBE,ADANDE,5725 N 95TH STREET,,WI,53225,(414) 377-2449,AMBULATORY,B,4,"$7,200.00","$15,000.00",,6-May-20,,,X,,,X,X,X,X,X,,X,X
0017290,KCS ROYAL CARE,7313 W HAMPTON AVE,MILWAUKEE,WI,53218,(414) 573-5819,MILWAUKEE,CURETON,KATHERINE,KCS ROYAL CARE LLC,CURETON,KATHERINE,CURETON,KATHERINE,7313 W HAMPTON AVE,,WI,53218,(414) 573-5819,AMBULATORY,B,4,"$3,000.00","$6,000.00",,27-Nov-18,,,,,,,,X,X,,,X,
0017405,KEY TO OUR HEARTS ADULT FAMILY HOME LLC,3808 N 57TH STREET,MILWAUKEE,WI,53216,(262) 745-7489,MILWAUKEE,PIERCE,LAKEALA,KEY TO OUR HEARTS ADULT FAMILY HOME LLC,PIERCE,LAKEALA,PIERCE,LAKEALA,PO BOX 241131,,WI,53224,(262) 745-7489,NONAMBULATORY,B,4,"$3,500.00","$8,500.00",,11-Jul-19,,X,X,,,X,X,X,X,X,X,X,X
0016140,KIND HEARTS LIVING CENTER LLC,7504 W RUBY AVE,MILWAUKEE,WI,53218,(414) 323-4470,MILWAUKEE,SHELTON,DENISE,,SHELTON,DENISE,SHELTON,DENISE,5730 W VIENNA AVE,,WI,53216,(414) 736-3850,AFH,B,4,"$4,500.00","$6,000.00",,16-May-16,,X,X,X,,X,X,X,X,,,X,
0016450,KINGS ACADEMY ADULT HOME INC,1350 W RESERVIOR AVE,MILWAUKEE,WI,53205,(414) 248-2112,MILWAUKEE,KING,SHIRLEY,KINGS ACADEMY ADULT HOME INC,KING,SHIRLEY,KING,SHIRLEY,1350 W RESERVIOR AVE,,WI,53205,(414) 248-2112,NONAMBULATORY,B,4,,,,6-Mar-17,,,,,,X,X,X,X,,,X,
0017356,KOMFORT CARE,3201 N 46TH ST,MILWAUKEE,WI,53216,(414) 949-1156,MILWAUKEE,CAMPBELL,AFRICIA,KOMFORT CARE,CAMPBELL,AFRICIA,CAMPBELL,AFRICIA,8935 N 70TH ST,,WI,53223,(414) 949-1156,NONAMBULATORY,B,4,"$2,600.00","$4,200.00",,21-May-20,,,,,,X,X,,X,,X,X,X
0017546,KS OPEN ARMS ADULT CENTER,1120 WEST KEEFE AVE,MILWAUKEE,WI,53206,(262) 899-9639,MILWAUKEE,ALEXANDER,MARKEYSHA,KS OPEN ARMS ADULT CENTER,ALEXANDER,MARKEYSHA,ALEXANDER,MARKEYSHA,1120 WEST KEEFE AVE,,WI,53206,(262) 899-9639,AMBULATORY,B,3,"$4,000.00","$10,000.00",,7-Aug-20,,,,,,,,X,X,,,,X
0015893,L & L FAMILY HOME LLC,5703 N 56TH ST,MILWAUKEE,WI,53218,(414) 988-2025,MILWAUKEE,WALLS,LULA MAE,LULA MAE WALLS,WALLS,LULA MAE,WALLS,LULA MAE,6591 W CAROLANN,,WI,53223,(414) 467-1556,NONAMBULATORY,B,4,"$4,500.00","$9,500.00",,23-Feb-16,,,,X,,,X,X,X,,,X,X
0016741,L & M ADULT FAMILY HOME LLC,5739 N 98TH STREET,MILWAUKEE,WI,53225,(414) 736-0003,MILWAUKEE,COURTNEY,MONIQUE,L M ADULT FAMILY HOME LLC,COURTNEY,MONIQUE,COURTNEY,MONIQUE,5739 N 98TH STREET,,WI,53225,(414) 736-0003,AMBULATORY,B,4,"$3,100.00","$5,000.00",,24-Aug-17,,X,X,,,X,X,X,X,,X,X,
0015881,LANES CARING FAMILY HOME,5649 N 65 ST,MILWAUKEE,WI,53218,(414) 243-3260,MILWAUKEE,LANE,JOYCE,JOYCE L LANE,LANE,JOYCE,LANE,JOYCE,5649 N 65 ST,,WI,53218,(414) 393-0605,AMBULATORY,B,3,$800.00,"$1,000.00",,9-Jan-17,,X,X,,,X,X,X,X,X,,X,
0016161,LANGLADE HOUSE LLC,9616 W LANGLADE ST,MILWAUKEE,WI,53225,(888) 484-5045,MILWAUKEE,SANDERS,LUCAS,LANGLADE HOUSE LLC,ROGINSKIY,MICHAEL,ROGINSKIY,MICHAEL,PO BOX 242444,,WI,53224,(414) 745-3053,AFH,B,4,"$3,600.00","$6,500.00",,18-Aug-16,,X,X,,,X,X,X,X,,,X,
0016069,LATONYAS HOUSE,8030 WEST SHERIDAN AVE 1E,MILWAUKEE,WI,53218,,MILWAUKEE,WRIGHT,CANDICE,GRANNYS HOUSES INC,THOMAS,TAMY,WRIGHT,CANDICE,PO BOX 100339,,WI,53210,(262) 955-4313,AFH,B,3,"$5,115.00","$10,230.00",,29-Apr-16,,,X,X,,X,X,X,X,,,X,
0018297,LAWN HOUSE (THE),3131 80TH STREET,MILWAUKEE,WI,53219,(262) 864-3131,MILWAUKEE,JOVICIC,ZORAN,ZOKINHOS SERVICES LLC,JOVICIC,ZORAN,JOVICIC,ZORAN,3239 SOUTH 58TH STREET 104,,WI,53219,(414) 335-5479,AMBULATORY,M,4,"$3,500.00","$9,000.00",,18-Dec-20,,X,,,,,X,X,X,X,,,X
0011644,LIBERTY HOUSE 1 LLC,5760 N 42ND ST,MILWAUKEE,WI,53209-,(414) 507-4468,MILWAUKEE,WEBB,GWEN L,LIBERTY HOUSE 1 LLC,WEBB,GWEN L,WEBB,GWEN L,PO BOX 241153,,WI,53209-,(414) 507-4468,AFH,B,4,"$4,000.00","$4,000.00",,1-Sep-06,,X,,,,X,X,X,X,,,,X
0012832,LIBERTY HOUSE 2 LLC,4820 N 46TH ST,MILWAUKEE,WI,53218-,(414) 507-4468,MILWAUKEE,WEBB JR,COLTON,,WEBB,GWEN L,WEBB,GWEN L,PO BOX 241153,,WI,53218-,(414) 507-4468,AFH,B,4,"$6,500.00","$8,000.00",,24-Jun-10,,,,,,X,,X,X,,,,X
0014062,LIBERTY HOUSE 3 LLC,4508 N 48TH ST,MILWAUKEE,WI,53218-,(414) 943-9322,MILWAUKEE,"WEBB, JR",COLTON,,WEBB,GWEN,WEBB,GWEN,PO BOX 241153,,WI,53218-,(414) 943-9322,AFH,B,4,"$5,000.00","$6,000.00",,8-Mar-12,,X,,,,,X,,X,,,,X
0018004,LIFE ADULT FAMILY HOME LLC,4958 NORTH 37TH STREET,MILWAUKEE,WI,53209,(414) 699-5422,MILWAUKEE,MORGAN,DEBRA,LIFE ADULT FAMILY HOME LLC,MORGAN,DEBRA,MORGAN,DEBRA,4958 NORTH 37TH STREET,,WI,53209,(414) 699-5422,AMBULATORY,B,4,"$4,500.00","$7,500.00",,24-Apr-20,,X,X,,X,,X,X,X,X,X,X,X
0017842,LIFESTYLE LIVING ADULT FAMILY HOME,4427 W CAPITOL DR,MILWAUKEE,WI,53216,(414) 998-3295,MILWAUKEE,SINGLETON,JACQUELINE,LIFESTYLE LIVING ADULT FAMILY HOME,SINGLETON,JACQUELINE,SINGLETON,JACQUELINE,4427 W CAPITOL DR,,WI,53216,(414) 998-3295,AMBULATORY,B,4,"$4,562.50","$9,125.00",,9-Jan-20,,,,,X,,X,X,X,,X,X,X
0018320,LINDA LENDING HANDS,9379 W BRENTWOOD COURT,MILWAUKEE,WI,53224,(414) 915-7086,MILWAUKEE,GILMORE,LINDA,LINDA LENDING HANDS LLC,GILMORE,LINDA,GILMORE,LINDA,4953 N 53RD STREET,,WI,53218,(414) 915-7086,NONAMBULATORY,B,4,"$3,500.00","$10,000.00",,1-Mar-21,,X,X,,,X,X,X,X,X,X,X,X
0017852,LIV WELL ADULT FAMILY HOMES LLC,8543 W LAWRENCE AVE,MILWAUKEE,WI,53225,(414) 204-2922,MILWAUKEE,HARRISON,DIONNE,LIV WELL ADULT FAMILY HOMES LLC,HARRISON,DIONNE,HARRISON,DIONNE,8543 W LAWRENCE AVE,,WI,53225,(414) 204-2922,AMBULATORY,B,4,"$7,185.00","$4,925.00",,4-Feb-20,,,,X,,,X,X,,,,X,X
0015869,LIV WELL ADULT FAMILY HOMES LLC,4315 N 17TH ST,MILWAUKEE,WI,53209,(414) 212-8120,MILWAUKEE,HARRISON,DIONNE,LIV WELL ADULT FAMILY HOMES LLC,HARRISON,DIONNE,HARRISON,DIONNE,4315 N 17TH ST,,WI,53209,(414) 204-2922,AFH,B,4,"$2,185.00","$4,925.00",,21-Jan-16,,,,,,,X,X,,,,X,X
0017098,LIVE WELL LAUGH OFTEN AFH LLC,2902 N 36TH ST,MILWAUKEE,WI,53210,(414) 334-9221,MILWAUKEE,SHAW,CONSTANCE,LIVE WELL LAUGH OFTEN AFH LLC,LEE,LYDIA,LEE,LYDIA,4102 N 73RD ST,,WI,53216,(414) 334-9221,AMBULATORY,B,3,"$3,500.00","$6,500.00",,20-Feb-18,,X,,,,X,X,X,X,,,X,
0018537,LIVING INSIGHT ADULT FAMILY HOME,3525 NORTH 20TH STREET,MILWAUKEE,WI,53206,(262) 689-0028,MILWAUKEE,BLACK,SHEILA,LIVING INSIGHT ADULT FAMILY HOME,BLACK,SHEILA,BLACK,SHEILA,3525 NORTH 20TH STREET,,WI,53206,(262) 689-0028,AMBULATORY,B,3,"$4,557.00","$5,268.00",,9-Jul-21,,X,X,,,X,X,X,X,X,X,X,
0016143,LIVING MADE EASY HOMES LLC SITE 1,2133 NORTH 39TH STREET,MILWAUKEE,WI,53208,(414) 418-9155,MILWAUKEE,BELL,MARTHIA,LIVING MADE EASY HOMES LLC,BELL,MARTHIA,BELL,MARTHIA,2133 NORTH 39TH STREET,,WI,53208,(414) 418-9155,AFH,B,3,"$12,000.00","$15,000.00",,25-Jul-16,,,,,,X,X,X,X,,X,X,
0016144,LIVING MADE EASY HOMES LLC SITE 2,2135 NORTH 39TH STREET,MILWAUKEE,WI,53208,(414) 418-9155,MILWAUKEE,BELL,MARTHIA,LIVING MADE EASY HOMES LLC,BELL,MARTHIA,BELL,MARTHIA,2133 NORTH 39TH STREET,,WI,53208,(414) 418-9155,AFH,B,3,"$12,000.00","$15,000.00",,25-Jul-16,,,,,,X,X,X,X,,X,X,
0017086,LIVING MADE EASY HOMES LLC SITE 3,4333 N 71ST ST,MILWAUKEE,WI,53216,(414) 935-2424,MILWAUKEE,BELL,MARTHIA,LIVING MADE EASY HOMES LLC,BELL,MARTHIA,BELL,MARTHIA,2133 N 39TH ST,,WI,53208,(414) 418-9155,NONAMBULATORY,B,4,"$6,500.00","$9,000.00",,25-Jun-18,,,,,,X,X,,X,,X,X,
0015818,LIVING PROOF FAMILY FACILITY II LLC,6544 W LAWN AVE,MILWAUKEE,WI,53218,(414) 935-2586,MILWAUKEE,CAMPBELL,KELLY,KELLY CAMPBELL,CAMPBELL,KELLY,CAMPBELL,KELLY,5620 N 78th Street,,WI,53218,(414) 975-2844,AFH,B,3,"$4,620.00","$8,000.00",,16-Nov-15,,X,X,X,,X,X,X,X,,X,X,
0015022,LIVING PROOF FAMILY FACILITY LLC,5620 N 78th Street,MILWAUKEE,WI,53218-,(414) 877-1771,MILWAUKEE,CAMPBELL,KELLY,LIVING PROOF FAMILY FACILITY LLC,TOWNS,OPERA T,CAMPBELL,KELLY,5620 N 78th Street,,WI,53218-,(360) 633-0577,AFH,B,3,"$4,330.00","$5,000.00",,15-Sep-14,,X,X,X,,X,X,X,X,,X,X,X
0017156,LIVING WELL RESIDENTIAL FACILITY LLC,4026 N 79TH ST,MILWAUKEE,WI,53222,(262) 997-7921,MILWAUKEE,HOOPER,FATIMAH,LIVING WELL RESIDENTIAL FACILITY LLC,HOOPER,FATIMAH,HOOPER,FATIMAH,4026 N 79TH ST,,WI,53222,(262) 997-7921,AMBULATORY,B,3,"$3,700.00","$4,200.00",,17-Sep-18,,X,X,,,,X,X,X,,,X,
0018321,LIVING WELL RESIDENTIAL FACILITY LLC DENVER HOUSE,8401 W DENVER AVE,MILWAUKEE,WI,53224,(262) 997-7921,MILWAUKEE,HOOPER,FATIMAH,LIVING WELL RESIDENTIAL FACILITY LLC DENVER HOUSE,HOOPER,FATIMAH,HOOPER,FATIMAH,4026 N 79TH STREET,,WI,53222,(262) 997-7921,NONAMBULATORY,B,4,,"$7,500.00",,15-Apr-21,,X,X,,,X,X,X,X,X,X,X,
0018065,LJB ADULT LIVING,5032 NORTH 33RD STREET,MILWAUKEE,WI,53209,(414) 750-0836,MILWAUKEE,EVANS,LATICE,LJB ADULT LIVING,EVANS,LATICE,EVANS,LATICE,5032 NORTH 33RD STREET,,WI,53209,(414) 750-0836,AMBULATORY,B,4,"$7,500.00","$7,750.00",,13-Oct-20,,X,X,,,X,X,X,X,X,X,X,X
0016230,LL AND L LIVING FACILITY,5700 W VILLARD AVE,MILWAUKEE,WI,53218,(414) 712-2459,MILWAUKEE,GLADNEY,LASTASIA,LL AND L LIVING FACILITY LLC,GLADNEY,LASTASIA A,GLADNEY,LASTASIA,5702 W VILLARD AVE,,WI,53218,(414) 712-2459,AMBULATORY,B,3,"$1,000.00","$1,500.00",,5-Apr-17,,,,,,,,,,X,,,
0015752,LOVE AND CARES LLC,6710 W COURTLAND AVE,MILWAUKEE,WI,53218,(414) 491-6956,MILWAUKEE,ADAMS,AUDREY R,LOVE AND CARES LLC,ADAMS,AUDREY R,ADAMS,AUDREY R,P O BOX 241904,,WI,53224,(414) 358-3493,AFH,B,4,"$1,800.00","$6,000.00",,10-Nov-15,,,,,,,X,,X,,,X,
0018005,LOVE CARE AND HOPE LLC,3015 NORTH 39TH STREET,MILWAUKEE,WI,53210,(414) 241-9461,MILWAUKEE,LOVE,LITEASIA,LOVE CARE AND HOPE LLC,LOVE,LITEASIA,LOVE,LITEASIA,2840 NORTH 44TH STREET,,WI,53210,(414) 445-2946,AMBULATORY,B,3,"$4,000.00","$12,000.00",,4-Mar-21,,X,X,,,X,X,X,X,X,X,X,
0018024,LOVE MATTERS LLC,3146 NORTH 42ND PLACE,MILWAUKEE,WI,53216,(414) 517-9786,MILWAUKEE,JACKSON,CYNTHIA,LOVE MATTERS LLC,JACKSON,CYNTHIA,JACKSON,CYNTHIA,3148 NORTH 42ND PLACE,,WI,53216,(414) 517-9786,AMBULATORY,B,4,"$3,500.00","$7,500.00",,16-Oct-20,,,,,,,X,X,X,,,X,X
0016745,LOVING ANGELS TRANSITIONAL HOMES LLC,4004 WEST CONGRESS STREET,MILWAUKEE,WI,53209,(414) 484-3852,MILWAUKEE,WASHINGTON,ETOYA  J,LOVING ANGELS TRANSITIONAL HOMES LLC,WASHINGTON,ETOYA  J,WASHINGTON,ETOYA  J,4004 WEST CONGRESS STREET,,WI,53209,(414) 484-3852,AMBULATORY,B,4,"$2,500.00","$2,800.00",,1-Aug-17,,,,,,,X,X,,,,X,
0016722,MAJOR QUALITY CARE,3431 N 13TH ST,MILWAUKEE,WI,53206,(414) 336-1740,MILWAUKEE,BILLINGS,SHENICQUA,MAJOR QUALITY CARE LLC,LUCKETT,MAJOR,BILLINGS,SHENICQUA,3431 N 13TH ST,,WI,53206,(414) 554-2256,AMBULATORY,B,4,"$2,759.00","$5,559.00",,21-Dec-17,,X,,X,,,X,X,X,,,,
0017990,MAJOR QUALITY CARE II,2549 NORTH PALMER STREET,MILWAUKEE,WI,53212,(414) 336-1740,MILWAUKEE,BILLINGS,SHENICQUA,MAJOR QUALITY CARE LLC,LUCKETT,MAJOR,BILLINGS,SHENICQUA,2549 NORTH PALMER STREET,,WI,53212,(414) 554-2256,AMBULATORY,B,4,"$2,900.00","$8,000.00",,30-Apr-20,,X,X,,,X,X,X,X,,,X,X
0016245,MARGARETS PLACE ADULT FAMILY HOME INC,2514 W CHAMBERS ST,MILWAUKEE,WI,53206,(414) 517-4900,MILWAUKEE,SANFORD,JENA,MARGARETS PLACE ADULT FAMILY HOME INC,SANFORD,JENA,SANFORD,JENA,2514 W CHAMBERS ST,,WI,53206,(414) 517-4900,AMBULATORY,B,4,"$5,000.00","$25,000.00",,22-Nov-16,,,,X,,,,,X,,,,
0012552,MARIAHS FAMILY CARE HOME,4272 W HIGHLAND BLVD,MILWAUKEE,WI,53208,(414) 213-0454,MILWAUKEE,DAGONS,JANINE,MARIAHS FAMILY CARE HOME LLC,DAGONS,JANINE,DAGONS,JANINE,3725 VENTURA CIRCLE,,WI,53045,(414) 213-0454,AFH,B,3,"$2,520.00","$5,039.00",,18-May-09,,,,,,,,X,X,,,,X
0014718,MARIAHS FAMILY CARE HOME II,4504 N 45TH STREET,MILWAUKEE,WI,53218-,(414) 213-0454,MILWAUKEE,DAGONS,JANINE,MARIAHS FAMILY CARE HOME LLC,DAGONS,JANINE,DAGONS,JANINE,5722 W NORTH AVE,,WI,53218-,(414) 213-0454,AFH,B,3,"$3,765.00","$7,530.00",,3-Sep-13,,,,,,,,X,X,,,,X
0015515,MARIAHS FAMILY CARE HOME III - UPPER,4274 W HIGHLAND BLVD,MILWAUKEE,WI,53208,,MILWAUKEE,DAGONS,JANINE,MARIAHS FAMILY CARE HOME LLC,DAGONS,JANINE,DAGONS,JANINE,3725 VENTURA CIRCLE,,WI,53045,(414) 213-0454,AFH,B,3,"$2,800.00","$5,600.00",,26-May-15,,,,,,,,X,X,,,,
0016068,MARIES HOUSE 2,7930 W BRENTWOOD AVE,MILWAUKEE,WI,53223,(262) 955-4313,MILWAUKEE,WRIGHT,CANDICE,GRANNYS HOUSES INC,THOMAS,TAMY,WRIGHT,CANDICE,PO BOX 100339,,WI,53210,(262) 955-4313,AFH,B,4,"$5,115.00","$10,230.00",,20-Apr-16,,X,X,X,,X,X,X,X,,,X,
0017809,MARION HOUSE,7504 W MARION ST,MILWAUKEE,WI,53216,(414) 745-3053,MILWAUKEE,ROGINSKIY,MICHAEL,MARION HOUSE LLC,ROGINSKIY,MICHAEL,ROGINSKIY,MICHAEL,PO BOX 242444,,WI,53224,(414) 745-3053,NONAMBULATORY,B,4,"$3,600.00","$6,600.00",,10-Feb-20,,X,X,,,X,X,X,X,X,X,X,X
0015273,MARTHAS HOUSE 2,3266 N 22ND STREET,MILWAUKEE,WI,53206,(414) 988-3181,MILWAUKEE,WRIGHT,CANDICE,GRANNYS HOUSES INC,THOMAS,TAMY,WRIGHT,CANDICE,PO BOX 100339,,WI,53210,(262) 955-4313,AFH,B,4,"$5,200.00","$6,500.00",,15-Oct-14,,X,X,,,,X,X,X,,,X,X
0017510,MARYANN ADULT FAMILY HOME,3008 W CARMEN AVE,MILWAUKEE,WI,53209,(414) 640-1042,MILWAUKEE,LEWIS,CHIQUITA,MARYANN ADULT FAMILY HOME,LEWIS,CHIQUITA,LEWIS,CHIQUITA,PO BOX 101010,,WI,53210,(414) 640-1042,AMBULATORY,B,3,"$6,000.00","$14,000.00",,4-Apr-19,,X,X,,,X,X,X,X,,,X,X
0017593,MARYS CARING HANDS HOME LLC,5319 NORTH 26TH ST,MILWAUKEE,WI,53209,(414) 460-7968,MILWAUKEE,LOPEZ,TIFFANY,MARYS CARING HANDS HOME LLC,LOPEZ,GIOVANNI,LOPEZ,TIFFANY,3540 NORTH 126TH ST,,WI,53005,(414) 788-1555,AMBULATORY,B,3,"$2,195.00","$4,925.00",,24-Jun-20,,,,,,X,X,X,X,,,X,X
0018164,MARYS COMFORT LIVING LLC,8825A WEST THURSTON AVENUE,MILWAUKEE,WI,53225,(414) 763-8804,MILWAUKEE,MAYES,MARY,MARYS COMFORT LIVING LLC,MAYES,MARY,MAYES,MARY,8825A WEST THURSTON AVENUE,,WI,53225,(414) 839-9937,AMBULATORY,B,3,"$4,000.00","$8,000.00",,25-Nov-20,,X,,,,,X,X,X,,,X,X
0017094,MARYS COMFORT LIVING LLC,8825 W THURSTEN AVE,MILWAUKEE,WI,53225,(414) 839-9937,MILWAUKEE,MAYES,MARY,MARYS COMFORT LIVING LLC,MAYES,MARY,MAYES,MARY,8825 W THURSTON AVE,,WI,53225,(414) 839-9937,NONAMBULATORY,B,3,"$2,000.00","$5,000.00",,30-May-18,,X,,,,,X,X,X,,,X,
0009374,MATCH CARE HOME,2902 N 1ST ST,MILWAUKEE,WI,53212-,(414) 372-0739,MILWAUKEE,KYLES,MERRY A,,KYLES,MERRY A,KYLES,MERRY A,66258 WEST PORT AVE,,WI,53212-,(414) 339-8966,AFH,B,4,"$2,640.00","$3,000.00",,1-Apr-02,,,,,,,,X,X,,,X,
0015873,MAXI CARE ADULT FAMILY HOME,4339 N 90TH STREET,MILWAUKEE,WI,53222,(414) 460-1657,MILWAUKEE,WEST/ WEST,JANETTE/ EIAN,MAXI CARE LLC,WEST,JANETTE,WEST/ WEST,JANETTE/ EIAN,4341 N 90TH STREET,,WI,53222,(262) 501-1370,AMBULATORY,B,3,"$4,000.00","$6,000.00",,9-Nov-16,,,,,,,X,X,X,,,X,
0015705,MERIT ADULT DAYCARE AND RESIDENTAL HOME LLC,2872 N 37TH STREET,MILWAUKEE,WI,53210,(414) 322-8827,MILWAUKEE,COLEMAN,ALEXCIS,MERIT ADULT DAYCARE AND RESIDENTAL HOME LLC,COLEMAN,ALEXCIS,COLEMAN,ALEXCIS,4001 W HEMLOCK ST,,WI,53209,(414) 322-8827,AFH,B,4,"$1,000.00","$1,500.00",,18-Aug-15,,X,X,,,X,X,,X,,,X,
0015250,METHU ADULT FAMILY CARE HOME II,2824 N 59TH STREET,MILWAUKEE,WI,53210,(414) 466-8930,MILWAUKEE,METHU,JAMES M,,METHU,JAMES M,METHU,JAMES,3070 N 55TH STREET,,WI,53210,(414) 466-8930,AFH,M,3,"$5,500.00","$8,500.00",,9-Oct-14,,,,X,,,,,X,,,,
0015700,MIDTOWN,3908 N 60TH STREET,MILWAUKEE,WI,53216,(414) 303-8866,MILWAUKEE,SCHILLING,THOMAS,AFFINITY HEALTH CARE LLC,SCHILLING,THOMAS,SCHILLING,THOMAS,8208 RACINE AVE,,WI,53185,(414) 303-8866,AFH,B,4,"$3,500.00","$6,000.00",,1-Aug-16,,X,,X,,,X,X,X,,,X,
0015996,MILL ADULT FAMILY HOME I (UPPER),6415 N 42ND STREET,MILWAUKEE,WI,53209,(920) 371-0930,MILWAUKEE,JOHNSON,TAMARA,KASTLE COMMUNITIES LLC,FINLEY,APRIL,FINLEY,APRIL,6051 W BROWN DEER RD 105,,WI,53223,(414) 446-5578,AFH,B,4,"$4,800.00","$11,400.00",,6-Jul-16,,X,,,,,,X,X,,,X,X
0015997,MILL ADULT FAMILY HOME II,6413 N 42ND STREET,MILWAUKEE,WI,53209,(920) 371-0930,MILWAUKEE,JOHNSON,TAMARA,KASTLE COMMUNITIES LLC,FINLEY,APRIL,FINLEY,APRIL,6051 W BROWN DEER RD 105,,WI,53223,(414) 446-5578,AFH,B,4,"$4,800.00","$11,400.00",,21-Apr-16,,X,,,,X,,X,X,,,X,X
0018470,MILL ROAD PLACE,6418 NORTH 54TH STREET,MILWAUKEE,WI,53209,(414) 797-2074,MILWAUKEE,WILDER,SCOTT,MT CASTLE CORPORATION,WILDER,SCOTT,WILDER,SCOTT,3808 WEST ELM ST,,WI,53209,(414) 540-6479,AMBULATORY,B,3,"$3,000.00","$5,000.00",,2-Jun-21,,X,,,,,X,X,X,X,X,X,
0017084,MIMOZA LALAJ,6228 W IDAHO ST,MILWAUKEE,WI,53219,(414) 252-0810,MILWAUKEE,LALAJ,MIMOZA,ARAPI INC,LALAJ,MIMOZA,LALAJ,MIMOZA,6886 S ROLLING MEADOWS CT,,WI,53154,(414) 737-0197,NONAMBULATORY,B,4,"$3,500.00","$4,500.00",,24-May-18,,,,,,,,,X,,,,X
