Facility ID,Facility Name,Street,City,State,Zip Code,Phone Number,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,Mailing Street,Mailing City,Mailing State,Mailing Zip Code,Licensee Phone Number,Class,Gender,Capacity,Low Rate,High Rate,Date Probationary Issued,Date Regular Issued,Region,Waiver Certified Independent CBRF Apartments,Traumatic Brain Injury,Terminally Ill,Public Funding,Pregnant Women Counselling,Physically Disabled,Irreversible Dementia Alzeimers,Emotionally Disturbed Mental Illness,Developmentally Disabled,Correctional Clients,Alcohol Drug Dependent,Advanced Aged,HCBS Compliant
16631,OAK CREST BLAKEWOOD HOME,3407 BLAKEWOOD AVE,SOUTH MILWAUKEE,WI,53172,(414) 427-0744,MILWAUKEE,GEORGE,GIANNA,VILLA OF GREENFIELD LLC,GLOWINSKI,TIMOTHY,GLOWINSKI,TIMOTHY,8765 W FOREST HOME AVE,GREENFIELD,WI,53228,(414) 427-0744,CLASS CNA (NONAMBULATORY),B,8,3000,5000,2-May-17,,SOUTHEASTERN REGION,,,,,,,X,,,,,X,X
10403,REM WISCONSIN II INC NICHOLSON,1009 NICHOLSON AVE,SOUTH MILWAUKEE,WI,53172-,(414) 768-5554,MILWAUKEE,GEER,DEBBIE,REM WISCONSIN II INC,MURPHY,EDWARD,WRIGHT,LORI,"4033 123rd ST, STE A",CHIPPEWA FALLS,WI,54729,(608) 276-1191,CLASS CNA (NONAMBULATORY),B,6,6083,7908,26-Dec-03,1-Jul-04,SOUTHEASTERN REGION,,X,,X,,X,X,,X,,,,X
17906,SAINT JOHNS MANOR,812 MARQUETTE AVENUE,SOUTH MILWAUKEE,WI,53172,(414) 762-2511,MILWAUKEE,HASHIM-WARIS,MOHAMMED,BUZARG LLC,HASHIM-WARIS,MOHAMMED,HASHIM-WARIS,MOHAMMED,21 PRAIRIE HILL COURT,MADISON,WI,53719,(608) 239-4984,CLASS CS (SEMIAMBULATORY),B,27,3000,5000,24-Jan-20,,SOUTHEASTERN REGION,,,,,,X,X,,,,,X,X
15178,ST MARYS MANOR,1313 MISSOURI AVENUE,SOUTH MILWAUKEE,WI,53172,(414) 762-8026,MILWAUKEE,BUCEK,KRISTIN,SOUTH MILWAUKEE COMMUNITY LIVING CENTER,BUCEK,KRISTIN,BUCEK,KRISTIN,22218 W 7 MILE ROAD,FRANKSVILLE,WI,53126,(414) 208-6678,CLASS CNA (NONAMBULATORY),B,17,3500,3600,1-Oct-14,1-Oct-15,SOUTHEASTERN REGION,,,,X,,,X,,,,,X,X
14180,MATTHEWS OF SAINT FRANCIS I,3660 E DENTON AVE,ST FRANCIS,WI,53235-5951,(414) 486-1008,MILWAUKEE,WADE,ROBIN,MATTHEWS SENIOR HOUSING LLC,OSTROM,THOMAS,OSTROM,THOMAS,101 N WACKER DRIVE  STE 616,CHICAGO,IL,53235-,(312) 623-0884,CLASS CNA (NONAMBULATORY),B,20,4020,7000,15-Jun-12,1-Jun-13,SOUTHEASTERN REGION,,X,X,,,X,X,,X,,,X,X
14179,MATTHEWS OF SAINT FRANCIS II,3620 E DENTON AVE,ST FRANCIS,WI,53235-5951,(414) 744-2815,MILWAUKEE,WADE,ROBIN,MATTHEWS SENIOR HOUSING LLC,,,OSTROM,THOMAS,101 N WACKER DRIVE  STE 616,CHICAGO,IL,53235-,(312) 623-0884,CLASS CNA (NONAMBULATORY),B,20,4020,7000,15-Jun-12,1-Jun-13,SOUTHEASTERN REGION,,X,X,,,X,X,,X,,,X,X
15578,ABUNDANT LIFE MANOR WEST,2354 N 120TH STREET,WAUWATOSA,WI,53226,,MILWAUKEE,GLEESON,MARJORIE,"ABUNDANT LIFE MINISTRY, INC",GLEESON,MARJORIE,GLEESON,MARJORIE,1904 EAST BELLEVIEW PLACE,MILWAUKEE,WI,53211,(414) 962-3200,CLASS CS (SEMIAMBULATORY),B,8,5050,6000,1-Jul-15,1-Jul-16,SOUTHEASTERN REGION,,X,X,,,X,X,X,,,,X,
11364,ARGONNE,9835 W ARGONNE DR,WAUWATOSA,WI,53222-,(414) 755-6840,MILWAUKEE,LEO,MICHAEL,DUNGARVIN WISCONSIN LLC,LEO,MICHAEL,HARMAN,VALERIE,10425 W NORTH AVE SUITE 330,WAUWATOSA,WI,53226,(414) 443-1311,CLASS CNA (NONAMBULATORY),F,5,,5832,,31-Mar-06,SOUTHEASTERN REGION,,,,X,,,,,X,,,,X
18108,AT HOME LIVING,2339 NORTH 60TH STREET,WAUWATOSA,WI,53210,(414) 406-3294,MILWAUKEE,JUETT,APRIL,AT HOME LIVING,JUETT,APRIL,JUETT,APRIL,PO BOX 785,WAUWATOSA,WI,53052,(414) 406-3294,CLASS AA (AMBULATORY),B,8,3100,4500,18-Jun-20,,SOUTHEASTERN REGION,,X,,,,,X,X,X,,,X,X
17379,CLOSE TO HOME SENIOR LIVING - BLUEMOUND HOME,12231 W BLUEMOUND ROAD,WAUWATOSA,WI,53226,(414) 302-9400,MILWAUKEE,CASTILLO,JOVE,CLOSE TO HOME SENIOR LIVING FACILITIES LLC,CASTILLO,JOVE,CASTILLO,JOVE,12231 W BLUEMOUND ROAD,WAUWATOSA,WI,53226,(708) 790-0546,CLASS CNA (NONAMBULATORY),B,20,3100,5700,18-Jan-19,19-Dec-19,SOUTHEASTERN REGION,,,,X,,X,X,X,X,,,X,
17327,DEWEY CENTER OF AURORA PSYCHIATRIC HOSPITAL,1220 DEWEY AVE 11,WAUWATOSA,WI,53213,(414) 454-6576,MILWAUKEE,CARLSON,PETE,AURORA PSYCHIATRIC HOSPITAL,CARLSON,PETE,CARLSON,PETE,1220 DEWEY AVE 11,WAUWATOSA,WI,53213,(414) 454-6473,CLASS AS (SEMIAMBULATORY),B,30,3900,18500,,23-Jul-18,SOUTHEASTERN REGION,,,,,,,,,,,X,,
17594,ELAINES HOPE MEMORY CARE,7500 W NORTH AVE,WAUWATOSA,WI,53213,(414) 258-6171,MILWAUKEE,WILHELM,DYONNE,THE LUTHERAN HOME INC,CAVERS,KATHRYN,WILHELM,DYONNE,7500 W NORTH AVE,WAUWATOSA,WI,53213,(414) 258-6170,CLASS CNA (NONAMBULATORY),B,72,7100,9300,15-Jan-20,15-Jan-20,SOUTHEASTERN REGION,,,,,,,X,,,,,X,X
9947,HARWOOD PLACE ASSISTED LIVING,8220 W HARWOOD AVE,WAUWATOSA,WI,53213-,(414) 256-6837,MILWAUKEE,POLCZYNSKI,SHERI,HARWOOD PLACE INC,PIETERS,ROBERT,POLCZYNSKI,SHERI,8220 W HARWOOD AVE,WAUWATOSA,WI,53213-,(414) 256-6800,CLASS CNA (NONAMBULATORY),B,32,5300,7600,4-Aug-03,1-Mar-04,SOUTHEASTERN REGION,,,X,,,X,,,,,,X,
11194,HIL SUNSET HOME,10212 W SUNSET AVE,WAUWATOSA,WI,53222-,(414) 461-0140,MILWAUKEE,THOMPSON,KELLY,HOMES FOR INDEPENDENT LIVING OF WI LLC,G BALESTRIERI,JAMES,MATZKE,LYNN,1249 RUSSETT COURT,GREEN BAY,WI,54313,(262) 569-5515,CLASS CNA (NONAMBULATORY),B,6,5532,5532,16-Nov-05,1-Jun-06,SOUTHEASTERN REGION,,,,X,,X,,,X,,,,X
310087,LUTHER MANOR COURTYARDS,4611 N 92ND ST,WAUWATOSA,WI,53225-,(414) 464-3880,MILWAUKEE,Seaver,Jennifer,UNITED LUTHERAN PROGRAM FOR THE AGING,CHEDID,STEPHANIE,Jolitz,Julie,4545 N 92ND ST,WAUWATOSA,WI,53225,(414) 464-3880,CLASS CNA (NONAMBULATORY),B,140,4228,6509,27-Nov-81,27-Nov-81,SOUTHEASTERN REGION,,,,X,,,X,,,,,X,
14395,OAK PARK PLACE OF WAUWATOSA,1621 RIVERS BEND,WAUWATOSA,WI,53226-,(262) 902-8675,MILWAUKEE,JOCHEM,BRIANNA,OAK PARK PLACE OF WAUWATOSA LLC,FRANK,SCOTT,FRANK,SCOTT,719 JUPITER DR,MADISON,WI,53226-,(608) 663-8728,CLASS CNA (NONAMBULATORY),B,75,5148,6120,26-Nov-12,1-Nov-13,SOUTHEASTERN REGION,,,,X,,X,X,,,,,X,X
12760,OAK RIDGE HOUSE,2630 N 118TH ST,WAUWATOSA,WI,53226-,(414) 258-6355,MILWAUKEE,SCHONER,ROBERT,MILOUDI INC,LAHRACHE,ABDELILLAH,LAHRACHE,SAM HASSAN,W274 S4025 TIMBER TRAIL,WAUKESHA,WI,53226-,(262) 271-0993,CLASS CS (SEMIAMBULATORY),B,8,3000,3300,1-Jul-09,1-Jul-10,SOUTHEASTERN REGION,,,,,,,X,X,X,,,X,X
310622,RAVENSWOOD MANOR,8454 RAVENSWOOD CIRCLE,WAUWATOSA,WI,53226-,(414) 443-0646,MILWAUKEE,HOECHERL,DAN,INDEPENDENT LIFESTYLES INC,HOECHERL,DAN,HOECHERL,DAN,4405 S DEERWOOD DR,NEW BERLIN,WI,53226-,(262) 782-6068,CLASS CS (SEMIAMBULATORY),B,8,3033,3148,18-Nov-96,1-Jun-97,SOUTHEASTERN REGION,,,,,,,X,X,X,,,X,X
11293,ST CAMILLUS,10101 W WISCONSIN AVE,WAUWATOSA,WI,53226-,(414) 258-1814,MILWAUKEE,ANGELL,SHANNON,SAN CAMILLO INC,SCHWAB,KEVIN,LUKE,BRANDON,10101 W WISCONSIN AVE,WAUWATOSA,WI,53226-,(414) 258-1814,CLASS CNA (NONAMBULATORY),B,86,5235,7180,12-Jan-06,1-Jul-06,SOUTHEASTERN REGION,,,,X,,,,,,,,X,X
16852,ST CAMILLUS MEMORY CARE NORTH RESIDENCE,10201 W WISCONSIN AVE,WAUWATOSA,WI,53226,(414) 258-1814,MILWAUKEE,WILSON,COURTNEY,ST CAMILLUS HEALTH CENTER INC,ANGELL,SHANNON,WILSON,COURTNEY,10201 W WISCONSIN AVE,WAUWATOSA,WI,53226,(414) 258-1814,CLASS CNA (NONAMBULATORY),B,65,7115,9675,16-Feb-18,1-Mar-19,SOUTHEASTERN REGION,,,,,,,X,,,,,X,
13598,2ND CENTURY,2187 S 85TH ST,WEST ALLIS,WI,53227-,(414) 321-5936,MILWAUKEE,DESHAZOR,ANTONIO,MATT TALBOT RECOVERY SERVICES INC,RAJANI,KARL,RAJANI,KARL,P O BOX 20007,GREENFIELD,WI,53220,(414) 342-5474,CLASS AA (AMBULATORY),F,8,3285,4250,11-Feb-11,1-Mar-12,SOUTHEASTERN REGION,,,,X,,,,,,,X,,
13961,ANGELS HEARTH,3468 S 119TH ST,WEST ALLIS,WI,53227-,(414) 727-0822,MILWAUKEE,DAHLKE,CANDACE,BRYANT HOMES LLC,,,DAHLKE,CANDACE,12501 W NEEDHAM DR,NEW BERLIN,WI,53227-,(414) 241-7067,CLASS CNA (NONAMBULATORY),B,8,0,3333,1-Jan-12,17-Oct-12,SOUTHEASTERN REGION,,X,X,X,,X,X,X,X,,,X,X
18335,ARIA WEST ALLIS,5301 W LINCOLN AVE,WEST ALLIS,WI,53219,(414) 615-7100,MILWAUKEE,STIB,SARAH,ARIA AT MITCHELL MANOR,BRANDMAN,NETANEL,BRANDMAN,NETANEL,8150 CENTRAL PARK,SKOKIE,IL,60076,(847) 983-4860,CLASS CNA (NONAMBULATORY),B,70,,150,17-Dec-20,,SOUTHEASTERN REGION,,,X,,,,X,,,,,X,
13103,BROTOLOC WEST ALLIS,2355 S 68TH ST,WEST ALLIS,WI,53219-,(414) 329-8403,MILWAUKEE,Oberhofer,Jessie,BROTOLOC SOUTH INC,Cohen,Christopher,COHEN,CHRISTOPHER,209  S TAFT ST,WHITEWATER,WI,53190,(262) 473-0480,CLASS AA (AMBULATORY),B,6,4562,9125,,5-Feb-10,SOUTHEASTERN REGION,,X,,X,,,,X,X,,,X,X
15031,GREENFIELD HOUSE,10521 W GREENFIELD AVENUE,WEST ALLIS,WI,53214-,(414) 459-3014,MILWAUKEE,FARNAND,JORDAN,MCFI dba WHOLE HEALTH CLINICAL GROUP,ZYWICKI,TERRI,FARNAND,JORDAN,932 S 60TH STREET,MILWAUKEE,WI,53214-,(414) 459-3014,CLASS AA (AMBULATORY),B,8,4048,4048,,7-Aug-14,SOUTHEASTERN REGION,,,,,,,,X,,,,,X
12725,HERITAGE WEST ALLIS HERITAGE 7 LLC,7801 W NATIONAL AVE,WEST ALLIS,WI,53214,(414) 302-9705,MILWAUKEE,RUNNOE,AMANDA,,PINKERTON,MILO,PINKERTON,MILO,7901 W NATIONAL AVE,WEST ALLIS,WI,53214,(952) 351-4540,CLASS CNA (NONAMBULATORY),B,40,3600,4500,21-Oct-09,1-Nov-10,SOUTHEASTERN REGION,,,,X,,,X,,,,,,
310193,HILLCREST HOMES 75TH,1467 S 75TH ST,WEST ALLIS,WI,53214-,(414) 476-2928,MILWAUKEE,FUCHS,JOE,HILLCREST HOMES INC,FUCHS,JOSEPH,FUCHS,JOSEPH,12720 W LISBON RD,BROOKFIELD,WI,53214-,(414) 322-5437,CLASS AS (SEMIAMBULATORY),B,8,2000,2200,12-May-94,12-May-95,SOUTHEASTERN REGION,,,,,,,,,X,,,,X
15779,INFINITY ASSISTED LIVING HOME,1665 SOUTH 64TH STREET,WEST ALLIS,WI,53214,(414) 803-3497,MILWAUKEE,GORELIK,VITALIY,GOLDEN MILLENNIUM ENTERPRISES LLC,GORELIK,VITALIY,GORELIK,VITALIY,3701 W SHERBROOKE DR,MEQUON,WI,53092,(414) 803-3497,CLASS CA (AMBULATORY),B,8,3284,3740,15-Mar-16,,SOUTHEASTERN REGION,,X,,X,,X,X,X,X,,,X,X
14399,LINCOLN TERRACE GROUP HOME,2416 S 60TH ST,WEST ALLIS,WI,53219-,(414) 803-3497,MILWAUKEE,GORELIK,VITALIY,GOLDEN MILLENNIUM ENTERPRISES LLC,GORELIK,YELENA,GORELIK,VITALIY,3701 SHERBROOKE DR,MEQUON,WI,53219-,(414) 803-3497,CLASS CS (SEMIAMBULATORY),B,8,3284,3740,7-Dec-12,1-Dec-13,SOUTHEASTERN REGION,,,,X,,,,X,X,,,X,X
12681,MARANATHA HOUSE SOUTH (THE),2526 S 85TH ST,WEST ALLIS,WI,53227-,(414) 543-0094,MILWAUKEE,CROWLEY,DEBORAH,AD2LUV LLC,CROWLEY,DEBORAH,HOWARD,UNDRAYE,W257 S5208 WOOD LILLY LANE,WAUKESHA,WI,53227-,(414) 873-0515,CLASS CA (AMBULATORY),B,6,3966,4200,31-Mar-09,1-Apr-10,SOUTHEASTERN REGION,,X,,,,,,X,X,,,X,X
16596,NEXT STEP IN RESIDENTIAL SERVICES WEST ALLIS,2577 S 118TH STREET,WEST ALLIS,WI,53227,(414) 541-4451,MILWAUKEE,SVEDA,DOUG,NEXT STEP IN RESIDENTIAL SERVICES LLC,RIEGLER,APRIL,SVEDA,DOUG,PO BOX 14185,WEST ALLIS,WI,53214,(262) 784-1840,CLASS CNA (NONAMBULATORY),B,6,4188,4774,9-May-17,,SOUTHEASTERN REGION,,X,,,,X,,X,X,,,X,
18017,NOBLE SENIOR LIVING AT WEST ALLIS,7400 WEST GREENFIELD AVENUE,WEST ALLIS,WI,53214,(414) 476-3900,MILWAUKEE,WILLERT,DAWN,NSS-ALF WEST ALLIS LLC,BARILE,DREW,WILLERT,DAWN,7400 WEST GREENFIELD AVENUE,WEST ALLIS,WI,53214,(732) 403-3151,CLASS CS (SEMIAMBULATORY),B,110,2562,5535,13-Apr-20,1-Apr-21,SOUTHEASTERN REGION,,,,,,,X,X,X,,,X,X
15016,OHIO HOUSE,3309 S 112TH STREET,WEST ALLIS,WI,53227-,(414) 459-3014,MILWAUKEE,FARNAND,JORDAN,MCFI dba WHOLE HEALTH CLINICAL GROUP,ZYWICKI,TERRI,FARNAND,JORDAN,932 S 60TH STREET,MILWAUKEE,WI,53227-,(414) 459-3014,CLASS AA (AMBULATORY),M,8,5460,5460,,28-Jul-14,SOUTHEASTERN REGION,,,,,,,,X,,,,,X
17600,RAINBOW PARK HOUSE,1217 S 118TH ST,WEST ALLIS,WI,53214,(262) 271-6512,MILWAUKEE,Lahrache,Sam,RAINBOW PARK HOUSE LLC,LAHRACHE,SAM,LAHRACHE,SAM,1217 S 118TH ST,WEST ALLIS,WI,53214,(262) 271-6512,CLASS CNA (NONAMBULATORY),B,8,3200,3500,18-Jun-19,18-Jun-19,SOUTHEASTERN REGION,,,,,,,,X,X,,,X,X
17577,ROGERS MEMORIAL HOSPITAL WEST ALLIS RECOVERY CTR,11101 W LINCOLN AVE,WEST ALLIS,WI,53227,(262) 646-1123,MILWAUKEE,EFFERTZ,KIMBERLY,ROGERS MEMORIAL HOSPITAL INC,MUELLER,PAUL,SCHULTZ,TERESA,34700 VALLEY RD,OCONOMOWOC,WI,53066,(262) 646-4411,CLASS AA (AMBULATORY),B,28,28560,28560,,10-Jul-19,SOUTHEASTERN REGION,,,,,,,,X,,,X,,
14968,ROOT RIVER HAVEN,3161 S 112TH ST,WEST ALLIS,WI,53227-,(414) 321-5960,MILWAUKEE,DAHLKE,CANDACE,BRYANT HOMES LLC,DAHLKE,CANDACE,DAHLKE,CANDACE,12501 W NEEDHAM DRIVE,NEW BERLIN,WI,53227-,(414) 241-7067,CLASS AA (AMBULATORY),B,8,3700,3752,11-Mar-14,,SOUTHEASTERN REGION,,X,,,,,X,X,X,,,,X
15522,RUBY CASTLE,1234 S 112 Street,West Allis,WI,53214,(414) 607-3776,MILWAUKEE,SULOK,TERESA,Castle Senior Living Inc,Kiefer,Kristopher,Kiefer,Kristopher,1234 S 112 Street,West Allis,WI,53214,(414) 607-3776,CLASS CNA (NONAMBULATORY),B,8,3800,5000,,19-Feb-15,SOUTHEASTERN REGION,,X,X,X,,X,X,X,X,,,X,X
18221,TALL OAKS OF WEST ALLIS,2825 SOUTH WAUKESHA ROAD,WEST ALLIS,WI,53227,(414) 321-7101,MILWAUKEE,OCHI,CHRIS,LEUROCK HOLDINGS LLC,OCHI,CHRIS,OCHI,CHRIS,9600 WEST BARNARD AVENUE,GREENFIELD,WI,53228,(414) 628-9030,CLASS CS (SEMIAMBULATORY),B,20,5000,12000,15-Sep-20,,SOUTHEASTERN REGION,,,,,,,X,X,X,,,X,X
310053,VILLAGE AT MANOR PARK PALMER HOUSE,3023 S 84TH ST,WEST ALLIS,WI,53227-,(414) 607-4100,MILWAUKEE,Weyker,Briana,METHODIST MANOR INC,ENLUND,JIM,BORKOWSKI,SUSAN,3023 S 84TH ST,WEST ALLIS,WI,53227,(414) 607-4100,CLASS CNA (NONAMBULATORY),B,130,3750,4425,1-Apr-80,26-May-81,SOUTHEASTERN REGION,,,,X,,,X,,,,,X,X
14512,REM WALL STREET,904 WALL STREET,CASHTON,WI,54619-,(608) 654-5731,MONROE,PHILLIPS,TRACY,REM WISCONSIN INC,,,WRIGHT,LORI,"4033 123rd ST, STE A",CHIPPEWA FALLS,WI,54729,(608) 327-5945,CLASS CNA (NONAMBULATORY),B,6,5262,7118,20-Feb-13,1-Mar-14,NORTHWESTERN REGION,,X,,X,,X,,,X,,,,X
18340,DEER VALLEY CARES LLC,18067 COUNTY HIGHWAY F,NORWALK,WI,54648,(608) 823-7278,MONROE,PEAT,SARAH,DEER VALLEY CARES LLC,PEAT,SARAH,PEAT,SARAH,31280 FRESNO AVENUE,TOMAH,WI,54660,(608) 604-6587,CLASS CS (SEMIAMBULATORY),B,6,3000,10000,25-Jan-21,,NORTHWESTERN REGION,,X,X,,,X,X,X,X,X,X,X,X
13540,BRIDGE PATH,503 S WATER STREET,SPARTA,WI,54656-,(608) 269-3168,MONROE,SCHMITZ,LAWRENCE,MORROW MEMORIAL HOME FOR THE AGED INC,MEYER,DANIEL,MEYER,DANIEL,331 S WATER ST,SPARTA,WI,54656-,(608) 269-3168,CLASS CNA (NONAMBULATORY),B,28,4675,4845,25-Jan-11,1-Feb-12,NORTHWESTERN REGION,,,,X,,,X,,,,,X,
13299,MEADOWS (THE),14345 CTY HWY B,SPARTA,WI,54656,(608) 269-8839,MONROE,SMITH,LINDA,MONROE COUNTY [ROLLING HILLS REHAB CENTER],,,SMITH,LINDA,14345 CTY HWY B,SPARTA,WI,54656,(608) 269-8801,CLASS CNA (NONAMBULATORY),B,8,3100,3720,13-Sep-10,1-Sep-11,NORTHWESTERN REGION,,,,,,,X,,,,,X,
17351,OAK ST HOUSE,220 OAK ST,SPARTA,WI,54656,(608) 343-1177,MONROE,DIPPEN,GLORIA,WINDY RIDGE CARE INC,DIPPEN,GLORIA,DIPPEN,GLORIA,PO BOX 126,WILTON,WI,54670,(608) 343-1177,CLASS AA (AMBULATORY),B,8,4000,8000,,21-Dec-18,NORTHWESTERN REGION,,X,X,X,,X,,X,X,X,X,,
17281,RIVER ROAD ESTATES LLC,1848 RIVER RD,SPARTA,WI,54656,(608) 269-8532,MONROE,ZILLMER,RYAN,RIVER ROAD ESTATES LLC,ZILLMER,RYAN,ZILLMER,RYAN,1848 RIVER RD,SPARTA,WI,54656,(608) 269-8532,CLASS CNA (NONAMBULATORY),B,15,2500,3500,31-Aug-18,,NORTHWESTERN REGION,,,,,,X,X,,,,,X,
17991,ANN ST HOUSE,321 ANN STREET,TOMAH,WI,54660,(608) 343-1177,MONROE,DIPPEN,GLORIA,WINDY RIDGE CARE INC,DIPPEN,GLORIA,DIPPEN,GLORIA,PO BOX 126,WILTON,WI,54670,(608) 343-1177,CLASS CS (SEMIAMBULATORY),B,8,3000,10000,25-Mar-20,,NORTHWESTERN REGION,,X,X,,,X,,X,X,,X,,X
510383,CLOSE TO HOME INC,1206 MARK AVE,TOMAH,WI,54660-,(608) 374-5300,MONROE,DIETZMAN,ROBERTA,CLOSE TO HOME INC,DIETZMAN,ROBERTA,DIETZMAN,ROBERTA,1211 MARK AVENUE,TOMAH,WI,54660-,(608) 372-2696,CLASS CNA (NONAMBULATORY),B,16,2542,3400,23-Feb-98,1-Mar-99,NORTHWESTERN REGION,,,,,,,X,,,,,X,
10457,CRANBERRY COURT I LLC,1031 HEELER AVE,TOMAH,WI,54660-,(608) 372-5070,MONROE,WITT,KRISTA,CRANBERRY COURT LLC,WITT,KRISTA,WITT,KRISTA,1031 HEELER AVE,TOMAH,WI,54660-,(608) 372-5070,CLASS CNA (NONAMBULATORY),B,14,2800,3800,1-Jan-04,1-Jun-04,NORTHWESTERN REGION,,X,,,,X,X,X,X,,,X,X
10577,CRANBERRY COURT LLC BLDG 2,1025 HEELER AVE,TOMAH,WI,54660-,(608) 372-5070,MONROE,WITT,KRISTA,CRANBERRY COURT LLC,WITT,KRISTA,WITT,KRISTA,1031 HEELER AVE,TOMAH,WI,54660-,(608) 372-5070,CLASS CNA (NONAMBULATORY),B,14,2000,3450,16-Apr-04,4-Oct-04,NORTHWESTERN REGION,,X,X,,,X,X,X,X,,,X,X
9602,GREENFIELD HOUSE (THE),21444 FLATIRON AVENUE,TOMAH,WI,54660-,(608) 372-7335,MONROE,SHARP,MELISSA,GREENFIELD HOUSE INC (THE),,,SHARP,MELISSA,21444 FLATIRON AVENUE,TOMAH,WI,54660-,(608) 372-7331,CLASS CNA (NONAMBULATORY),B,14,2700,3300,30-Mar-02,1-Apr-03,NORTHWESTERN REGION,,,X,X,,,X,,,,,X,X
16508,HOLTON HOUSE,315 E HOLTON,TOMAH,WI,54660,(608) 567-0183,MONROE,DIPPEN,GLORIA,WINDY RIDGE CARE INC,DIPPEN,GLORIA,DIPPEN,GLORIA,PO BOX 126,WILTON,WI,54670,(608) 343-1177,CLASS AA (AMBULATORY),F,6,3000,8000,2-May-17,1-May-18,NORTHWESTERN REGION,,,,,,X,,X,X,,,,
17999,JACKSON ST HOUSE,300 BUTTS AVENUE,TOMAH,WI,54660,(608) 343-1177,MONROE,DIPPEN,GLORIA,WINDY RIDGE CARE INC,DIPPEN,GLORIA,DIPPEN,GLORIA,PO BOX 126,WILTON,WI,54670,(608) 343-1177,CLASS CNA (NONAMBULATORY),B,8,3000,10000,25-Mar-20,,NORTHWESTERN REGION,,X,X,,,X,,X,X,,X,,X
13967,LIBERTY VILLAGE LLC,200 LIBERTY PLACE,TOMAH,WI,54660,(608) 374-5005,MONROE,SIMONSON,ROBERT,LIBERTY VILLAGE LLC,OSWALD,KERRY,SIMONSON,ROBERT,2850 MONARCH COURT,ALTOONA,WI,54720,(608) 498-2424,CLASS CNA (NONAMBULATORY),B,22,3325,4975,1-Dec-11,12-Nov-12,NORTHWESTERN REGION,,,,X,,X,X,,,,,X,X
16485,SUN HAVEN,20035 JUNCO RD,TOMAH,WI,54660,(608) 372-9670,MONROE,OAKES,HARRY,SUN HAVEN LLC,OAKES,HARRY,OAKES,HARRY,20035 JUNCO RD,TOMAH,WI,54660,(608) 372-9670,CLASS CS (SEMIAMBULATORY),B,8,2400,3400,1-Mar-17,1-Mar-18,NORTHWESTERN REGION,,X,X,,,X,X,X,X,,,X,
510046,TROWBRIDGE PERSONAL CARE RESIDENCE,110 E COUNCIL ST,TOMAH,WI,54660-,(608) 372-4388,MONROE,TROWBRIDGE,SHELLY,SHELLY TROWBRIDGE,TROWBRIDGE,SHELLY,TROWBRIDGE,SHELLY,110 E COUNCIL ST,TOMAH,WI,54660-,(608) 372-4388,CLASS AA (AMBULATORY),M,8,1335,2700,4-Jan-90,1-May-90,NORTHWESTERN REGION,,,,,,,,X,,,,,
17143,WINDY RIDGE CARE INC HOLLISTER HOUSE,325 HOLLISTER AVE,TOMAH,WI,54660,(608) 567-0203,MONROE,DIPPEN,GLORIA,WINDY RIDGE CARE INC,DIPPEN,GLORIA,DIPPEN,GLORIA,PO BOX 126,WILTON,WI,54670,(608) 343-1177,CLASS AA (AMBULATORY),B,6,3500,7000,,11-Jun-18,NORTHWESTERN REGION,,X,X,,,X,,X,X,X,X,,
11150,AGAPE ACRES LLC,3737 BLUEBERRY RD,WARRENS,WI,54666-,(608) 378-4054,MONROE,EWERT,TAMMY,TAMMY M EWERT,EWERT,TAMMY,EWERT,TAMMY,3737 BLUEBERRY RD,WARRENS,WI,54666-,(608) 378-5054,CLASS CNA (NONAMBULATORY),B,15,2600,3600,21-Dec-05,1-Jul-06,NORTHWESTERN REGION,,X,X,X,,,X,,X,,,X,X
16507,WARRENS HOUSE,611 COLTON CT,WARRENS,WI,54666,(608) 378-3547,MONROE,DIPPEN,GLORIA,WINDY RIDGE CARE INC,DIPPEN,GLORIA,DIPPEN,GLORIA,PO BOX 126,WILTON,WI,54670,(608) 343-1177,CLASS AA (AMBULATORY),B,6,,,2-May-17,1-May-18,NORTHWESTERN REGION,,X,X,,,X,X,X,X,,X,,
18336,FARM (THE),23785 MILLSTONE AVE,WILTON,WI,54670,(608) 435-0050,MONROE,DIPPEN PHD,GLORIA,WINDY RIDGE CARE INC,DIPPEN,GLORIA,DIPPEN PHD,GLORIA,PO BOX 126,WILTON,WI,54670,(608) 343-1177,CLASS CS (SEMIAMBULATORY),B,8,3000,10000,12-Mar-21,,NORTHWESTERN REGION,,X,X,,,X,X,X,X,X,X,X,X
17693,ASSISTED LIVING FOR LAKEWOOD LLC,17185 FLYNN LANE,LAKEWOOD,WI,54138,(715) 276-1680,OCONTO,DEY,JACQUELINE,ASSISTED LIVING BY HILLCREST,DORO,AMY,DEY,JACQUELINE,1889 COMMERCE DR,DEPERE,WI,54115,(920) 850-5235,CLASS CNA (NONAMBULATORY),B,20,3500,8000,,11-Jul-19,NORTHEASTERN REGION,,,X,X,,X,X,,,,,X,X
