Facility ID,Facility Name,Address,City,State,Zip Code,Phone Number,County,Licensee,State Facility Type 2 Literal,Capacity
12447,WILLOW CREEK II B,6735 N 55TH ST,MILWAUKEE,WI,53223-,(414) 446-8453,MILWAUKEE,TURNERS POINT OUTREACH,AFH,4
16223,WINNING WAYS INC,6931 N 100TH ST,MILWAUKEE,WI,53224,(414) 760-1379,MILWAUKEE,WINNING WAYS INC,NONAMBULATORY,4
12904,WISCONSIN CARE SYSTEMS INC - PALMER MANOR,2416 N PALMER ST,MILWAUKEE,WI,53216-,(414) 763-1963,MILWAUKEE,WISCONSIN CARE SYSTEMS INC,AFH,4
18364,WOODROW ADULT FAMILY HOME,3206 N 3RD ST,MILWAUKEE,WI,53212,(414) 429-7087,MILWAUKEE,WOODROW ADULT FAMILY HOME LLC,AMBULATORY,4
15383,WOODS HAVEN ADULT FAMILY HOME,2102 W WALNUT STREET,MILWAUKEE,WI,53205,(414) 933-4812,MILWAUKEE,WOODS HAVEN LIMITED LIABILITY COMPANY,NONAMBULATORY,4
16264,WRIGHT HOUSE ADULT FAMILY HOME INC (THE),1836 N 14TH STREET,MILWAUKEE,WI,53205,(414) 810-4489,MILWAUKEE,,AMBULATORY,4
16419,WRIGHT STRIDE LLC,4380 N 49TH,MILWAUKEE,WI,53216,,MILWAUKEE,WRIGHT STRIDE LLC,AMBULATORY,4
15251,YOUR HOME ADULT FAMILY HOME LLC,10526 W STARK STREET,MILWAUKEE,WI,53225,(414) 810-9750,MILWAUKEE,"YOUR HOME ADULT FAMILY HOME, LLC",AFH,3
13320,ZENOBIA FAMILY HOME INC,4203 W NEWTON PL,MILWAUKEE,WI,53209,(414) 464-6711,MILWAUKEE,ZENOBIA FAMILY HOME INC,AFH,3
13118,BROTOLOC OAK CREEK,9051 S 26TH ST,OAK CREEK,WI,53154-,(414) 761-7595,MILWAUKEE,BROTOLOC SOUTH INC,AFH,4
15713,OAKWOOD HOUSE OF WAUKESHA CORP SHEPARD,8860 S SHEPARD AVE,OAK CREEK,WI,53154,(414) 429-1968,MILWAUKEE,OAKWOOD HOUSE OF WAUKESHA CORP,AFH,4
15037,BES HOUSE OF HOPE II,1415 W LARKSPUR LANE,RIVER HILLS,WI,53217,(414) 366-2228,MILWAUKEE,"BES HOUSE OF HOPE, LLC",AFH,4
14781,RIVERVIEW RESIDENTIAL FACILITY,1420 W BROWN DEER RD,RIVER HILLS,WI,53217-,(262) 236-0521,MILWAUKEE,COUNTRYVIEW GROUP HOME LLC,AFH,4
14387,15TH AVENUE ADULT FAMILY HOME,2903 15TH AVE,SOUTH MILWAUKEE,WI,53172-,(262) 417-6273,MILWAUKEE,THE GRAYS GROUP LLC,AFH,4
17254,ALEXANDRIAS ANGELS LLC,1315 MARION AVE,SOUTH MILWAUKEE,WI,53172,(414) 304-5883,MILWAUKEE,ALEXANDRIAS ANGELS LLC,AMBULATORY,3
15550,BROTOLOC SOUTH INC SOUTH MILWAUKEE AFH,1408 LAKEVIEW AVENUE,SOUTH MILWAUKEE,WI,53172,(414) 762-0834,MILWAUKEE,"BROTOLOC SOUTH, INC.",AFH,4
17314,COMMUNITY ADULT FAMILY HOME LLC,1718 POLAR AVE,SOUTH MILWAUKEE,WI,53172,(414) 232-1944,MILWAUKEE,COMMUNITY ADULT FAMILY HOME LLC,NONAMBULATORY,4
14545,GLADSTONE RESIDENCE,310 HEMLOCK COURT,SOUTH MILWAUKEE,WI,53172-,(414) 301-1302,MILWAUKEE,GLADSTONE RESIDENCE LLC,AFH,4
16231,JEAN-OWEN ADULT FAMILY HOME LLC,1423 RAWSON AVE,SOUTH MILWAUKEE,WI,53172,(414) 215-7953,MILWAUKEE,JEAN-OWEN ADULT FAMILY HOME LLC,AMBULATORY,4
15715,OAKWOOD HOUSE OF WAUKESHA CORP MARION,1408 MARION AVE,SOUTH MILWAUKEE,WI,53172,(414) 429-1968,MILWAUKEE,OAKWOOD HOUSE OF WAUKESHA CORP,AFH,4
16772,DEFINED HEALTH CARE I LLC,10410 W WOODWARD AVE,WAUWATOSA,WI,53222,(414) 446-9419,MILWAUKEE,DEFINED HEALTH CARE I LLC,AMBULATORY,4
18077,HIL REGENT,2850 MENOMONEE RIVER PKWY,WAUWATOSA,WI,53222,(414) 257-0903,MILWAUKEE,HOMES FOR INDEPENDENT LIVING OF WISCONSIN,AMBULATORY,4
16910,HIL VIENNA,10136 W VIENNA AVE,WAUWATOSA,WI,53222,(414) 536-5044,MILWAUKEE,HOMES FOR INDEPENDENT LIVING OF WI LLC,AMBULATORY,4
15725,HILLS OF LOVE II ADULT FAMILY HOME,2574 NORTH 62TH STREET,WAUWATOSA,WI,53213,(414) 249-5865,MILWAUKEE,HILLS OF LOVE LLC,AFH,4
15114,JODIES PLACE LLC,2314 N 114TH STREET,WAUWATOSA,WI,53226-,(414) 231-3677,MILWAUKEE,"JODIE'S PLACE, LLC",AFH,4
17570,LIBERTY HOUSE 6 LLC,1634 N 122ND ST,WAUWATOSA,WI,53224,(414) 943-9322,MILWAUKEE,LIBERTY HOUSE 5 LLC,NONAMBULATORY,4
16832,NEW OUTLOOK ADULT FAMILY HOME,7445 MILWAUKEE AVE,WAUWATOSA,WI,53213,(414) 788-2582,MILWAUKEE,NEW OUTLOOK II ADULT FAMILY HOMES LLC,AMBULATORY,4
16233,NEW OUTLOOK II ADULT FAMILY HOME,7443 MILWAUKEE AVE,WAUWATOSA,WI,53213,(414) 788-2582,MILWAUKEE,NEW OUTLOOK II ADULT FAMILY HOME,AMBULATORY,4
390205,OXFORD HOUSE,347 N 120TH ST,WAUWATOSA,WI,53226-,(414) 475-7801,MILWAUKEE,NEXT STEP IN COMMUNITY LIVING LLC,AFH,4
15036,POSITIVE OUTLOOK,7437 MILWAUKEE AVENUE,WAUWATOSA,WI,53213-,(414) 395-3292,MILWAUKEE,"NEW OUTLOOK ADULT FAMILY HOMES, LLC",AFH,4
14987,TOSA RN ADULT FAMILY HOME,4424 N 105TH STREET,WAUWATOSA,WI,53225-,(916) 380-9730,MILWAUKEE,,AFH,4
9829,107TH ST HOUSE,2149 S 107TH ST,WEST ALLIS,WI,53227-,(414) 475-7801,MILWAUKEE,NEXT STEP IN COMMUNITY LIVING LLC,AFH,4
12858,117TH STREET AFH LLC,1319 S 117TH ST,WEST ALLIS,WI,53214-,(414) 771-3667,MILWAUKEE,NEXT STEP IN RESIDENTIAL SERVICES,AFH,4
10229,118TH STREET HOUSE,1125 S 118TH ST,WEST ALLIS,WI,53214-,(414) 476-3078,MILWAUKEE,NEXT STEP IN RESIDENTIAL SERVICES LLC,AFH,4
10230,96TH STREET HOUSE,2371 S 96TH ST,WEST ALLIS,WI,53227-,(414) 321-0509,MILWAUKEE,NEXT STEP IN RESIDENTIAL SERVICES LLC,AFH,4
10231,98TH STREET SCHLINGER,821 S 98TH ST,WEST ALLIS,WI,53214-,(414) 476-3665,MILWAUKEE,NEXT STEP IN RESIDENTIAL SERVICES LLC,AFH,4
10077,99TH ST HOUSE,9921 W DAKOTA ST,WEST ALLIS,WI,53227-,(414) 327-4605,MILWAUKEE,NEXT STEP IN COMMUNITY LIVING LLC,AFH,4
17620,A2 WALCARE ADULT FAMILY HOME,9905 W MONTANA AVE,WEST ALLIS,WI,53227,(414) 841-1654,MILWAUKEE,WALCARE ADULT FAMILY HOME LLC,AMBULATORY,4
13584,BENNETT OPTIONS FOR COMM GROWTH,7333 W BENNETT,WEST ALLIS,WI,53219-,(414) 433-1210,MILWAUKEE,OPTIONS FOR COMMUNITY GROWTH INC,AFH,4
13117,BROTOLOC MORGAN HEIGHTS,3329 S 113TH ST,WEST ALLIS,WI,53227-,(414) 545-1132,MILWAUKEE,BROTOLOC SOUTH INC,AFH,4
15878,CHCS ATLANTIC CROSSING ADULT FAMILY HOME,7326 WEST BELOIT ROAD,WEST ALLIS,WI,53219,(414) 455-3266,MILWAUKEE,CREATIVE HEALTH CARE SOLUTIONS INC,AFH,4
11750,CHCS HARLEY CROSSING ADULT FAMILY HOME,816 S 90TH ST,WEST ALLIS,WI,53214-,(414) 810-0661,MILWAUKEE,CREATIVE HEALTH CARE SOLUTIONS INC,AFH,4
17485,CRESCENT ASSISTED LIVING,2904 S 114TH ST,WEST ALLIS,WI,53227,(414) 491-5491,MILWAUKEE,CRESCENT ASSISTED LIVING,NONAMBULATORY,4
18124,CRESCENT ASSISTED LIVING,2904 SOUTH 114TH STREET UNIT S,WEST ALLIS,WI,53227,(414) 491-5491,MILWAUKEE,CRESCENT ASSISTED LIVING LLC,NONAMBULATORY,3
9963,DAKOTA HOUSE,7411 W DAKOTA ST,WEST ALLIS,WI,53214-,(414) 545-4630,MILWAUKEE,NEXT STEP IN COMMUNITY LIVING LLC,AFH,4
17067,HAVE A HEART ADULT FAMILY HOME LLC,1500 S 79TH ST,WEST ALLIS,WI,53214,(714) 642-1993,MILWAUKEE,HAVE A HEART ADULT FAMILY HOME LLC,AMBULATORY,3
17305,HAVE A HEART ADULT FAMILY HOME LLC 2,1502 S 79TH ST,WEST ALLIS,WI,53214,,MILWAUKEE,HAVE A HEART ADULT FAMILY HOME LLC,AMBULATORY,3
15890,HELPING HANDS COMMUNITY,2602 S 94TH ST,WEST ALLIS,WI,53227,(414) 439-4997,MILWAUKEE,HELPING HANDS COMMUNITY LLC,AFH,4
15970,HELPING HANDS COMMUNITY LLC,1339 S 112TH ST,WEST ALLIS,WI,53214,(414) 229-8274,MILWAUKEE,HELPING HANDS COMMUNITY LLC,AFH,4
17507,HELPING HANDS ON DAKOTA,9801 WEST DAKOTA ST,WEST ALLIS,WI,53227,(414) 469-6920,MILWAUKEE,HELPING HANDS ON 75TH STREET LLC,NONAMBULATORY,4
14952,HIL ROOT RIVER,2300 S ROOT RIVER PKWY,WEST ALLIS,WI,53227-,(262) 567-3288,MILWAUKEE,HOMES FOR INDEPENDENT LIVING OF WI LLC,AFH,4
17072,IDEAL COMMUNITY LIVING 2,929 S 121ST ST,WEST ALLIS,WI,53214,(414) 839-8710,MILWAUKEE,IDEAL COMMUNITY LIVING 2 LLC,NONAMBULATORY,3
16480,INAS HELPING HANDS,6617 W BELOIT RD,WEST ALLIS,WI,53219,(414) 210-5288,MILWAUKEE,,NONAMBULATORY,4
13115,LINCOLN AVENUE HOUSE,9833 W LINCOLN AVE,WEST ALLIS,WI,53227-,(262) 784-1840,MILWAUKEE,NEXT STEP IN RESIDENTIAL SERVICES,AFH,4
14862,LORDAN CARE ADULT FAMILY HOME,933 S 100TH STREET,WEST ALLIS,WI,53214-,(414) 616-1329,MILWAUKEE,"LORDAN CARE ADULT FAMILY HOME, LLC",AFH,3
10233,MANITOBA HOUSE,10303 W MANITOBA ST,WEST ALLIS,WI,53227-,(414) 543-1554,MILWAUKEE,NEXT STEP IN RESIDENTIAL SERVICES LLC,AFH,4
13834,NEXT STEP IN RES SERVICES BECHER STREET HOUSE,10626 W BECHER ST,WEST ALLIS,WI,53227-,(414) 988-5052,MILWAUKEE,NEXT STEP IN RESIDENTIAL SERVICES LLC,AFH,4
10921,NEXT STEP RESIDENTIAL SERVICES,1448 S 96TH ST,WEST ALLIS,WI,53214-,(414) 259-1660,MILWAUKEE,NEXT STEP IN RESIDENTIAL SERVICES LLC,AFH,4
17932,POSITIVE PATHWAYS TOO,8742 WEST MCMYRON STREET,WEST ALLIS,WI,53214,(414) 721-8833,MILWAUKEE,POSITIVE PATHWAYS LLC,AMBULATORY,3
17285,SERENITY GARDENS FAMILY HOME LLC,11156 W WALKER ST,WEST ALLIS,WI,53214,(414) 800-4041,MILWAUKEE,SERENITY GARDENS FAMILY HOME LLC,AMBULATORY,4
17513,WEST ALLIS ADULT FAMILY HOME LLC,1139 S 56TH ST,WEST ALLIS,WI,53214,(262) 894-1059,MILWAUKEE,,AMBULATORY,4
14077,LYDELL RESIDENTIAL,5850 N LYDELL AVE,WHITEFISH BAY,WI,53217-,(414) 395-3647,MILWAUKEE,COUNTRYVIEW GROUP HOMES LLC,AFH,4
18158,RASCALS RESORT LLC,29429 COUNTY HIGHWAY V,KENDALL,WI,54638,(608) 548-5006,MONROE,RASCALS RESORT LLC,AMBULATORY,4
13809,ANDERSON YESKE AFH,18447 ICEBOX ROAD,SPARTA,WI,54656-,(608) 269-2326,MONROE,,AFH,4
14766,ANDERSON YESKE AFH II,18441 ICEBOX ROAD,SPARTA,WI,54656-,(608) 269-2700,MONROE,,AFH,4
9915,PINE LANE FALLS ADULT FAMILY HOME,515 PEARL STREET,SPARTA,WI,54656-,(608) 269-0454,MONROE,,AFH,4
15564,RBI CARE LLC HOUSE 1,11751 STATE HWY 71,SPARTA,WI,54656,(608) 269-0386,MONROE,RBI CARE LLC,AFH,4
16519,RBI CARE LLC HOUSE 2,11761 STATE HWY 71,SPARTA,WI,54656,(608) 269-0386,MONROE,RBI CARE LLC,NONAMBULATORY,4
17004,RBI CARE LLC HOUSE 3,11759 STATE HWY 71,SPARTA,WI,54656,(608) 269-2778,MONROE,RBI CARE LLC,NONAMBULATORY,4
17346,RBI CARE LLC HOUSE 4,11763 STATE HWY 71,SPARTA,WI,54656,(608) 451-2925,MONROE,RBI CARE LLC,NONAMBULATORY,4
17345,RBI CARE LLC HOUSE 5,11765 STATE HWY 71,SPARTA,WI,54656,(608) 451-1113,MONROE,RBI CARE LLC,NONAMBULATORY,4
17650,RBI CARE LLC HOUSE 6,11757 STATE HWY 71,SPARTA,WI,54656,(608) 269-0386,MONROE,RBI CARE LLC,NONAMBULATORY,4
17651,RBI CARE LLC HOUSE 7,11755 STATE HWY 71,SPARTA,WI,54656,(608) 269-0386,MONROE,RBI CARE LLC,NONAMBULATORY,4
18093,RBI CARE LLC HOUSE 8,11749 STATE HIGHWAY 71,SPARTA,WI,54656,(608) 269-0386,MONROE,RBI CARE LLC,NONAMBULATORY,4
18096,RBI CARE LLC HOUSE 9,11747 STATE HIGHWAY 71,SPARTA,WI,54656,(608) 269-0386,MONROE,RBI CARE LLC,NONAMBULATORY,4
10124,ANTONY ADULT FAMILY HOME,21470 HWY 16,TOMAH,WI,54660-,(608) 374-5940,MONROE,DEBORAH ANTONY,AFH,4
12026,CAMBRIA HOUSE,313 W ELIZABETH ST,TOMAH,WI,54660-,(608) 567-0064,MONROE,,AFH,4
15189,CORNERSTONE AFH,622 WEST VETERANS ST,TOMAH,WI,54660,(608) 372-0886,MONROE,BLACKBERRY HILL INC,AFH,4
17172,GENESIS ADULT FAMILY HOME,218 NICHOLAS ST,TOMAH,WI,54660,,MONROE,BLACKBERRY HILL INC,AMBULATORY,4
15233,LIVING WELL ADULT FAMILY HOME,620 WEST VETERANS STREET,TOMAH,WI,54660,(608) 374-5666,MONROE,BLACKBERRY HILL INC,AFH,4
11829,NEW DAY AFH INC,31221 FRESNO AVENUE,TOMAH,WI,54660-,(608) 343-2766,MONROE,NEW DAY AFH INC,AFH,4
12644,NEW DAY AFH INC 2,31219 FRESNO AVENUE,TOMAH,WI,54660,(608) 343-2766,MONROE,NEW DAY AFH INC,AFH,4
14793,REM WISCONSIN II COUNTY J SOUTH,3296 COUNTY RD J,ABRAMS,WI,54101-,(608) 327-5945,OCONTO,REM WISCONSIN II INC,AFH,4
15646,REM EAST FIRST,324 EAST FIRST ST,GILLETT,WI,54124,(920) 855-1439,OCONTO,REM WISCONSIN II INC,AFH,3
16319,LIMITLESS POSSIBILITIES TRAILS NOOK,5677 TRAILS NOOK RD,LENA,WI,54139,,OCONTO,LIMITLESS POSSIBILITIES LLC,AMBULATORY,4
17984,LIMITLESS POSSIBILITIES 221 BITTERS AVE,221 BITTERS AVENUE,OCONTO,WI,54153,(920) 516-7148,OCONTO,LIMITLESS POSSIBILITIES LLC,NONAMBULATORY,4
15645,REM ALLIED COURT,644 ALLIED COURT,OCONTO,WI,54153,(920) 834-2470,OCONTO,REM WISCONSIN II INC,AFH,3
15994,ZIESMER ADULT FAMILY HOME,6785 ELLMAN LANE,OCONTO,WI,54153,(920) 737-0500,OCONTO,ELGIN + REBECCA ZIESMER,AFH,3
15644,REM PARK AVENUE,277-279 PARK AVE,OCONTO FALLS,WI,54154,(920) 846-0461,OCONTO,REM WISCONSIN II INC,AFH,4
14794,REM WISCONSIN II MCDERMID,5240 MCDERMID DR,OCONTO FALLS,WI,54154-,(608) 276-1191,OCONTO,REM WISCONSIN II INC,AFH,4
690011,FAMILY MATTERS ADULT FAMILY HOME,4124 COUNTY W,RHINELANDER,WI,54501-,(715) 362-0545,ONEIDA,FAMILY MATTERS INC,AFH,4
16929,RESCARE 222 MAPLE PARK,222 MAPLE PARK LANE,RHINELANDER,WI,54501,(715) 365-6607,ONEIDA,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,NONAMBULATORY,4
16928,RESCARE 224 MAPLE PARK,224 MAPLE PARK LANE,RHINELANDER,WI,54501,(715) 365-6606,ONEIDA,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,NONAMBULATORY,4
16938,RESCARE 4567 JAMIE,4567 JAMIE COURT,RHINELANDER,WI,54501,(715) 365-6882,ONEIDA,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,NONAMBULATORY,3
16936,RESCARE 4569 JAMIE,4569 JAMIE COURT,RHINELANDER,WI,54501,(715) 365-6893,ONEIDA,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,NONAMBULATORY,3
16939,RESCARE GERMOND A,2969 A GERMOND RD,RHINELANDER,WI,54501,(715) 365-6457,ONEIDA,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,NONAMBULATORY,4
16937,RESCARE GERMOND B,2969B GERMOND RD,RHINELANDER,WI,54501,(715) 365-6456,ONEIDA,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,NONAMBULATORY,4
16931,RESCARE WEST HILL,209 WEST HILL,RHINELANDER,WI,54501,(715) 365-6430,ONEIDA,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,NONAMBULATORY,4
690050,TRAILS END ADULT FAMILY HOME,4195 TRAILS END ROAD,RHINELANDER,WI,54501-,(715) 369-3798,ONEIDA,TRAILS END ADULT FAMILY HOME INC,AFH,4
17575,FOCUSED CARE ASSISTED LIVING LLC,9778 COUNTRY LN,WOODRUFF,WI,54568,(715) 439-4540,ONEIDA,FOCUSED CARE ASSISTED LIVING LLC,NONAMBULATORY,4
14634,ATLANTIC STREET HOUSE,114 E ATLANTIC ST,APPLETON,WI,54911-,(920) 850-0391,OUTAGAMIE,YOUR NEIGHBORHOOD LIVING INC,AFH,4
16363,GARDENS ADULT FAMILY HOME LLC (THE),4271 N PRAIRIE ROSE LANE,APPLETON,WI,54913,(920) 944-8880,OUTAGAMIE,GARDENS ADULT FAMILY HOMES LLC (THE),NONAMBULATORY,4
16799,GARDENS ADULT FAMILY HOMES LLC (THE),4291 N PRAIRIE ROSE LN,APPLETON,WI,54913,(920) 944-8880,OUTAGAMIE,GARDENS ADULT FAMILY HOMES LLC (THE),NONAMBULATORY,4
17793,GARDENS ADULT FAMILY HOMES LLC (THE) RIDGE HOME,6353 KUREY AVE,APPLETON,WI,54913,,OUTAGAMIE,GARDENS ADULT FAMILY HOMES LLC (THE),NONAMBULATORY,4
17964,GLACIER HOME,6321 KUREY DRIVE,APPLETON,WI,54913,(920) 427-4041,OUTAGAMIE,GARDENS ADULT FAMILY HOMES LLC (THE),NONAMBULATORY,4
16340,HELENS HOUSE DARBOY,W5705 MASE CT,APPLETON,WI,54915,,OUTAGAMIE,HELENS HOUSE LLC,AMBULATORY,4
18319,HELENS HOUSE GRAND CHUTE,4236 N SHADY WOOD CT,APPLETON,WI,54913,(920) 851-2345,OUTAGAMIE,HELENS HOUSE LLC,NONAMBULATORY,4
18318,HELENS HOUSE GRAND CHUTE BLUE,4210 N SHADY WOOD CT,APPLETON,WI,54913,(920) 851-2345,OUTAGAMIE,HELENS HOUSE LLC,NONAMBULATORY,4
11798,HIL TAMARACK,1612 WEST PACKARD STREET,APPLETON,WI,54914-,(920) 734-5912,OUTAGAMIE,HOMES FOR INDEPENDENT LIVING OF WI LLC,AFH,4
11226,HIL WESTWOOD,1101 E GLENDALE AVE,APPLETON,WI,54911-,(920) 993-8242,OUTAGAMIE,HOMES FOR INDEPENDENT LIVING OF WI LLC,AFH,4
13740,JONATHON PLACE,2417/2419 JONATHON DR,APPLETON,WI,54914-,(920) 831-6289,OUTAGAMIE,PRODUCTIVE LIVING SYSTEMS INC,AFH,4
12481,KAYLEE LANE ADULT FAMILY HOME,1619 KAYLEE LANE,APPLETON,WI,54913-,(920) 882-0286,OUTAGAMIE,INNOVATIVE SERVICES,AFH,4
14419,LINDBERGH STREET ADULT FAMILY HOME,111 E LINDBERGH ST,APPLETON,WI,54914-,(920) 830-2995,OUTAGAMIE,INNOVATIVE SERVICES INC,AFH,4
17628,LIONS KEEP,916 S DAYBREAK DR,APPLETON,WI,54915,,OUTAGAMIE,NOBILITY REIGNS LLC,AMBULATORY,4
9927,LOPPNOW ADULT FAMILY HOME,2426 N APPLETON ST,APPLETON,WI,54911-,(920) 993-5517,OUTAGAMIE,,AFH,4
16052,NOBILITY REIGNS MAJESTIC INN,1415 W SPRING ST,APPLETON,WI,54914,(920) 366-8707,OUTAGAMIE,NOBILITY REIGNS LLC,AFH,4
16935,RESCARE RANDYS LN,N224 RANDYS LANE,APPLETON,WI,54915,(920) 687-8358,OUTAGAMIE,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,NONAMBULATORY,4
16930,RESCARE WEST WILSON,219 WEST WILSON,APPLETON,WI,54915,(920) 840-6044,OUTAGAMIE,RESCARE RESIDENTIAL SERVICES WISCONSIN LLC,NONAMBULATORY,4
14107,RIDGEFIELD HOME,W2592 RIDGEFIELD CT,APPLETON,WI,54915-,(920) 993-9997,OUTAGAMIE,DEBRA DEBAUCHE AFH,AFH,4
18434,SUMMIT STREET AFH,2504 SUMMIT STREET,APPLETON,WI,54914,(920) 574-2665,OUTAGAMIE,INNOVATIVE SERVICES INC,AMBULATORY,4
14415,SUPERIOR STREET HOUSE,921 N SUPERIOR ST,APPLETON,WI,54911-,(920) 850-0391,OUTAGAMIE,YOUR NEIGHBORHOOD LIVING INC,AFH,4
17131,WEILAND HOUSE,406 W WEILAND,APPLETON,WI,54140,(920) 606-9378,OUTAGAMIE,HEART AND HOMES SUPPORT SERVICES LLC,AMBULATORY,4
11612,HICKORY ROAD ADULT FAMILY HOME,N8075 HICKORY ROAD,BEAR CREEK,WI,54922-9717,(920) 752-4578,OUTAGAMIE,INNOVATIVE SERVICES INC,AFH,4
13839,MAYNARD ADULT FAMILY HOME,107 LAMINE LN,COMBINED LOCKS,WI,54113-,(920) 428-9221,OUTAGAMIE,,AFH,4
17929,SPECTRUM 21,N1306 ELLEN LANE,GREENVILLE,WI,54942,(920) 475-6986,OUTAGAMIE,SPECTRUM 21,AMBULATORY,3
13001,CILANTRO ADULT FAMILY HOME,4301 CILANTRO LN,KAUKAUNA,WI,54130-,(920) 462-4477,OUTAGAMIE,INNOVATIVE SERVICES INC,AFH,4
12302,ERV COURT ADULT FAMILY HOME,W131 ERV COURT,KAUKAUNA,WI,54130-,(920) 759-9423,OUTAGAMIE,INNOVATIVE SERVICES INC,AFH,4
18250,GLENVIEW ADULT FAMILY HOME,2700 GLENVIEW AVE,KAUKAUNA,WI,54130,(920) 462-4586,OUTAGAMIE,INNOVATIVE SERVICES INC,AMBULATORY,3
14976,HELENS HOUSE KAUKAUNA,1240 BENS WAY,KAUKAUNA,WI,54130,(920) 851-2345,OUTAGAMIE,HELENS HOUSE LLC,AFH,4
16446,YOUR NEIGHBORHOOD LIVING INC,630 LAMERS RD,KIMBERLY,WI,54136,(920) 423-3143,OUTAGAMIE,YOUR NEIGHBORHOOD LIVING INC,AMBULATORY,4
17922,GUINEVERES KEEP,1114 EAST MAIN STREET,LITTLE CHUTE,WI,54140,(920) 366-8707,OUTAGAMIE,NOBILITY REIGNS LLC,AMBULATORY,4
16422,HELENS SENIOR HOME LTD-LITTLE CHUTE,610 HARVEST TRAIL,LITTLE CHUTE,WI,54913,(920) 851-2345,OUTAGAMIE,HELENS SENIOR HOUSE LTD,NONAMBULATORY,4
17814,LIGHT HOUSE CARE,1001 WEST ELM DR,LITTLE CHUTE,WI,54140,(715) 219-5438,OUTAGAMIE,,AMBULATORY,3
17105,MORNING STAR RESPITE LLC AFH,707 W MCKINLEY AVE,LITTLE CHUTE,WI,54140,(920) 423-3006,OUTAGAMIE,MORNING STAR RESPITE LLC,AMBULATORY,4
14489,C & Js,406 W HIGH ST,SEYMOUR,WI,54165-,(920) 833-1919,OUTAGAMIE,,AFH,4
15599,ROYAL ADULT FAMILY HOME,244 S ROYAL AVE,BELGIUM,WI,53004,(262) 285-3420,OZAUKEE,INDIVIDUAL GROWTH SERVICES INC,AFH,4
15352,NEW CARE FAMILY SERVICES CEDARBURG HOUSE LLC,W54 N519 HIGHLAND DR,CEDARBURG,WI,53012,(262) 236-9177,OZAUKEE,NEW CARE FAMILY SERVICES LLC,AFH,4
15790,WESTLAWN ADULT FAMILY HOME,W65N447 WESTLAWN AVE,CEDARBURG,WI,53012,(262) 261-5262,OZAUKEE,TCG HOLDING 14 LLC,AFH,4
12834,5TH AVENUE,950 5TH AVE,GRAFTON,WI,53024,(262) 268-6811,OZAUKEE,BALANCE INC,AFH,3
12309,BREEZE COVE,1256 1ST AVE,GRAFTON,WI,53024,(262) 375-9875,OZAUKEE,BALANCE INC,AFH,3
15909,WILLOW COURT ADULT FAMILY HOME,1740 16TH AVE,GRAFTON,WI,53024,(262) 689-2523,OZAUKEE,TCG HOLDINGS 14 LLC,AFH,4
15307,ABUNDANCE OF LIFE INC MEQUON TERRACE,6935 PIONEER RD,MEQUON,WI,53097,(262) 375-6488,OZAUKEE,ABUNDANCE OF LIFE INC,AFH,4
17815,CARING HOMES LLC,919 W SIERRA LN,MEQUON,WI,53092,(414) 339-1030,OZAUKEE,CARING HOMES LLC,NONAMBULATORY,4
17903,COMMUNITY SUPPORTIVE HOME CARE,1835 DONGES BAY ROAD,MEQUON,WI,53092,(414) 708-9484,OZAUKEE,COMMUNITY SUPPORTIVE HOME CARE LLC,NONAMBULATORY,4
17717,EXCELCARE ADULT HOME INC EXCELCARE 3,12051 N BRIARHILL RD,MEQUON,WI,53097,(414) 885-2360,OZAUKEE,EXCELCARE ADULT HOME INC,NONAMBULATORY,4
17095,HIAWATHA HOUSE AFH,4415 WEST HIAWATHA DR,MEQUON,WI,53092,(262) 302-4780,OZAUKEE,MT CASTLE CORPORATION,NONAMBULATORY,4
17790,MEQUON TERRACE II,6726 W MEQUON RD,MEQUON,WI,53092,(262) 204-8078,OZAUKEE,ABUNDANCE OF LIFE INC,AMBULATORY,3
14836,NEW CARE FAMILY SERVICES LLC,7625 W MEQUON RD,MEQUON,WI,53097,(262) 573-2917,OZAUKEE,NEW CARE FAMILY SERVICES LLC,AFH,4
16535,NEW CARE FAMILY SERVICES LLC MEQUON II,9945 N WAUWATOSA ROAD,MEQUON,WI,53092,(262) 365-4229,OZAUKEE,NEW CARE FAMILY SERVICES LLC,AMBULATORY,4
12067,SKY RESIDENTIAL GRACE,4413 W GRACE AVE,MEQUON,WI,53092,(262) 236-3870,OZAUKEE,SKY RESIDENTIAL SERVICES INC,AFH,4
17319,SUCCESSFUL CARE ADULT FAMILY HOME,6929 W DONGES BAY RD,MEQUON,WI,53092,(262) 643-4533,OZAUKEE,SUCCESSFUL CARE ADULT FAMILY HOME,AMBULATORY,4
15015,WILL STARR MEQUON HOUSE,7412 W DONGES BAY RD,MEQUON,WI,53092,(414) 550-8926,OZAUKEE,SINCERE CARE LLC,AFH,4
13011,AFH 245,245 THOMAS DR,PORT WASHINGTON,WI,53074,(262) 268-6811,OZAUKEE,BALANCE INC,AFH,4
