Facility ID,Facility Name,Phone Number,State Facility Type 1 Literal,County,Address,City,State,Zip Code,Email Address,Ownership Type,Licensee,Capacity
2303B5,BROOKDALE GREELEY,9703309500,ASSISTED LIVING RESIDENCE,WELD,1999 38TH AVENUE,GREELEY,CO,80634,kharden@brookdaleliving.com, PROFIT-CORPORA,ALTERRA HEALTHCARE CORPORATION,51
230374,PLANET VIEW INC,9703305133,ASSISTED LIVING RESIDENCE,WELD,3705 CARSON AVENUE,EVANS,CO,80620,chukwumaemeh@yahoo.com, PROFIT-CORPORA,PLANET VIEW INC,14
23Y767,BIRCH ASSISTED LIVING,9703461150,ASSISTED LIVING RESIDENCE,WELD,1819 BIRCH AVENUE,GREELEY,CO,80631,, PROFIT-CORPORA,"BIRCH ASSISTED LIVING, INC.",60
23123I,VISTA MESA ASSISTED LIVING RESIDENCE,9705641888,ASSISTED LIVING RESIDENCE,MONTEZUMA,1206 N MILDRED RD,CORTEZ,CO,81321,linda.carter@continuumhealth.com, PROFIT-CORPORA,"SOUTHWEST PROFESSIONAL PROPERTIES, INC",57
230411,CHATEAU DES MONS CARE AND ASSISTED LIVING,3037815865,ASSISTED LIVING RESIDENCE,ARAPAHOE,3426 S MARION STREET,ENGLEWOOD,CO,80113,, PROFIT-CORPORA,"MARION HEALTHCARE, INC",48
2304I6,STAGES ASSISTED LIVING RESIDENCE,3032877270,ASSISTED LIVING RESIDENCE,ADAMS,11275 HIGHLINE DRIVE,NORTHGLENN,CO,80233,l.pereira@communityreachcenter.org, CORPORATE NON-,ADAMS COMMUNITY MENTAL HEALTH CTR,16
2304OW,JOHN THOMAS HOUSE,3037399913,ASSISTED LIVING RESIDENCE,ARAPAHOE,16390 E 14TH PL,AURORA,CO,80011,, CORPORATE NON-,"AURORA COMPREHENSIVE COMM MENTAL HLTH CTR, INC .",15
2304H4,BEELER STREET RTF,3033606014,ASSISTED LIVING RESIDENCE,ARAPAHOE,1455 BEELER STREET,AURORA,CO,80010,, CORPORATE NON-,MENTAL HEALTH CENTER OF DENVER,15
2304BP,NARCISSUS HOUSE RTF,3036399728,ASSISTED LIVING RESIDENCE,DENVER,3940 S NARCISSUS WAY,DENVER,CO,80237,ann.selling@mhcd.org, CORPORATE NON-,MENTAL HEALTH CENTER OF DENVER,6
2304DZ,ASH STREET RTF,3037592673,ASSISTED LIVING RESIDENCE,DENVER,1450 S ASH ST,DENVER,CO,80222,joann.toney@mhcd.org, CORPORATE NON-,MENTAL HEALTH CENTER OF DENVER,8
2304H3,NEW VISIONS RTF,3039368105,ASSISTED LIVING RESIDENCE,DENVER,1810 S HOOKER,DENVER,CO,80219,christine.lanham@alhcd.org, CORPORATE NON-,MENTAL HEALTH CENTER OF DENVER,8
2304F0,MONACO HOUSE RTF,3033554008,ASSISTED LIVING RESIDENCE,DENVER,1512 MONACO PARKWAY,DENVER,CO,80220,lyndsay.burnett@mhcd.org, CORPORATE NON-,MENTAL HEALTH CENTER OF DENVER,8
2304G5,JOHN VALLEGOS HOUSE RTF,3037447371,ASSISTED LIVING RESIDENCE,DENVER,1810 S COLUMBINE ST,DENVER,CO,80210,joann.toney@mhcd.org, CORPORATE NON-,MENTAL HEALTH CENTER OF DENVER,8
2304P8,SECOND STREET RTF,3037652480,ASSISTED LIVING RESIDENCE,DENVER,200 S SHERMAN STREET,DENVER,CO,80209,joann.toney@mhcd.org, CORPORATE NON-,MENTAL HEALTH CENTER OF DENVER,9
2304G7,MONROE HOUSE RTF,3033772586,ASSISTED LIVING RESIDENCE,DENVER,1425 MONROE STREET,DENVER,CO,80206,joann.toney@mhcd.org, CORPORATE NON-,MENTAL HEALTH CENTER OF DENVER,12
2304VF,DAVID HOUSE RTF,3035047700,ASSISTED LIVING RESIDENCE,DENVER,5201 SHERMAN,DENVER,CO,80216,, CORPORATE NON-,MENTAL HEALTH CENTER OF DENVER,15
2304G8,PARK PLACE RTF,3034333944,ASSISTED LIVING RESIDENCE,DENVER,2829 W 33RD AVENUE,DENVER,CO,80211, joann.toney@mhcd.org, CORPORATE NON-,MENTAL HEALTH CENTER OF DENVER,16
2304I4,TELLER PLACE RTF,3039888493,ASSISTED LIVING RESIDENCE,JEFFERSON,7290 WEST 14TH AVENUE,LAKEWOOD,CO,80215,Paulk@jcmh.org, CORPORATE NON-,JEFFERSON CENTER FOR MENTAL HEALTH,6
2304H8,JEWELL PLACE RTF,3039888493,ASSISTED LIVING RESIDENCE,JEFFERSON,8640 W JEWELL AVE,LAKEWOOD,CO,80232,maryse@jcmh.org, CORPORATE NON-,JEFFERSON CENTER FOR MENTAL HEALTH,8
2303FH,KINNICK CENTER RTF,9703472281,ASSISTED LIVING RESIDENCE,WELD,1316 11TH AVE,GREELEY,CO,80631,sherry.pfifer@northrange.org, CORPORATE NON-,NORTH RANGE BEHAVIORAL HEALTH,12
2304G6,FRANKLIN HOUSE RTF,3033773772,ASSISTED LIVING RESIDENCE,DENVER,1730 FRANKLIN,DENVER,CO,80218,,CORPORATE NON-PROF,MENTAL HEALTH CORP OF DENVER,11
23V733,RMCC,7204125730,ASSISTED LIVING RESIDENCES,ARAPAHOE,10405 W BERRY,LITTLETON,CO,80127,, LIMITED LIABIL,ROCKY MOUNTAIN CARE AND CONSULTING LLC,8
23Y683,SLP COLORADO,7204125730,ASSISTED LIVING RESIDENCES,DOUGLAS,2570 PEMBERLY AVE,HIGHLANDS RANCH,CO,80126,, LIMITED LIABIL,TBI COLORADO LLC,8
23C443,ARA AT HIDDEN RIVER,3038777965,ASSISTED LIVING RESIDENCES,DOUGLAS,20780 BRIDLEWOOD LANE,PARKER,CO,80138,mmouw@auroraservices.com, PROFIT-CORPORA,AURORA RESIDENTIAL ALTERNATIVES INC,5
23G125,ARA AT THE WOODLANDS,3038777965,ASSISTED LIVING RESIDENCES,DOUGLAS,1746 WILD STAR WAY,CASTLE ROCK,CO,80104,mmouw@auroraservices.com, PROFIT-CORPORA,AURORA RESIDENTIAL ALTERNATIVES,8
23W361,ARA AT HOLLY HILLS,7206394599,ASSISTED LIVING RESIDENCES,DOUGLAS,23451 E HOLLY HILLS WAY,PARKER,CO,80138,mmouw@auroraservices.com, PROFIT-CORPORA,AURORA RESIDENTIAL ALTERNATIVES INC,8
23T747,ARA AT LANDER CIRCLE,3038777965,ASSISTED LIVING RESIDENCES,EL PASO,2137 LANDER CIRCLE,COLORADO SPRINGS,CO,80909,mmouw@auroraservices.com, PROFIT-CORPORA,AURORA RESIDENTIAL ALTERNATIVES INC,5
23S684,FLOURISH SUPPORTIVE LIVING AT TEXAS,3039892624,ASSISTED LIVING RESIDENCES,JEFFERSON,9232 W TEXAS DRIVE,LAKEWOOD,CO,80232,, LIMITED LIABIL,DESHANO CARE CENTERS LLC,0
23I970,SLP COLORADO WELLINGTON,7204125730,ASSISTED LIVING RESIDENCES,ARAPAHOE,7681 WELLINGTON STREET,CENTENNIAL,CO,80122,, LIMITED LIABIL,TBI COLORADO LLC,8
23B859,FLOURISH SUPPORTIVE LIVING AT PEAKVIEW,3038036977,ASSISTED LIVING RESIDENCES,ARAPAHOE,8217 W PEAKVIEW DRIVE,LITTLETON,CO,80123,tdeshano@cqlhomes.com, LIMITED LIABIL,DESHANO CARE CENTERS LLC,8
23U248,ROCKY MOUNTAIN CARE AND CONSULTING LLC,7204125730,ASSISTED LIVING RESIDENCES,ARAPAHOE,5130 W PLYMOUTH DR,LITTLETON,CO,80128,, LIMITED LIABIL,ROCKY MOUNTAIN CARE AND CONSULTING LLC,8
23G928,FLOURISH SUPPORTIVE LIVING AT FLOYD,3038036977,ASSISTED LIVING RESIDENCES,ARAPAHOE,2330 E FLOYD AVE,ENGLEWOOD,CO,80113,, LIMITED LIABIL,DESHANO CARE CENTERS LLC,9
23Y769,ASSURED ASSISTED LIVING 5,3038142688,ASSISTED LIVING RESIDENCES,DOUGLAS,1671 THATCH CIRCLE,CASTLE ROCK,CO,80109,, LIMITED LIABIL,ASSURED ASSISTED LIVING LLC,9
23J618,COLUMBINE HOUSE,7195971402,ASSISTED LIVING RESIDENCES,EL PASO,5523 S BUCKSKIN PASS DR,COLORADO SPRINGS,CO,80917,ldryers@comcast.net, LIMITED LIABIL,BRAINCARE LLC,8
23R198,SOARING HOUSE,7192724246,ASSISTED LIVING RESIDENCES,EL PASO,6243 SOARING DRIVE,COLORADO SPRINGS,CO,80918,, LIMITED LIABIL,BRAINCARE LLC,8
23G122,FLOURISH SUPPORTIVE LIVING AT REED,3038036977,ASSISTED LIVING RESIDENCES,JEFFERSON,3225 S REED COURT,LAKEWOOD,CO,80227,, LIMITED LIABIL,DESHANO CARE CENTERS LLC,9
23E988,FLOURISH SUPPORTIVE LIVING AT OWENS,3038036977,ASSISTED LIVING RESIDENCES,JEFFERSON,1975 OWENS COURT,LAKEWOOD,CO,80215,tdeshano@cqlhomes.com, LIMITED LIABIL,DESHANO CARE CENTERS LLC,9
23RBTU,OASIS HOUSE,7192178850,ASSISTED LIVING RESIDENCES,PUEBLO,972 S PURCELL BLVD,PUEBLO,CO,81007,, LIMITED LIABIL,BRAINCARE LLC,10
23O492,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,3037289238,ASSISTED LIVING RESIDENCES,ADAMS,10130 MELODY DR,NORTHGLENN,CO,80260,, PROFIT-CORPORA,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,5
23T736,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,7206289092,ASSISTED LIVING RESIDENCES,ADAMS,8823 PRINCETON STREET,WESTMINSTER,CO,80031,, PROFIT-CORPORA,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,8
23D454,ARA AT THE PINERY,3038777965,ASSISTED LIVING RESIDENCES,DOUGLAS,7822 WINDWOOD WAY,PARKER,CO,80134,mmouw@auroraservices.com, PROFIT-CORPORA,AURORA RESIDENTIAL ALTERNATIVES,8
23Q655,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,3034567830,ASSISTED LIVING RESIDENCES,JEFFERSON,8417 W 74TH PLACE,ARVADA,CO,80005,, PROFIT-CORPORA,A WILDFLOWER ASSISTED LIVING AND CARE HOME INC,8
