Facid,Mcare ID,Mcaid ID,Type,Name,Address,Address2,City,State,Zip,County,Beds,Certified Beds,Medicare Beds,Medicaid Beds,Dually Certified Beds,ICFID Beds,License Expires,License,Administrator,Telephone,Email,CCN,Parent Company,Type,License Issued
UT467061,467061,8.70E+11,HHA-18,ROCKY MOUNTAIN HOME CARE,"576 WEST 900 SOUTH, SUITE 105",,WOODS CROSS,UT,84010,DAVIS,0,0,0,0,0,0,10/31/21,2021-HHA-569,"MR KEVIN ANDERSON, Administrator",(801) 525-4800,contracting@rmcare.com,467061,"BCBU, INC.",VOL. NON PROFI,10/8/92
UT000473,467336,,HHA-18,SALUS HOME HEALTH,"7001 SOUTH 900 EAST, SUITE 300",,MIDVALE,UT,84047,SALT LAKE,0,0,0,0,0,0,7/31/22,2020-HHA-101549,"MS NANNETTE RODRIGUEZ, Administrator",(801) 566-1185,nrodriguez@salushomecare.com,467336,"UTAH HOMECARE, LLC",PROPRIETARY,7/5/11
UT000148,467121,,HHA-18,SIGNATURE HEALTHCARE AT HOME - SLCHH,"5965 SOUTH 900 EAST, SUITE 200",,MURRAY,UT,84121,SALT LAKE,0,0,0,0,0,0,2/28/22,2020-HHA-UT000148,"MR JARIN LAMPH, Administrator",(801) 463-2478,jlamph@4signatureservice.com,467121,"AVAMERE HOME HEALTH CARE, LLC",PROPRIETARY,1/19/05
UT000637,467343,,HHA-18,"SOLSTICE HOME HEALTH, LLC",1115 SOUTH 900 EAST,,SALT LAKE CITY,UT,84105,SALT LAKE,0,0,0,0,0,0,3/31/23,2021-HHA-UT000637,"MS AMY HARTMAN, Administrator",(801) 485-1035,amy@solsticehc.com,467343,SOLSTICE HOME HEALTH LLC,PROPRIETARY,3/11/14
UT467081,467081,8.70E+11,HHA-18,SOUTH DAVIS HOME HEALTH,481 SOUTH 400 EAST,,BOUNTIFUL,UT,84010,DAVIS,0,0,0,0,0,0,5/31/21,2020-HHA-UT467081,"MR DAVID BLAND, Administrator",(801) 298-8983,davidbland@sdch.com,467081,"PROVIDENTIAL BBA OPERATING, LP",,1/25/08
UT467110,467110,,HHA-18,"SPECIALTY NURSING SERVICES, INC",620 SOUTH 9500 EAST,,HUNTSVILLE,UT,84317,WEBER,0,0,0,0,0,0,1/31/22,2020-HHA-844,"MS CYNTHIA ALLEN, Administrator",(801) 732-2178,jmesserly@specialtynursingservices.com,467110,SPECIALTY NURSING SERVICES,VOL. NON PROFI,1/29/97
UT000854,467360,,HHA-18,STAR KIDS PEDIATRIC HOME HEALTH,445 EAST 1000 SOUTH,,PLEASANT GROVE,UT,84062,UTAH,0,0,0,0,0,0,7/31/21,2019-HHA-UT000854,"MS AMANDA FRANCIS, Administrator",(801) 361-8578,amandafrancis@starkidshhc.com,467360,,,7/2/18
UT000181,467223,,HHA-18,SUMMIT HOME HEALTH,"5882 SOUTH 900 EAST, SUITE 101",,MURRAY,UT,84121,SALT LAKE,0,0,0,0,0,0,11/30/22,2020-HHA-72612,"MR DAVID BRITSCH, Administrator",(801) 542-7150,dbritsch@summithomehealth.com,467223,INTERMOUNTAIN HOME HEALTH INC,PROPRIETARY,11/7/05
UT000248,467235,,HHA-18,SUMMIT HOME HEALTH - LAYTON,"2071 NORTH MAIN STREET, SUITE 204",,LAYTON,UT,84041,DAVIS,0,0,0,0,0,0,3/31/22,2020-HHA-78974,"MR DAVID BRITSCH, Administrator",(801) 825-2655,dbritsch@summithomehealth.com,467235,INTERMOUNTAIN HOME HEALTH INC,PROPRIETARY,3/7/07
UT000912,467361,,HHA-18,SUMMIT HOME HEALTH ST GEORGE,1141 WEST STATE STREET SUITE 10,,HURRICANE,UT,84737,WASHINGTON,0,0,0,0,0,0,8/31/22,2020-HHA-UT000912,"MR DAVID BRITSCH, Administrator",(801) 542-7150,dbritsch@summithomehealth.com,467361,"SUMMIT ST. GEORGE, LLC",,8/21/19
UT000701,467351,,HHA-18,"SUN TREE HOME HEALTH, LLC","1240 EAST 100 SOUTH, SUITE 121",,ST GEORGE,UT,84790,WASHINGTON,0,0,0,0,0,0,8/31/21,2019-HHA-UT000701,"MR MARK HYMAS, Administrator",(435) 767-1171,mark@suntreehospice.com,467351,SUN TREE HOME HEALTH LLC,PROPRIETARY,7/7/15
UT000364,467254,,HHA-18,SUNSHINE TERRACE HOME HEALTH,209 WEST 300 NORTH,,LOGAN,UT,84321,CACHE,0,0,0,0,0,0,10/31/22,2020-HHA-89956,"MS KIM NYDEGGER, Administrator",(435) 716-8541,kim.nydegger@sunshineterrace.com,467254,SUNSHINE TERRACE FOUNDATION,PROPRIETARY,6/3/09
UT467108,467108,8.71E+11,HHA-18,SUPERIOR HOME CARE,184 EAST 5900 SOUTH,,MURRAY,UT,84107,SALT LAKE,0,0,0,0,0,0,11/30/21,2019-HHA-823,"MS ANDREA HAVACKO, Administrator",(801) 254-3200,andrea@superiorhomecareandhospice.com,467108,SUPERIOR HOME CARE INC,PROPRIETARY,11/25/96
UT000231,467231,,HHA-18,SYMBII HOME HEALTH,"1916 NORTH 700 WEST, SUITE 110",,LAYTON,UT,84041,DAVIS,0,0,0,0,0,0,6/30/22,2020-HHA-77779,"MR LARSON ALDER, Administrator",(801) 444-0221,LAldler@symbiihealth.com,467231,"SILVER LAKE HEALTHCARE, INC.",PROPRIETARY,11/28/06
UT000158,467219,,HHA-18,SYMBII HOME HEALTH BEAR RIVER,"1153 NORTH MAIN STREET,SUITE B100/110",,LOGAN,UT,84341,CACHE,0,0,0,0,0,0,7/31/21,2021-HHA-UT000158,"MR ANDREW CHENEY, Administrator",(435) 752-2291,andrew.cheney@pennantservices.com,467219,BEAR RIVER HEALTHCARE LLC,PROPRIETARY,4/4/05
UT000618,467342,4.64E+11,HHA-18,SYMBII HOME HEALTH SOUTH,"1385 WEST 2200 SOUTH, SUITE 202",,WEST VALLEY CITY,UT,84119,SALT LAKE,0,0,0,0,0,0,2/28/22,2020-HHA-UT000618,"MR PATRICK HOBBS, Administrator",(801) 716-7800,phobbs@symbiihealth.com,467342,"EXEMPLAR HEALTHCARE, INC.",PROPRIETARY,11/14/13
UT000930,467362,,HHA-18,TEMPLE VIEW HOME HEALTH,1611 EAST 2450 SOUTH #5A,,ST GEORGE,UT,84790,WASHINGTON,0,0,0,0,0,0,4/30/23,2021-HHA-UT000930,"MR SPENCER CLARK, Administrator",(435) 628-8410,admin@templeviewhospice.com,467362,TEMPLE VIEW HOME HEALTH,,4/14/20
UT000404,467257,,HHA-18,TENDER CARE HOME HEALTH,"1751 W ALEXANDER STREET, SUITE 106",,WEST VALLEY CITY,UT,84119,SALT LAKE,0,0,0,0,0,0,4/30/22,2020-HHA-UT000404,"MR JONATHAN VAN ORDEN, Administrator",(801) 335-0522,jon@tendercarehospice.com,467257,"UNIFIED HEALTH SERVICES, LLC",PROPRIETARY,2/10/10
UT648069,467207,5.10E+11,HHA-18,TOTAL KNEE AND HIP REHABILITATION,383 EAST 60 SOUTH,,AMERICAN FORK,UT,84003,UTAH,0,0,0,0,0,0,2/28/21,2019-HHA-UT648069,"MR J. SAM CLARK, Administrator",(801) 576-6417,admin@axisinhome.com,467207,"TOTAL KNEE AND HIP REHABILITATION, INC",PROPRIETARY,1/2/03
UT467039,467039,8.70E+11,HHA-18,UINTAH BASIN HOME CARE SERVICES,187 WEST LAGOON STREET,,ROOSEVELT,UT,84066,DUCHESNE,0,0,0,0,0,0,1/31/22,2020-HHA-152,"MS NICHOLE WILSON, Administrator",(435) 722-2418,nichole_wilson@ubh.org,467039,UINTAH BASIN MEDICAL CENTER,VOL. NON PROFI,1/20/86
UT000763,467353,,HHA-18,UTAH COMMUNITY HEALTHCARE INC,"9176 SOUTH 300 WEST, SUITE 32",,SANDY,UT,84070,SALT LAKE,0,0,0,0,0,0,8/31/21,2019-HHA-UT000763,"MR GUSTAVO GONZALEZ, Administrator",(801) 921-0270,Gustavo.UCHealthcare@gmail.com,467353,UTAH COMMUNITY HEALTHCARE,PROPRIETARY,8/16/16
UT000205,467225,,HHA-18,UTAH HOME HEALTH,350 WEST CENTER STREET,,BONNIE,UT,84057,UTAH,0,0,0,0,0,0,4/30/21,2020-HHA-75199,"MR RILEY EDGINGTON, Administrator",(801) 373-1400,info@utahhomehealth.net,467225,UTAH HOME HEALTH AND HOSPICE LLC,PROPRIETARY,4/26/06
UT000840,467355,,HHA-18,UTAH HOME HEALTH-NORTH,"250 NORTH REDWOOD ROAD, SUITE 101",,NORTH SALT LAKE,UT,84054,DAVIS,0,0,0,0,0,0,3/31/23,2021-HHA-UT000840,"MS VALERIE HENRY, Administrator",(210) 787-3343,ambrosehealthcarellc@gmail.com,467355,AMBROSE HEALTHCARE LLC,PROPRIETARY,3/1/18
UT000971,,,HHA-18,UTAH HOME NURSING,"152 WEST BURTON AVENUE, SUITE G",,SALT LAKE CITY,UT,84115,SALT LAKE,0,0,0,0,0,0,9/2/21,2021-HHA-UT000971,"MS PATRICIA MCKEE, Administrator",(801) 560-2761,kwhatcott@hwcg.com mmckee@hwcg.com,,RATHBURN HEALTHCARE LLC,PROPRIETARY,3/2/21
UT411005,467213,,HHA-18,"VALEO HOME HEALTHCARE SERVICES, LLC",1376 EAST 3300 SOUTH,,SALT LAKE CITY,UT,84106,SALT LAKE,0,0,0,0,0,0,11/30/22,2020-HHA-103420,"MS LISA KISSELL, Administrator",(801) 639-0020,intake@valeohh.com,467213,"VALEO HOME HEALTHCARE SERVICES, LLC",,11/7/03
UT000349,467252,,HHA-18,WASATCH HOME HEALTH,"3665 SOUTH 8400 WEST, SUITE 20",,MAGNA,UT,84044,SALT LAKE,0,0,0,0,0,0,10/31/21,2021-HHA-UT000349,"MS MAHOGANI THURSTON, Administrator",(385) 522-2906,mahogani.wasatchhospice@gmail.com,467252,SOLUTIONS FOR HOME HEALTH AND HOSPICE,PROPRIETARY,3/10/09
UT000285,467243,,HHA-18,ZION'S WAY HOME HEALTH,"1173 SOUTH 250 WEST, SUITE 401",,ST GEORGE,UT,84770,WASHINGTON,0,0,0,0,0,0,4/30/21,2019-HHA-106473,"MR CORTNEY MATHEWS, Administrator",(435) 688-0648,clmathews@zionsway.com,467243,"RED ROCK HEALTHCARE, INC.",PROPRIETARY,10/12/07
UT461827,461827,,FQHC,BEAR LAKE - CACHE VALLEY COMMUNITY HEALTH CENTER,1515 NORTH 400 EAST #104,,LOGAN,UT,84341,CACHE,0,0,0,0,0,0,,,", Administrator",(435) 755-6061,smackley@cvchc.org / bboyer@cvchc.org /grobertsons@cvchc.org,461827,,,
461820,461820,,FQHC,BEAR LAKE COMMUNITY HEALTH CENTER,325 WEST HOGAN HIGHWAY,PO BOX 328,GARDEN CITY,UT,84028,RICH,0,0,0,0,0,0,,,"MS VICKIE MIGLIORI, Administrator",(435) 946-3660,hr@cvchc.org,461820,,,
461847,461847,,FQHC,BEAR RIVER HEALTH CLINIC,440 WEST 600 NORTH,,TREMONTON,UT,84337,BOX ELDER,0,0,0,0,0,0,,,"MS PATRICE MORLEY, Administrator",(435) 257-3318,,461847,,,
UT461833,461833,,FQHC,BLANDING FAMILY PRACTICE COMMUNITY HEALTH CENTER,802 SOUTH 200 WEST,,BLANDING,UT,84511,SAN JUAN,0,0,0,0,0,0,,,", Administrator",(435) 678-3601,,461833,,,
461861,461861,,FQHC,BLANDING FAMILY VISION CENTER,46 NORTH MAIN STREET,,BLANDING,UT,84511,SAN JUAN,0,0,0,0,0,0,,,"MS PATRICE MORLEY, Administrator",(435) 678-0590,lmonson@unhsinc.org,461861,,,
461857,461857,,FQHC,BOX ELDER COMMUNITY HEALTH CENTER,5 WEST 200 NORTH,,BRIGHAM CITY,UT,84302,BOX ELDER,0,0,0,0,0,0,,,", Administrator",(435) 723-3799,smackley@cvchc.org / bboyer@cvchc.org /grobertsons@cvchc.org,461857,,,
UT461810,461810,,FQHC,BRIGHAM CITY COMMUNITY HEALTH CENTER,980 SOUTH 500 WEST,SUITE 1,BRIGHAM CITY,UT,84302,BOX ELDER,0,0,0,0,0,0,,,", Administrator",(435) 723-8276,jrodriquez@chc-ut.org,461810,,,
461844,461844,,FQHC,CACHE VALLEY COMMUNITY HEALTH CENTER,944 SOUTH STATE HIGHWAY 89,,LOGAN,UT,84321,CACHE,0,0,0,0,0,0,,,", Administrator",(435) 755-6061,smackley@cvchc.org / bboyer@cvchc.org /grobertsons@cvchc.org,461844,,,
UT461829,461829,,FQHC,CACHE VALLEY COMMUNITY HEALTH CENTER SOUTH,517 WEST 100 NORTH SUITE 110,,PROVIDENCE,UT,84332,CACHE,0,0,0,0,0,0,,,", Administrator",(435) 946-3660,smackley@cvchc.org / bboyer@cvchc.org /grobertsons@cvchc.org,461829,,,
461867,461867,,FQHC,CARBON MEDICAL SERVICE,305 CENTER STREET,,EAST CARBON,UT,84520,CARBON,0,0,0,0,0,0,,,"SHEILA EDWARDS, Administrator",(435) 888-2270,,461867,,,
UT461801,461801,,FQHC,CARBON MEDICAL SERVICE ASSOCIATION,331 HIGHWAY 123,,SUNNYSIDE,UT,84539,CARBON,0,0,0,0,0,0,,,", Administrator",(435) 888-4411,yjensen@emerytelcom.net,461801,,,
461822,461822,,FQHC,CARBON MEDICAL SERVICE ASSOCIATION - HELPER CLINIC,125 SOUTH MAIN,,HELPER,UT,84526,CARBON,0,0,0,0,0,0,,,", Administrator",(435) 472-7000,yjensen@emerytelcom.net,461822,,,
461849,461849,,FQHC,CEDAR COMMUNITY HEALTH CENTER,440 NORTH PAIUTE DRIVE,,CEDAR CITY,UT,84721,IRON,0,0,0,0,0,0,,,"MS ADELE WATTS, Administrator",(435) 688-8198,tgoddard@fourpointshealth.org,461849,,,
461862,461862,,FQHC,CENTRAL CITY CLINIC,610 SOUTH 200 EAST SUITE B,,SALT LAKE CITY,UT,84111,SALT LAKE,0,0,0,0,0,0,,,"SHEILA EDWARDS, Administrator",(801) 539-8617,,461862,,,
UT461812,461812,,FQHC,COMMUNITY HEALTH CENTER INC,324 10TH AVENUE STE 249,,SALT LAKE CITY,UT,84103,SALT LAKE,0,0,0,0,0,0,,,"MS JACQUELYNE MONTOYA, Administrator",(801) 539-8617,jmontoya@chcut.org,461812,,,
461860,461860,,FQHC,COMMUNITY HEALTH CENTERS INC,1078 SOUTH 300 EAST #4,,SALT LAKE CITY,UT,84111,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 412-6920,jthomas@chc-ut.org,461860,,,
"324 10TH AVENUE,",461859,,FQHC,COMMUNITY HEATLH CENTERS INC,"324 10TH AVENUE, SUITE 249",,SALT LAKE CITY,UT,84103,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 412-6920,,461859,,,
UT461808,461808,,FQHC,COPPERVIEW COMMUNITY HEALTH CENTERS INC,"220 WEST 7200 SOUTH, STE A",,MIDVALE,UT,84047,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 566-5495,,461808,,,
461853,461853,,FQHC,EAST BAY HEALTH CENTER,"299 EAST 900 SOUTH, SUITE #101",,PROVO,UT,84606,UTAH,0,0,0,0,0,0,,,"MR TODD BAILEY, Administrator",(801) 429-2000,todd@m-chc.org,461853,,,
461854,461854,,FQHC,ELLIS R SHIPP CLINIC,4535 SOUTH 5600 WEST,,WEST VALLEY CITY,UT,84120,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 676-4405,jthomas@chc-ut.org,461854,,,
UT461803,461803,,FQHC,ENTERPRISE VALLEY MEDICAL CENTER,223 SOUTH 200 EAST,PO BOX 370,ENTERPRISE,UT,84725,WASHINGTON,0,0,0,0,0,0,,,"MS WANDA PATTERSON, Administrator",(435) 878-2281,Rydelr@scinternet.net,461803,,,
461843,461843,,FQHC,FAMILY HEALTHCARE,391 NORTH 200 WEST,,HURRICANE,UT,84737,WASHINGTON,0,0,0,0,0,0,,,", Administrator",(435) 879-5101,,461843,,,
UT000670,,,FQHC,FAMILY HEALTHCARE,25 N 100 E STE 102,,ST GEORGE,UT,84770,WASHINGTON,0,0,0,0,0,0,,,", Administrator",(435) 986-2565,,,,,
461864,461864,,FQHC,FAMILY HEALTHCARE,74 HARDING AVENUE,,CEDAR CITY,UT,84720,IRON,0,0,0,0,0,0,,,"MS PATRICE MORLEY, Administrator",(435) 865-1387,,461864,,,
461846,461846,,FQHC,FAMILY HEALTHCARE,245 EAST 680 SOUTH,,CEDAR CITY,UT,84720,IRON,0,0,0,0,0,0,,,"MS STEPHANIE GULL, Administrator",(435) 986-2565,lori@familyhc.org,461846,,,
UT157186,461819,,FQHC,FAMILY HEALTHCARE,"25 NORTH 100 EAST, SUITE 102",,ST GEORGE,UT,84770,WASHINGTON,0,0,0,0,0,0,,,"MR JACOB MADSEN, Administrator",(435) 986-2565,nancy@familyhc.org,461819,"SOUTHWEST UTAH COMMUNITY HEALTH CENTER, INC",PROPRIETARY,
UT461804,461804,,FQHC,GREEN RIVER MEDICAL CENTER,110 MEDICAL DRIVE POB 417,,GREEN RIVER,UT,84525,EMERY,0,0,0,0,0,0,,,"MS WANDA PATTERSON, Administrator",(435) 564-3434,frontdesk@grmc.biz,461804,,,
461845,461845,,FQHC,HOPE COMMUNITY HEALTH CENTER,269 WEST 33RD STREET,,OGDEN,UT,84401,WEBER,0,0,0,0,0,0,,,", Administrator",(801) 334-1327,slevesque@midtownchc.org,461845,,,
UT461814,461814,,FQHC,INDIAN HEALTH CARE CLINIC,350 SOUTH 700 EAST,,SALT LAKE CITY,UT,84102,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 359-6906,,461814,,,
461851,461851,,FQHC,KANOSH COMMUNITY HEALTH CENTER,157 RESERVATION DRIVE,,KANOSH,UT,84637,MILLARD,0,0,0,0,0,0,,,"MS STEPHANIE GULL, Administrator",(435) 759-2610,tgoddard@fourpointshealth.org,461851,,,
461841,461841,,FQHC,KAZEN MEMORIAL CLINIC,570 EAST MOQUILN,,ESCALANTE,UT,84726,GARFIELD,0,0,0,0,0,0,,,", Administrator",(435) 676-8811,alberto.vasquez@imail.org,461841,,,
461850,461850,,FQHC,KOOSHAREM COMMUNITY HEALTH CENTER,795 NORTH PAIUTE WAY,,RICHFIELD,UT,84701,SEVIER,0,0,0,0,0,0,,,"MS STEPHANIE GULL, Administrator",(435) 893-0977,tgoddard@fourpointshealth.org,461850,,,
UT461824,461824,,FQHC,M C H C - CHILDREN'S CLINIC,"425 EAST 5350 SOUTH, SUITE 355",,OGDEN,UT,84405,WEBER,0,0,0,0,0,0,,,", Administrator",(801) 475-7007,,461824,,,
UT461823,461823,,FQHC,M C H C - DAVIS MEDICAL CLINIC,50 EAST STATE STREET,,FARMINGTON,UT,84025,DAVIS,0,0,0,0,0,0,,,", Administrator",(801) 451-3711,,461823,,,
UT461825,461825,,FQHC,M C H C - JAMES MADISON ELEMENTARY HEALTH CENTER,2563 MONROE,,OGDEN,UT,84401,WEBER,0,0,0,0,0,0,,,", Administrator",(801) 393-5355,,461825,,,
UT461815,461815,,FQHC,M C H C - MIDTOWN COMMUNITY HEALTH CENTER,2240 ADAMS AVENUE,,OGDEN,UT,84401,WEBER,0,0,0,0,0,0,,,", Administrator",(801) 393-5355,,461815,,,
461842,461842,,FQHC,MID VALLEY HEALTH CLINIC,8446 SOUTH HARRISON STREET,,MIDVALE,UT,84047,SALT LAKE,0,0,0,0,0,0,,,"MR KURT MICKA, Administrator",(801) 417-0131,kmica@upfh.org,461842,,,
461852,461852,,FQHC,MIDTOWN COMMUNITY HEALTH CENTER - LOGAN CLINIC,272 1/2 MAIN STREET,,LOGAN,UT,84321,CACHE,0,0,0,0,0,0,,,"MS SONJA LEVESQUE, Administrator",(801) 393-5355,slevesque@midtownchc.org,461852,,,
461836,461836,,FQHC,MIDTOWN SOUTH SALT LAKE COMMUNITY HEALTH CENTER,2253 SOUTH STATE STREET,,SALT LAKE CITY,UT,84115,SALT LAKE,0,0,0,0,0,0,,,"MS SONJA LEVESQUE, Administrator",(801) 393-5355,sleveque@midtownchc.org,461836,,,
UT463817,461818,8.71E+11,FQHC,MONTEZUMA CREEK COMMUNITY HEALTH CENTER,1478 EAST HIGHWAY 162,,MONTEZUMA CREEK,UT,84534,SAN JUAN,0,0,0,0,0,0,,,"MS NETTIE PRACK, Administrator",(435) 651-3291,singerfamily@hotmail.com,461818,"UTAH NAVAJO HEALTH SYSTEMS, INC.",CORPORATION - N,
UT461835,461835,,FQHC,MONUMENT VALLEY HEALTH CENTER-SATELLITE,30 WEST MEDICAL DRIVE,,MONUMENT VALLEY,UT,84536,SAN JUAN,0,0,0,0,0,0,,,", Administrator",(435) 727-3000,,461835,,,
UT461813,461813,,FQHC,MOUNTAINLANDS COMMUNITY HEALTH CENTER,215 WEST 100 NORTH,,PROVO,UT,84601,UTAH,0,0,0,0,0,0,,,", Administrator",(801) 374-9660,,461813,,,
UT461832,461832,,FQHC,MOUNTAINLANDS COMMUNITY HEALTH CENTER - PAYSON,"910 EAST 100 NORTH, SUITE 155",,PAYSON,UT,84651,UTAH,0,0,0,0,0,0,,,", Administrator",(801) 855-0151,,461832,,,
461839,461839,,FQHC,MOUNTAINLANDS COMMUNITY HEALTH CENTER INC,1680 WEST HIGHWAY 40-201,,VERNAL,UT,84078,UINTAH,0,0,0,0,0,0,,,", Administrator",(801) 429-2000,todd@mountainlands.org,461839,,,
461838,461838,,FQHC,MOUNTAINLANDS FAMILY HEALTH CENTER - WASATCH,750 NORTH 200 WEST,,PROVO,UT,84601,UTAH,0,0,0,0,0,0,,,"MR TODD BAILEY, Administrator",(801) 429-2000,todd@mountainlands.org,461838,,,
UT461834,461834,,FQHC,NAVAJO MOUNTAIN COMMUNITY HEALTH CENTER,"#02 RAINBOW ROAD, NAVAJO MOUNTAIN, UT",,BLANDING,UT,84511,SAN JUAN,0,0,0,0,0,0,,,", Administrator",(928) 672-2498,,461834,,,
461856,461856,,FQHC,NEIGHBORHOOD CLINIC,1388 SOUTH NAVAJO STREET,,SALT LAKE CITY,UT,84104,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 955-2360,DPearce@chc-ut.org,461856,,,
UT461811,461811,,FQHC,NORTHWEST COMMUNITY HEALTH CENTER,1365 WEST 1000 NORTH,,SALT LAKE CITY,UT,84116,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 328-5750,,461811,,,
UT461816,461816,,FQHC,OQUIRRH VIEW COMMUNITY HEALTH CENTER,4745 SOUTH 3200 WEST,,SALT LAKE CITY,UT,84118,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 964-6214,jthomas@chc-ut.org,461816,,,
UT461826,461826,,FQHC,S W U C H C - MILLCREEK HIGH HEALTH CENTER,2410 EAST RIVERSIDE DRIVE,,ST GEORGE,UT,84770,WASHINGTON,0,0,0,0,0,0,,,", Administrator",(435) 986-2565,,461826,,,
461840,461840,,FQHC,SACRED CIRCLE HEALTH CARE,"660 SOUTH 200 EAST, SUITE 250",,SALT LAKE CITY,UT,84111,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 359-2256,davidhadleydmd@gmail.com,461840,,,
461848,461848,,FQHC,SHIVWITS COMMUNITY HEALTH CENTER,6109 WEST 3700 NORTH,,IVINS,UT,84738,WASHINGTON,0,0,0,0,0,0,,,"MS PATRICE MORLEY, Administrator",(435) 688-8198,tgoddard@fourpointshealth.org,461848,,,
461855,461855,,FQHC,SOUTHWEST W C H C MENTAL HEALTH,601 EAST CENTER STREET,,PANGUITCH,UT,84759,GARFIELD,0,0,0,0,0,0,,,"MS KATIE MARSHALL, Administrator",(435) 425-3744,alyman@waynechc.org,461855,,,
461866,461866,,FQHC,URBAN INDIAN CENTER OF SALT LAKE,120 WEST 1300 SOUTH,,SALT LAKE CITY,UT,84115,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 214-7686,,461866,,,
461858,461858,,FQHC,UTAH PARTNERS FOR HEALTH,7651 SOUTH MAIN STREET,,MIDVALE,UT,84047,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 417-0131,dturner@upfh.org,461858,,,
461865,461865,,FQHC,UTAH PARTNERS FOR HEALTH-FAMILY CLINIC,"9103 SOUTH 1300 WEST, SUITE 102",,W JORDAN,UT,84088,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 417-0131,,461865,,,
UT461817,461817,,FQHC,WASATCH HOMELESS HEALTH CARE,404 SOUTH 400 WEST,,SALT LAKE CITY,UT,84101,SALT LAKE,0,0,0,0,0,0,,,", Administrator",(801) 364-0058,,461817,,,
461821,461821,,FQHC,WAYNE COMMUNITY HEALTH CENTER,30 SOUTH HWY 95,,HANKSVILLE,UT,84734,WAYNE,0,0,0,0,0,0,,,"MS WANDA PATTERSON, Administrator",(435) 542-3281,,461821,,,
UT461802,461802,,FQHC,WAYNE COMMUNITY HEALTH CENTERS,128 SOUTH 300 WEST,,BICKNELL,UT,84715,WAYNE,0,0,0,0,0,0,,,"MS WANDA PATTERSON, Administrator",(435) 435-3744,,461802,,,
UT000272,462534,,ESRD,AMERICAN FORK DIALYSIS,"1159 EAST 200 NORTH, SUITE 150",,AMERICAN FORK,UT,84003,UTAH,11,11,11,0,0,0,7/31/22,2020-ESRD-80967,"MR STEVEN HEMMING, Administrator",(801) 763-0652,steve.hemming@hsc.utah.edu,462534,UNIVERSITY OF UTAH - DIALYSIS PROGRAM,NOT FOR PROFIT,7/17/07
UT000865,462553,,ESRD,"ANTHEM DIALYSIS, LLC","520 NORTH KAYS DRIVE, SUITE 1",,KAYSVILLE,UT,84037,DAVIS,0,0,0,0,0,0,10/31/21,2019-ESRD-UT000865,"MR MARK FLINDERS, Administrator",(385) 420-7500,mark@anthemdialysis.com,462553,"ANTHEM DIALYSIS, LLC",FOR PROFIT,10/2/18
UT000370,462319,,ESRD,BLUE MOUNTAIN HOSPITAL DIALYSIS,"802 SOUTH 200 WEST, SUITE A",,BLANDING,UT,84511,SAN JUAN,8,8,8,0,0,0,7/31/22,2020-ESRD-90350,"MR JORDAN BRADFORD, Administrator",(435) 678-3993,jmbradford@bmhutah.org,462319,BLUE MOUNTAIN HOSPITAL,FOR PROFIT,7/6/09
UT000962,,,ESRD,BMH KIDNEY CARE LLC,"802 SOUTH 200 WEST, SUITE B",,BLANDING,UT,84511,SAN JUAN,0,0,0,0,0,0,8/14/21,2021-ESRD-UT000962,"TRENT HERRING, Administrator",(435) 678-4655,therring@bmhutah.org,,,,1/14/21
UT462519,462519,8.71E+11,ESRD,BONNEVILLE DIALYSIS CENTER,5575 SOUTH 500 EAST,,EAGLE MOUNTAIN,UT,84005,UTAH,33,33,33,0,0,0,12/31/21,2020-ESRD-389,"MR STEVEN HEMMING, Administrator",(801) 479-0351,steve.hemming@hsc.utah.edu,462519,UNIVERSITY OF UTAH - DIALYSIS PROGRAM,PUBLIC,1/1/89
UT462510,462510,8.71E+11,ESRD,CASTLEVIEW DIALYSIS CENTER,"230 NORTH HOSPITAL DRIVE, SUITE 1",,PRICE,UT,84501,CARBON,12,12,12,0,0,0,12/31/21,2020-ESRD-224,"MR STEVEN HEMMING, Administrator",(435) 637-8696,steve.hemming@hsc.utah.edu,462510,UNIVERSITY OF UTAH - DIALYSIS PROGRAM,PUBLIC,1/1/82
UT462511,462511,8.71E+11,ESRD,DIXIE DIALYSIS CENTER,"720 SOUTH RIVER ROAD, SUITE D-1100",,ST GEORGE,UT,84790,WASHINGTON,20,20,20,0,0,0,5/31/22,2020-ESRD-233,"MR STEVEN HEMMING, Administrator",(435) 867-8175,steve.hemming@hsc.utah.edu,462511,UNIVERSITY OF UTAH,NOT FOR PROFIT,5/14/82
