LICENSE #,TYPE,SUBTYPE,FACILITY,ADDRESS,CITY,STATE,ZIP,ADMINISTRATOR,PHONE,EFFECTIVE,EXPIRATION,BEDS,COUNTY
02632,Nursing Home,,GOLDEN VIEW HEALTH CARE CENTER,19 NH ROUTE 104,MEREDITH,NH,03253,"ROSEMARY SIMINO, NHA",(603) 279-8111,09/01/21,08/31/22,105,BELKNAP
00214,Nursing Home,,GRAFTON COUNTY NURSING HOME,3855 DARTMOUTH COLLEGE HIGHWAY,NORTH HAVERHILL,NH,03774,"CRAIG J LABORE, NHA",(603) 787-6971,01/01/21,12/31/21,135,GRAFTON
04450,Nursing Home,,GREENBRIAR REHAB AND HEALTHCARE,55 HARRIS RD,Nashua,NH,30622145,KATRINA L GREENHALGH,(603) 888-1573,08/01/21,07/31/22,290,Hillsborough
04048,Nursing Home,,HACKETT HILL CENTER,191 HACKETT HILL RD,MANCHESTER,NH,03102,"Heidi M Forrence, NHA",(603) 668-8161,03/01/21,02/28/22,70,Hillsborough
03562,Nursing Home,,HANOVER HILL HEALTH CARE CENTER,700 HANOVER STREET,MANCHESTER,NH,03104,"LORI J MC INTIRE, NHA",(603) 627-3826,05/01/21,04/30/22,124,HILLSBOROUGH
04366,Nursing Home,,HANOVER TERRACE HEALTH AND REHABILITATION CENTER,49 LYME RD,HANOVER,NH,03755,MARTHA ILSLEY,(603) 643-2854,06/01/21,05/31/22,100,Grafton
03708,Nursing Home,,HARRIS HILL CENTER GENESIS HEALTHCARE,20 MAITLAND STREET,CONCORD,NH,03301,LYNDA P GOLDTHWAITE,(603) 224-1319,04/01/21,03/31/22,85,MERRIMACK
00577,Nursing Home,,HAVENWOOD HERITAGE HEIGHTS,33 CHRISTIAN AVENUE,CONCORD,NH,03301,SUZANNE L WEAVER,(603) 224-5363,12/01/20,11/30/21,115,MERRIMACK
00534,Nursing Home,,HILLSBORO HOUSE NURSING HOME,67 SCHOOL STREET,HILLSBORO,NH,03244,ANDREW IRWIN,(603) 464-5561,06/01/21,05/31/22,33,HILLSBOROUGH
00640,Nursing Home,,HILLSBOROUGH COUNTY NURSING HOME,400 MAST ROAD,GOFFSTOWN,NH,03045,"DAVID ROSS, NHA",(603) 627-5540,01/01/21,12/31/21,300,HILLSBOROUGH
04350,Nursing Home,,HILLSIDE VILLAGE,100 WYMAN RD,KEENE,NH,03431,JOLYNN K WHITTEN,(603) 283-5150,07/01/21,06/30/22,20,Cheshire
02324,Nursing Home,,HOLY CROSS HEALTH CENTER,357 ISLAND POND RD,MANCHESTER,NH,03109,STEFANIE M OSIEK,(603) 628-3550,03/01/21,02/28/22,40,HILLSBOROUGH
01689,Nursing Home,,HUNT COMMUNITY,10 ALLDS STREET,NASHUA,NH,03060,GARY ZABIEREK,(603) 882-6511,07/01/21,06/30/22,40,HILLSBOROUGH
04335,Nursing Home,,JAFFREY REHABILITATION AND NURSING CENTER,20 PLANTATION DR,JAFFREY,NH,03452,PATRICK LYONS,(603) 532-8762,01/01/21,12/31/21,83,Cheshire
03706,Nursing Home,,KEENE CENTER GENESIS HEALTHCARE,677 COURT STREET,KEENE,NH,03431,JESSICA A DRAGON,(603) 357-3800,06/01/21,05/31/22,106,CHESHIRE
03705,Nursing Home,,LACONIA REHABILITATION CENTER,175 BLUEBERRY LANE,LACONIA,NH,03246,LAUREN R WHITE,(603) 524-3340,01/01/21,12/31/21,120,BELKNAP
04521,Nursing Home,,LAFAYETTE CENTER,93 MAIN STREET,Franconia,NH,03580,LINDA M RODGER,(603) 823-5502,07/01/21,05/31/22,72,Grafton
02695,Nursing Home,,"LANGDON PLACE OF DOVER, A SR LIVING COMM",60 MIDDLE ROAD,DOVER,NH,03820,ASHLEY M LEBLANC,(603) 743-4110,01/01/21,12/31/21,30,STRAFFORD
02693,Nursing Home,,LANGDON PLACE OF KEENE,136A ARCH STREET,KEENE,NH,03431,"KATHLEEN NICHOLS, NHA",(603) 357-3902,04/01/21,03/31/22,25,CHESHIRE
03702,Nursing Home,,LEBANON CENTER GENESIS HEALTHCARE,24 OLD ETNA ROAD,LEBANON,NH,03766,RITZA RAMIREZ-GULLO,(603) 448-2234,01/01/21,12/31/21,110,Grafton
02122,Nursing Home,,LEDGEVIEW,21 LEDGES DRIVE,LACONIA,NH,03246,MARK LATHAM,(603) 366-1275,11/01/20,10/31/21,49,BELKNAP
03964,Nursing Home,,MAPLE LEAF HEALTHCARE CENTER,198 PEARL STREET,MANCHESTER,NH,03104,"BETH SKAFAS, NHA",(603) 669-1660,04/01/21,03/31/22,114,HILLSBOROUGH
03351,Nursing Home,,MERRIMACK COUNTY NURSING HOME,325 DANIEL  WEBSTER HIGHWAY,BOSCAWEN,NH,03303,"MATTHEW LAGOS, NHA",(603) 796-2165,03/01/21,02/28/22,290,MERRIMACK
0009A,Nursing Home,,MERRIMAN HOUSE (MEMORIAL ELDER HEALTH SERVICES),3073 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,03860,KIMBERLY A DEMERS,(603) 356-5461,09/01/21,08/31/22,45,CARROLL
02454,Nursing Home,,MINERAL SPRINGS,1251 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,03860,TIMOTHY A WHITMAN,(603) 356-7294,03/01/21,02/28/22,87,Belknap
00040,Nursing Home,,MORRISON NURSING HOME,6 TERRACE STREET,WHITEFIELD,NH,03598,PATTI L ROY,(603) 837-2541,01/01/21,12/31/21,57,COOS
00580,Nursing Home,,MOUNT CARMEL REHAB AND NURSING CENTER,235 MYRTLE ST,MANCHESTER,NH,03104,"JOSEPH W BOHUNICKY, NHA",(603) 627-3811,05/01/21,04/30/22,120,HILLSBOROUGH
03701,Nursing Home,,MOUNTAIN RIDGE CENTER GENESIS HEALTHCARE,7 BALDWIN STREET,FRANKLIN,NH,03235,AMY T AULETTO,(603) 934-2541,12/01/20,11/30/21,86,MERRIMACK
03752,Nursing Home,,MOUNTAIN VIEW COMMUNITY,93 WATER VILLAGE ROAD,OSSIPEE,NH,03864,RAYMOND F BOWER,(603) 539-7511,01/01/21,12/31/21,103,Carroll
03405,Nursing Home,,OCEANSIDE SKILLED NURSING & REHABILITATION,22 TUCK ROAD,HAMPTON,NH,03842,"SHAUN QUALTER, NHA",(603) 926-4551,08/01/21,07/31/22,117,ROCKINGHAM
00363,Nursing Home,,PEABODY HOME,24 PEABODY PLACE,FRANKLIN,NH,03235,HOWARD L CHANDLER,(603) 934-3718,03/01/21,02/28/22,13,MERRIMACK
02287,Nursing Home,,PHEASANT WOOD CENTER,50 PHEASANT ROAD,PETERBOROUGH,NH,03458,NICHOLAS P LABRIE,(603) 924-7267,06/01/21,05/31/22,99,HILLSBOROUGH
03990,Nursing Home,,PLEASANT VALLEY NURSING CENTER,8 PEABODY RD,DERRY,NH,03038,PATRICK G AIRSON,(603) 434-1566,09/01/21,08/31/22,112,Rockingham
04520,Nursing Home,,PLEASANT VIEW CENTER,239 PLEASANT ST,Concord,NH,03301,CATHERINE M STURK,(603) 224-6561,07/01/21,02/28/22,174,Merrimack
01817,Nursing Home,,PRESIDENTIAL OAKS,200 PLEASANT STREET,CONCORD,NH,03301,GARY L PLASSCHAERT,(603) 225-6644,09/01/21,08/31/22,85,MERRIMACK
03700,Nursing Home,,RIDGEWOOD CENTER GENESIS HEALTHCARE,25 RIDGEWOOD ROAD,BEDFORD,NH,03110,CHANTAL M DJA KONAN,(603) 623-8805,07/01/21,06/30/22,148,HILLSBOROUGH
02275,Nursing Home,,RIVERMEAD,300 RIVERMEAD RD,PETERBOROUGH,NH,03458,"ANN NUNN, NHA",(603) 924-0062,07/01/21,06/30/22,12,Belknap
00185,Nursing Home,,RIVERSIDE REST HOME,276 COUNTY FARM ROAD,DOVER,NH,03820,"RAYMOND F BOWER, NHA",(603) 742-1348,01/01/21,12/31/21,215,Belknap
04098,Nursing Home,,RIVERSIDE REST HOME-HYDER HOSPICE UNIT,285 COUNTY FARM RD,DOVER,NH,03820,"RAYMOND F BOWER, NHA",(603) 742-1348,07/01/21,06/30/22,14,Strafford
02112,Nursing Home,,RIVERWOODS AT EXETER,15 RIVERWOODS DRIVE,EXETER,NH,03833,"CHRISTINE HEGARTY, NHA",(603) 772-4700,10/01/21,09/30/22,39,ROCKINGHAM
04434,Nursing Home,,RIVERWOODS DURHAM,20 STONE QUARRY DR,Durham,NH,03824,KIMBERLY O'KEEFE,(603) 590-4073,08/01/21,07/31/22,12,Strafford
03093,Nursing Home,,RIVERWOODS MANCHESTER,100 ALLIANCE WAY,MANCHESTER,NH,03102,"DAWN BARKER, NHA",(603) 645-6500,12/01/20,11/30/21,9,HILLSBOROUGH
04123,Nursing Home,,ROCHESTER MANOR,40 WHITEHALL RD,ROCHESTER,NH,03867,TEALE E HOWE,(603) 332-7711,02/01/21,01/31/22,108,Strafford
00105,Nursing Home,,ROCKINGHAM COUNTY NURSING HOME,117 NORTH ROAD,BRENTWOOD,NH,03833,JASON W SMITH,(603) 679-5335,01/01/21,12/31/21,226,ROCKINGHAM
02630,Nursing Home,,SALEMHAVEN NURSING HOME,23 GEREMONTY DRIVE,SALEM,NH,03079,"RAYMOND MILLIARD, NHA",(603) 893-5586,01/01/21,12/31/21,110,ROCKINGHAM
00403,Nursing Home,,ST ANN REHABILITATION AND NURSING CENTER,195 DOVER POINT ROAD,DOVER,NH,03820,KATHLEEN L MCCRACKEN,(603) 742-2612,10/01/21,09/30/22,54,STRAFFORD
00223,Nursing Home,,ST FRANCIS REHAB AND NURSING CENTER,406 COURT ST,LACONIA,NH,03246,"BRENDA L. BUTTRICK, NHA",(603) 524-0466,03/01/21,02/28/22,51,BELKNAP
02470,Nursing Home,,ST JOSEPH RESIDENCE,495 MAMMOTH ROAD,MANCHESTER,NH,03104,MARLENE MAKOWSKI,(603) 668-6011,07/01/21,06/30/22,22,HILLSBOROUGH
00581,Nursing Home,,ST TERESA REHAB AND NURSING CENTER,519 BRIDGE ST,MANCHESTER,NH,03104,"LUANNE ROGERS, NHA",(603) 668-2373,05/01/21,04/30/22,51,HILLSBOROUGH
00503,Nursing Home,,ST VINCENT DE PAUL REHAB & NURSING CTR,29 PROVIDENCE AVENUE,BERLIN,NH,03570,"JEFFREY LACROIX, NHA",(603) 752-1820,06/01/21,05/31/22,80,COOS
00088,Nursing Home,,SULLIVAN COUNTY HEALTH CARE,5 NURSING HOME DRIVE,UNITY,NH,03743,"TED J PURDY, NHA",(603) 542-9511,01/01/21,12/31/21,156,Sullivan
03620,Nursing Home,,THE BOULDERS AT RIVERWOODS,6 TIMBER LANE,EXETER,NH,03833,"LUANNE MCLANE, NHA",(603) 772-4700,06/01/21,05/31/22,16,ROCKINGHAM
02284,Nursing Home,,THE ELMS CENTER,71 ELM STREET,MILFORD,NH,03055,MATTHEW C SIMONEAU,(603) 673-2907,06/01/21,05/31/22,52,HILLSBOROUGH
03045,Nursing Home,,THE HUNTINGTON AT NASHUA,55 KENT LANE,NASHUA,NH,03062,BRIAN J NEWMAN,(603) 598-1440,02/01/21,01/31/22,24,HILLSBOROUGH
03054,Nursing Home,,THE RIDGE AT RIVERWOODS,6 WHITE OAK DRIVE,EXETER,NH,03833,"PENNY TEODORCZYK, NHA",(603) 772-4700,02/01/21,01/31/22,23,ROCKINGHAM
03965,Nursing Home,,VILLA CREST NURSING & RETIREMENT,1276 HANOVER STREET,MANCHESTER,NH,03104,"KARYN MINER, NHA",(603) 622-3262,01/01/21,12/31/21,126,HILLSBOROUGH
04086,Nursing Home,,WARDE HEALTH CENTER,21 SEARLES RD,WINDHAM,NH,03087,"BRET POMEROY, NHA",(603) 890-1290,07/01/21,06/30/22,32,Rockingham
01237,Nursing Home,,WEBSTER AT RYE,795 WASHINGTON RD,RYE,NH,03870,TODD N FERNALD,(603) 964-8144,05/01/21,04/30/22,61,ROCKINGHAM
02451,Nursing Home,,WOLFEBORO BAY CENTER,39 CLIPPER DRIVE,WOLFEBORO,NH,03894,MEGHAN C LINEHAN,(603) 569-3950,01/01/21,12/31/21,104,CARROLL
00699,Nursing Home,,WOODLAWN CARE CENTER,84 PINE STREET,NEWPORT,NH,03773,CHRISTOPHER MARTIN,(603) 863-1020,07/01/21,06/30/22,53,SULLIVAN
03194,Residential Treatment and Rehab,,PETERBOROUGH PROGRAM,52 SUMMER STREET,PETERBOROUGH,NH,03458,LISA CLARK,(603) 464-3841,09/01/21,08/31/22,10,Hillsborough
02119,Residential Treatment and Rehab,,ROBIN HILL FARM INC - MEREDITH HOUSE,93 PRESTON STREET,HILLSBOROUGH,NH,03244,MICHELE L ROY,(603) 464-5084,11/01/20,10/31/21,5,HILLSBOROUGH
01226,Residential Treatment and Rehab,,ROBIN HILL FARM-BLUE HOUSE,55 DONOVAN ROAD,WEST DEERING,NH,03244,ALEXIS WAYLAND,(603) 464-3841,04/01/21,03/31/22,14,Hillsborough
01226,Residential Treatment and Rehab,,ROBIN HILL FARM-BLUE HOUSE,55 DONOVAN ROAD,WEST DEERING,NH,03244,BRITTANY WHALEY,(603) 464-3841,04/01/21,03/31/22,14,Hillsborough
03076,Residential Treatment and Rehab,,WESTBRIDGE COMMONS,517 PINE STREET,MANCHESTER,NH,03104,STACIE L LUCIUS,(603) 606-3791,07/01/21,06/30/22,12,HILLSBOROUGH
02658,Residential Treatment and Rehab,,WHITE HOUSE,63 DONOVAN ROAD,DEERING,NH,03244,MEAGEN SHERWIN,(603) 464-3725,04/01/21,03/31/22,8,HILLSBOROUGH
03788,Residential Treatment and Rehab,,WILTON HILL PROGRAM,165 WILTON ROAD,PETERBOROUGH,NH,03458,DEBORAH YOUNG,(603) 464-3841,01/01/21,12/31/21,5,HILLSBOROUGH
04497,Substance Use Disorder Res Treatment,,BONFIRE BEHAVIORAL HEALTH,2957 MAIN STREET,Bethlehem,NH,03574,CASEY BRIGHT,(833) 497-4457,04/26/21,03/31/22,,Grafton
04246,Substance Use Disorder Res Treatment,,DISMAS HOME,102 FOURTH ST,MANCHESTER,NH,03102,SARA LUTAT,(603) 782-3004,12/01/20,11/30/21,6,Hillsborough
03932,Substance Use Disorder Res Treatment,,FARNUM CENTER,140 QUEEN CITY AVENUE,MANCHESTER,NH,03101,DENNIS THERIAULT,(603) 622-3020,05/01/21,04/30/22,80,HILLSBOROUGH
04133,Substance Use Disorder Res Treatment,,GREEN MOUNTAIN TREATMENT CENTER,244 HIGHWATCH RD,EFFINGHAM,NH,03882,MORGAN E MADDOX,(603) 230-2448,01/01/21,12/31/21,83,Carroll
04113,Substance Use Disorder Res Treatment,,HEADREST INC,14 CHURCH ST,LEBANON,NH,03766,CAMERON FORD,(603) 448-4872,10/01/20,09/30/21,14,Grafton
04260,Substance Use Disorder Res Treatment,,HOPE ON HAVEN HILL,326 ROCHESTER HILL RD,ROCHESTER,NH,03867,MARY ELLEN JACKSON,(603) 841-5353,12/01/20,11/30/21,8,Strafford
04260,Substance Use Disorder Res Treatment,,HOPE ON HAVEN HILL,326 ROCHESTER HILL RD,ROCHESTER,NH,03867,KERRYLEE P NORTON,(603) 841-5353,12/01/20,11/30/21,8,Strafford
03815,Substance Use Disorder Res Treatment,,KEYSTONE HALL,615 AMHERST STREET,NASHUA,NH,03060,CHRISTINA M LODER,(603) 881-4848,03/01/21,02/28/22,54,HILLSBOROUGH
04517,Substance Use Disorder Res Treatment,,LIBERTY HEALTH SERVICES,29 ASHLEIGH DR,Derry,NH,03038,BRIAN TEAGUE,(603) 216-0277,06/23/21,05/31/22,,Rockingham
04524,Substance Use Disorder Res Treatment,,LIVE FREE RECOVERY SERVICES,881 MARLBORO RD,Keene,NH,03431,JENNIFER HOUSTON,(603) 438-3276,07/20/21,06/30/22,,Cheshire
04102,Substance Use Disorder Res Treatment,,NEW FREEDOM ACADEMY,367 SHAKER RD,CANTERBURY,NH,03224,KELLY M SCHOONOVER,(603) 505-4364,08/01/21,07/31/22,20,Merrimack
02724,Substance Use Disorder Res Treatment,,PHOENIX HOUSE-DUBLIN,3 PIERCE ROAD,DUBLIN,NH,03444,JAMES HENZEL,(603) 563-8501,08/01/20,07/31/21,49,CHESHIRE
04139,Substance Use Disorder Res Treatment,,RAY HOUSE,14 HOLY CROSS RD,FRANKLIN,NH,03235,RUMYANA RADZHOVA,(603) 622-3020,03/01/21,02/28/22,21,Merrimack
04192,Substance Use Disorder Res Treatment,,SOBRIETY CENTERS OF NEW HAMPSHIRE,55 MAIN STREET,ANTRIM,NH,03440,KATHLEEN A MURPHY,(603) 808-0185,12/01/20,11/30/21,21,Hillsborough
04200,Substance Use Disorder Res Treatment,,SOUTHEASTERN NH ALCOHOL AND DRUG ABUSE SERVICES,272 COUNTY FARM RD,DOVER,NH,03820,DENISE M ELWART,(603) 516-8160,01/01/21,12/31/21,28,Strafford
04504,Substance Use Disorder Res Treatment,,THE GRANITE HOUSE 37 WEST BROADWAY,37 W BROADWAY,Derry,NH,03038,KRISTINA H SAMAR,(866) 637-5288,05/11/21,04/30/22,,Rockingham
04413,Substance Use Disorder Res Treatment,,THE GRANITE HOUSE SOBER LIVING LLC,35 W BROADWAY,Derry,NH,03038,KRISTINA H SAMAR,(866) 453-5927,03/01/21,02/28/22,,Rockingham
04489,Substance Use Disorder Res Treatment,,THE PLYMOUTH HOUSE,446 MAIN ST,PLYMOUTH,NH,03264,JASON CUTHBERT,(603) 536-5500,03/09/21,02/28/22,,Grafton
04164,Substance Use Disorder Res Treatment,,WEBSTER PLACE,27 HOLY CROSS RD,FRANKLIN,NH,03235,DENNIS THERIAULT,(603) 622-3020,07/01/21,06/30/22,42,Merrimack
04429,Substance Use Disorder Res Treatment,,WESTBRIDGE COMMONS,517 PINE ST,Manchester,NH,03104,STACIE L LUCIUS,(603) 606-3791,07/01/21,06/30/22,,Hillsborough
04281,Substance Use Disorder Res Treatment,,WILLOWS TRANSITIONAL LIVING PROGRAM,293 WILSON STREET 3RD FL,MANCHESTER,NH,03103,KRISTEN MCGUIGAN,(603) 681-9441,08/01/21,07/31/22,25,Hillsborough
04282,Substance Use Disorder Res Treatment,,WILLOWS TRANSITIONAL LIVING PROGRAM,15 BROOK ST,Manchester,NH,03104,KRISTEN MCGUIGAN,(603) 641-9441,08/01/21,07/31/22,14,Hillsborough
04365,Supported Residential Care Facility,,ALL AMERICAN ASSISTED LIVING AT KINGSTON,193 MAIN ST,KINGSTON,NH,03848,ANDREA SHERWIN,(603) 347-5522,10/01/21,09/30/22,112,Rockingham
04160,Supported Residential Care Facility,,ALL AMERICAN ASSISTED LIVING AT LONDONDERRY,1 BUTTON DR,LONDONDERRY,NH,03053,SHANNON M BERNIER,(603) 537-9898,06/01/21,05/31/22,112,Rockingham
04484,Supported Residential Care Facility,,ASSISTED LIVING@SUGARHILL,83 ROLLING WOOD DR,Wolfeboro,NH,03894,"ANNE ULMAN, RN",(603) 569-8485,11/01/21,10/31/22,25,Carroll
01526,Supported Residential Care Facility,,AYNSLEY PLACE,80 LAKE STREET,NASHUA,NH,03060,CORRIN P FOLEY,(603) 881-4190,10/01/20,09/30/21,46,HILLSBOROUGH
04353,Supported Residential Care Facility,,BEDFORD FALLS,5 CORPORATE DRIVE,BEDFORD,NH,03110,ROBERT MEMMOLO,(603) 471-2555,10/01/20,09/30/21,114,Hillsborough
04354,Supported Residential Care Facility,,BENCHMARK SENIOR LIVING AT NASHUA CROSSINGS,674 WEST HOLLIS ST,Nashua,NH,03062,BRIAN BEAUSOLEIL,(603) 882-2898,01/01/21,12/31/21,103,Hillsborough
04490,Supported Residential Care Facility,,BOWMAN PLACE OF OLDE BEDFORD,24 OLD BEDFORD RD,Bedford,NH,03110,RENEE C MCALLISTER,(603) 714-7003,03/10/21,02/28/22,150,Hillsborough
04175,Supported Residential Care Facility,,BRIDGES BY EPOCH AT NASHUA,575 AMHERST ST,NASHUA,NH,03063,MICHELLE A PELHAM,(603) 594-0581,08/01/21,07/31/22,54,Belknap
03728,Supported Residential Care Facility,,BROOKDALE SPRUCE WOOD,25 WORTHEN ROAD,DURHAM,NH,03824,MICHAEL A BERARDO,(603) 659-1100,03/01/21,02/28/22,80,STRAFFORD
01548,Supported Residential Care Facility,,CARLYLE PLACE,40 ROUTE 101,BEDFORD,NH,03110,"JENNIFER PINARD, RN",(603) 472-2000,02/01/21,01/31/22,46,HILLSBOROUGH
04128,Supported Residential Care Facility,,CARRIAGE HILL ASSISTED LIVING,306 KNOX MARSH RD,MADBURY,NH,03823,SARA NADEAU,(603) 343-4475,12/01/20,11/30/21,24,Strafford
04456,Supported Residential Care Facility,,CEDAR HEALTHCARE CENTER,188 JONES AVE,PORTSMOUTH,NH,03801,NATHANIEL A ST PIERRE,(603) 431-2530,03/01/21,02/28/22,30,Rockingham
04165,Supported Residential Care Facility,,COMMUNITY LIVING FOR ELDERLY TAMWORTH,22 MAY'S WY,WEST OSSIPEE,NH,03890,TIMOTHY HENDERSON,(603) 323-8717,10/01/20,09/30/21,15,Belknap
04525,Supported Residential Care Facility,,CORNERSTONE AT HAMPTON,298 EXETER ROAD,Hampton,NH,03842,KATRINA JUNE,(603) 929-6300,07/22/21,06/30/22,212,Rockingham
02934,Supported Residential Care Facility,,ERNEST P. BARKA ASSISTED LIVING,117 NORTH ROAD,BRENTWOOD,NH,03833,KRISTIN ANDREOZZI,(603) 679-9359,04/01/21,03/31/22,49,ROCKINGHAM
03170,Supported Residential Care Facility,,EVERGREEN PLACE,813 BEECH STREET,MANCHESTER,NH,03104,LINETTE D HANDSCHUMAKER,(603) 669-7361,07/01/21,06/30/22,52,HILLSBOROUGH
04453,Supported Residential Care Facility,,EVOLVE AT RYE,295 LAFAYETTE RD,Rye,NH,03870,LINDA BRESNAHAN,(603) 379-1898,11/13/20,11/30/21,64,Rockingham
03677,Supported Residential Care Facility,,FORESTVIEW MANOR 1,153 PARADE ROAD,MEREDITH,NH,03253,CHRISTY TAYLOR,(603) 279-3121,01/01/21,12/31/21,26,BELKNAP
03678,Supported Residential Care Facility,,FORESTVIEW MANOR 2,153 PARADE ROAD,MEREDITH,NH,03253,CHRISTY TAYLOR,(603) 279-3121,01/01/21,12/31/21,30,BELKNAP
03679,Supported Residential Care Facility,,FORESTVIEW MANOR 3,153 PARADE ROAD,MEREDITH,NH,03253,CHRISTY TAYLOR,(603) 279-3121,01/01/21,12/31/21,20,BELKNAP
02738,Supported Residential Care Facility,,GERRISH MANOR,325 DANIEL WEBSTER HIGHWAY BLDG 2,BOSCAWEN,NH,03303,AMANDA G GALLAGHER,(603) 796-3241,05/01/21,04/30/22,29,MERRIMACK
03498,Supported Residential Care Facility,,GRACE HOUSE OF WINDHAM,23 MAMMOTH RD,WINDHAM,NH,03087,"SUSAN A PIKE, LPN",(603) 889-1800,04/01/21,03/31/22,17,ROCKINGHAM
02698,Supported Residential Care Facility,,GRANITE LEDGES OF CONCORD,151 LANGLEY PARKWAY,CONCORD,NH,03301,"DEBORAH BURNS, RN",(603) 224-0777,07/01/21,06/30/22,90,MERRIMACK
04355,Supported Residential Care Facility,,GREYSTONE FARM AT SALEM,242 MAIN ST,Salem,NH,03079,MARIE SULLIVAN,(603) 898-5393,12/01/20,11/30/21,82,Rockingham
04228,Supported Residential Care Facility,,HARMONY HOMES BY THE BAY,40 BRIGGS WY,DURHAM,NH,03824,SARAH MORAZZINI,(603) 292-5175,08/01/21,07/31/22,60,Strafford
02420,Supported Residential Care Facility,,HARVEST HILL,23 ALICE PECK DAY DRIVE,LEBANON,NH,03766,"AMY RAUERT, RN",(603) 448-7458,12/01/20,11/30/21,154,Grafton
03904,Supported Residential Care Facility,,HAVENWOOD HERITAGE HEIGHTS,33 CHRISTIAN AVENUE,CONCORD,NH,03301,CHRISTINA C DUNLOP,(603) 224-5363,12/01/20,11/30/21,29,MERRIMACK
02431,Supported Residential Care Facility,,HAVENWOOD-HERITAGE HEIGHTS,33 CHRISTIAN AVENUE,CONCORD,NH,03301,"PATRICIA A GRAY, RN",(603) 224-5363,12/01/20,11/30/21,34,MERRIMACK
04351,Supported Residential Care Facility,,HILLSIDE VILLAGE (ASSISTED LIVING AND MEMORY CARE),100 WYMAN ROAD,KEENE,NH,03431,ROBERT M FALLON,(603) 283-5150,07/01/21,06/30/22,61,Cheshire
03919,Supported Residential Care Facility,,HUNT COMMUNITY,10 ALLDS STREET,NASHUA,NH,03060,MARIE E TENNEY,(603) 882-6511,07/01/21,06/30/22,25,HILLSBOROUGH
02784,Supported Residential Care Facility,,INN AT DEERFIELD INC. (THE),34 RIDGE ROAD,DEERFIELD,NH,03037,JENNY M BROWN,(603) 463-7002,10/01/21,09/30/22,32,ROCKINGHAM
02734,Supported Residential Care Facility,,INN AT GOLDEN VIEW (THE),19 NH ROUTE 104,MEREDITH,NH,03253,HEIDI MURRAY,(603) 279-8111,09/01/21,08/31/22,48,BELKNAP
02612,Supported Residential Care Facility,,INN AT PARKER STATION,46 PARKER STATION ROAD,GOFFSTOWN,NH,03045,"LYNN BURTON, SUSANNE MULLER, ALEX AMANN",(603) 497-5300,06/01/21,05/31/22,15,HILLSBOROUGH
01954,Supported Residential Care Facility,,KENDAL AT HANOVER,67 CUMMINGS RD,HANOVER,NH,03755,REBECCA DANIELS,(603) 643-8900,07/01/21,06/30/22,107,GRAFTON
04407,Supported Residential Care Facility,,KIRKWOOD CORNERS,206 NORTH RIVER RD,LEE,NH,03861,ALLEN BEATTIE,(603) 659-6586,02/01/21,01/31/22,32,Strafford
03906,Supported Residential Care Facility,,"LANGDON PLACE OF DOVER, A SR LIVING COMM",60 MIDDLE ROAD,DOVER,NH,03820,SUSAN PUTNEY,(603) 743-4110,01/01/21,12/31/21,126,Belknap
02694,Supported Residential Care Facility,,"LANGDON PLACE OF EXETER, A SR LIVING COM",17 HAMPTON RD,EXETER,NH,03833,KIMBERLY A CUMMINGS,(603) 772-5251,11/01/20,10/31/21,114,ROCKINGHAM
03921,Supported Residential Care Facility,,LANGDON PLACE OF KEENE,136A ARCH STREET,KEENE,NH,03431,"JENNIFER ROUSSEAU, NHA",(603) 357-3902,04/01/21,03/31/22,156,CHESHIRE
02692,Supported Residential Care Facility,,"LANGDON PLACE OF NASHUA, A SR LIVING COM",319 EAST DUNSTABLE ROAD,NASHUA,NH,03062,JUDITH HAYWARD,(603) 888-7878,02/01/21,01/31/22,105,HILLSBOROUGH
03263,Supported Residential Care Facility,,LAUREL PLACE ASSISTED LIVING,203 LOWELL ROAD,HUDSON,NH,03051,SYLVIE COTNOIR,(603) 883-2419,04/01/21,03/31/22,47,HILLSBOROUGH
03907,Supported Residential Care Facility,,LEDGEVIEW,21 LEDGES DRIVE,LACONIA,NH,03246,MARK LATHAM,(603) 366-1275,11/01/20,10/31/21,40,BELKNAP
04323,Supported Residential Care Facility,,LEDGEWOOD BAY ASSISTED IVING AND MEMORY CARE,43 LEDGEWOOD DRIVE,MILFORD,NH,03055,MELANIE F DUNN,(603) 672-5037,10/01/21,09/30/22,44,Hillsborough
02670,Supported Residential Care Facility,,MAPLEWOOD ASSISTED LIVING,201 RIVER ROAD,WESTMORELAND,NH,03467,"CHRISTINE GOWEN, RN",(603) 399-7348,05/01/21,04/30/22,40,CHESHIRE
04301,Supported Residential Care Facility,,MCCOY HOME FOR THE ELDERLY,1016 JOHN STARK HWY,NEWPORT,NH,03773,TAMMY DESILETS,(603) 543-1255,09/01/21,08/31/22,16,Sullivan
03908,Supported Residential Care Facility,,MINERAL SPRINGS,1251 WHITE MOUNTAIN HIGHWAY,NORTH CONWAY,NH,03860,TIMOTHY A WHITMAN,(603) 356-7294,03/01/21,02/28/22,16,Carroll
03400,Supported Residential Care Facility,,PARTRIDGE HOUSE,777 LAFAYETTE ROAD,HAMPTON,NH,03842,SARAH KEARNEY,(603) 929-3032,05/01/21,04/30/22,80,ROCKINGHAM
